name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Geert Broeckaert,Retired,https://www.transfermarkt.us/geert-broeckaert/profil/spieler/511791,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Broeckaert,5,Belgium,be,Cercle Brugge,Zottegem,Unknown,Midfield - Defensive Midfield,Unknown,15.11.1960,344,19,1,0,33,0,1,19,57,28.829
Rudy Poorteman,Retired,https://www.transfermarkt.us/rudy-poorteman/profil/spieler/940658,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Poorteman,Unknown,Belgium,be,Cercle Brugge,Unknown,Unknown,Defender,Unknown,15.02.1961,341,8,0,0,39,0,1,21,42,28.193
Wim Kooiman,Retired,https://www.transfermarkt.us/wim-kooiman/profil/spieler/106903,https://img.a.transfermarkt.technology/portrait/small/106903-1632916705.jpg?lm=1,Kooiman,Unknown,Netherlands,nl,Cercle Brugge,Oud-Beijerland,Willem Kooiman,Defender - Centre-Back,Unknown,09.09.1960,322,26,0,1,32,3,0,12,21,27.477
Kurt Soenens,Retired,https://www.transfermarkt.us/kurt-soenens/profil/spieler/356968,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Soenens,Unknown,Belgium,be,Cercle Brugge,Izegem,Unknown,Midfield,Unknown,09.01.1967,322,7,0,0,36,3,1,45,50,24.758
Frederik Boi,Retired,https://www.transfermarkt.us/frederik-boi/profil/spieler/13037,https://img.a.transfermarkt.technology/portrait/small/13037-1617016653.jpg?lm=1,Boi,Unknown,Belgium,be,Cercle Brugge,Brügge,Unknown,Midfield - Right Midfield,"1,84 m",25.10.1981,311,32,20,1,36,0,0,67,97,21.622
Bram van Kerkhof,Retired,https://www.transfermarkt.us/bram-van-kerkhof/profil/spieler/304901,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van Kerkhof,Unknown,Netherlands,nl,Cercle Brugge,Elden,Marinus van Kerkhof,Midfield - Attacking Midfield,Unknown,01.11.1948,307,11,0,2,34,0,1,8,25,26.596
Julien Verriest,Retired,https://www.transfermarkt.us/julien-verriest/profil/spieler/1052524,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Verriest,Unknown,Belgium,be,Cercle Brugge,Unknown,Unknown,Defender,Unknown,19.05.1946,299,1,0,1,15,0,0,1,7,26.659
Denis Viane,Retired,https://www.transfermarkt.us/denis-viane/profil/spieler/13101,https://img.a.transfermarkt.technology/portrait/small/13101-1617017750.jpg?lm=1,Viane,Unknown,Belgium,be,Cercle Brugge,Brugge,Unknown,Defender - Centre-Back,"1,79 m",02.10.1977,254,1,1,3,41,2,0,5,23,21.825
Dirk Beheydt,Retired,https://www.transfermarkt.us/dirk-beheydt/profil/spieler/320195,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Beheydt,11,Belgium,be,Cercle Brugge,Izegem,Unknown,Attack,"1,87 m",17.10.1951,250,86,0,0,1,0,0,9,40,21.317
Yves Feys,Retired,https://www.transfermarkt.us/yves-feys/profil/spieler/13898,https://img.a.transfermarkt.technology/portrait/small/13898-1635782923.jpg?lm=1,Feys,Unknown,Belgium,be,Cercle Brugge,Torhout,Unknown,Goalkeeper,"1,83 m",16.01.1969,219,0,0,0,5,0,6,1,10,19.070
