name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Pierre Denier,Retired,https://www.transfermarkt.us/pierre-denier/profil/spieler/662010,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Denier,Unknown,Belgium,be,KRC Genk,Molenbeersel,Unknown,Midfield,Unknown,09.11.1956,413,25,0,0,26,0,1,27,37,34.723
Thomas Buffel,Retired,https://www.transfermarkt.us/thomas-buffel/profil/spieler/4377,https://img.a.transfermarkt.technology/portrait/small/4377-1478246453.jpg?lm=1,Buffel,10,Belgium,be,KRC Genk,Brugge,Unknown,Attack - Right Winger,"1,75 m",19.02.1981,388,59,74,0,51,1,0,54,136,29.078
Bryan Heynen,KRC Genk,https://www.transfermarkt.us/bryan-heynen/profil/spieler/356081,https://img.a.transfermarkt.technology/portrait/small/356081-1714037998.png?lm=1,Heynen,8,Belgium,be,KRC Genk,Bree,Unknown,Midfield - Central Midfield,"1,83 m",06.02.1997,326,35,33,0,41,1,1,56,68,24.255
Anele Ngcongca,---,https://www.transfermarkt.us/anele-ngcongca/profil/spieler/63846,https://img.a.transfermarkt.technology/portrait/small/63846-1606122520.jpg?lm=1,Ngcongca,6,South Africa,za,KRC Genk,"Cape Town, Western Cape",Anele Calvin Ngcongca,Defender - Right-Back,"1,82 m",21.10.1987,279,8,15,1,40,1,3,8,18,24.190
Jelle Vossen,Zulte Waregem,https://www.transfermarkt.us/jelle-vossen/profil/spieler/42748,https://img.a.transfermarkt.technology/portrait/small/42748-1709896091.jpg?lm=1,Vossen,18,Belgium,be,KRC Genk,Bilzen,Unknown,Attack - Centre-Forward,"1,83 m",22.03.1989,248,105,35,0,33,0,1,41,93,17.783
Patrik Hrosovsky,KRC Genk,https://www.transfermarkt.us/patrik-hrosovsky/profil/spieler/217879,https://img.a.transfermarkt.technology/portrait/small/217879-1714038111.png?lm=1,Hrosovsky,16,Slovakia,sk,KRC Genk,Bojnice,Patrik Hrošovský,Midfield - Central Midfield,"1,73 m",22.04.1992,227,18,18,0,23,0,0,35,55,17.515
Ally Samatta,PAOK Thessaloniki,https://www.transfermarkt.us/ally-samatta/profil/spieler/182201,https://img.a.transfermarkt.technology/portrait/small/182201-1727967720.png?lm=1,Unknown,Unknown,Tanzania,tz,KRC Genk,Unknown,Unknown,Unknown,Unknown,23.12.1992,227,82,19,0,20,0,0,63,59,15.283
Jan Moons,Retired,https://www.transfermarkt.us/jan-moons/profil/spieler/13339,https://img.a.transfermarkt.technology/portrait/small/13339-1616168264.jpg?lm=1,Moons,12,Belgium,be,KRC Genk,Heist-op-den-Berg,Unknown,Goalkeeper,"1,88 m",26.09.1970,224,1,0,0,7,0,6,1,2,19.877
Eric Matoukou,Retired,https://www.transfermarkt.us/eric-matoukou/profil/spieler/13028,https://img.a.transfermarkt.technology/portrait/small/13028-1616774824.jpg?lm=1,Matoukou,-,Cameroon,cm,KRC Genk,Nlobisson,Eric Benoit Matoukou,Defender - Centre-Back,"1,87 m",08.07.1983,221,8,1,1,42,3,3,27,19,17.356
Mathieu Denier,Retired,https://www.transfermarkt.us/mathieu-denier/profil/spieler/662009,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Denier,Unknown,Belgium,be,KRC Genk,Molenbeersel,Unknown,Midfield,Unknown,16.05.1952,215,35,0,0,9,0,0,7,21,18.425
Elyaniv Barda,Retired,https://www.transfermarkt.us/elyaniv-barda/profil/spieler/24458,https://img.a.transfermarkt.technology/portrait/small/24458-1618410647.jpg?lm=1,Barda,-,Israel,il,KRC Genk,Be'er Sheva,אליניב פליקס ברדה‎,Attack - Centre-Forward,"1,78 m",15.12.1981,205,67,49,0,25,1,1,50,56,13.816
Wilfried Delbroek,Retired,https://www.transfermarkt.us/wilfried-delbroek/profil/spieler/13012,https://img.a.transfermarkt.technology/portrait/small/13012-1636977651.jpg?lm=1,Delbroek,7,Belgium,be,KRC Genk,Maaseik,Unknown,Defender - Centre-Back,"1,85 m",25.08.1972,204,8,4,0,37,3,2,12,13,17.272
Paul Theunis,Retired,https://www.transfermarkt.us/paul-theunis/profil/spieler/222414,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Theunis,7,Belgium,be,KRC Genk,Koersel,Unknown,Midfield,Unknown,16.03.1952,203,12,0,2,14,0,0,0,0,18.270
Koen Daerden,Retired,https://www.transfermarkt.us/koen-daerden/profil/spieler/13291,https://img.a.transfermarkt.technology/portrait/small/13291-1537879987.jpg?lm=1,Daerden,7,Belgium,be,KRC Genk,Tongeren,Unknown,Midfield - Central Midfield,"1,91 m",08.03.1982,201,32,39,0,26,1,1,8,45,16.941
László Köteles,Retired,https://www.transfermarkt.us/laszlo-koteles/profil/spieler/57188,https://img.a.transfermarkt.technology/portrait/small/57188-1487774352.jpg?lm=1,Köteles,-,Hungary,hu,KRC Genk,Szeged,Unknown,Goalkeeper,"1,85 m",01.09.1984,191,0,0,0,10,0,0,1,3,17.114
Domenico Olivieri,Retired,https://www.transfermarkt.us/domenico-olivieri/profil/spieler/131843,https://img.a.transfermarkt.technology/portrait/small/131843-1537883209.jpg?lm=1,Olivieri,Unknown,Belgium,be,KRC Genk,Genk,Unknown,Defender - Sweeper,"1,76 m",16.01.1968,186,6,0,0,25,4,5,4,22,15.746
Carlos Cuesta,Galatasaray,https://www.transfermarkt.us/carlos-cuesta/profil/spieler/474589,https://img.a.transfermarkt.technology/portrait/small/474589-1739272404.jpg?lm=1,Cuesta,-,Colombia,co,KRC Genk,Medellín,Carlos Eccehomo Cuesta Figueroa,Defender - Centre-Back,"1,79 m",09.03.1999,182,4,1,0,25,1,2,11,21,14.887
Alejandro Pozuelo,Al-Fayha FC,https://www.transfermarkt.us/alejandro-pozuelo/profil/spieler/188853,https://img.a.transfermarkt.technology/portrait/small/188853-1728573802.png?lm=1,Pozuelo,Unknown,Spain,es,KRC Genk,Sevilla,Alejandro Pozuelo Melero,Midfield - Attacking Midfield,"1,72 m",20.09.1991,177,25,60,0,21,2,0,13,68,14.535
Willy van Woerkum,Retired,https://www.transfermarkt.us/willy-van-woerkum/profil/spieler/188781,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,van Woerkum,Unknown,Netherlands,nl,KRC Genk,Unknown,Wilhelmus Henricus Maria van Woerkum,Attack,Unknown,27.08.1951,173,68,0,0,2,0,0,15,28,14.158
Maarten Vandevoordt,RB Leipzig,https://www.transfermarkt.us/maarten-vandevoordt/profil/spieler/486046,https://img.a.transfermarkt.technology/portrait/small/486046-1724337345.jpg?lm=1,Vandevoordt,1,Belgium,be,KRC Genk,Sint-Truiden,Unknown,Goalkeeper,"1,92 m",26.02.2002,169,0,0,0,3,0,0,1,0,15.315
Jere Uronen,AIK,https://www.transfermarkt.us/jere-uronen/profil/spieler/131827,https://img.a.transfermarkt.technology/portrait/small/131827-1709368207.jpg?lm=1,Uronen,3,Finland,fi,KRC Genk,Turku,Jere Juhani Uronen,Defender - Left-Back,"1,77 m",13.07.1994,169,6,14,0,15,1,0,11,23,14.090
Thomas Chatelle,Retired,https://www.transfermarkt.us/thomas-chatelle/profil/spieler/13286,https://img.a.transfermarkt.technology/portrait/small/13286-1537879904.jpg?lm=1,Chatelle,18,Belgium,be,KRC Genk,Jette,Unknown,Attack - Right Winger,"1,75 m",31.03.1981,169,14,22,0,8,1,0,57,61,10.273
Joseph Paintsil,Los Angeles Galaxy,https://www.transfermarkt.us/joseph-paintsil/profil/spieler/534435,https://img.a.transfermarkt.technology/portrait/small/534435-1740776528.jpg?lm=1,Paintsil,-,Ghana,gh,KRC Genk,Accra,Unknown,Attack - Right Winger,"1,69 m",01.02.1998,168,40,24,0,29,1,1,53,75,10.325
Sébastien Dewaest,Francs Borains,https://www.transfermarkt.us/sebastien-dewaest/profil/spieler/125754,https://img.a.transfermarkt.technology/portrait/small/125754-1475246272.jpg?lm=1,Dewaest,3,Belgium,be,KRC Genk,Poperinge,Sébastien Tony Dewaest,Defender - Centre-Back,"1,88 m",27.05.1991,165,16,3,0,22,1,0,6,7,14.297
Eric Vanlessen,Retired,https://www.transfermarkt.us/eric-vanlessen/profil/spieler/662013,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Vanlessen,Unknown,Belgium,be,KRC Genk,Hoeselt,Unknown,Defender,Unknown,24.07.1948,162,4,0,2,6,0,0,2,13,14.035
Marc Hendrikx,Retired,https://www.transfermarkt.us/marc-hendrikx/profil/spieler/9600,https://img.a.transfermarkt.technology/portrait/small/9600-1537883113.jpg?lm=1,Hendrikx,9,Belgium,be,KRC Genk,Hamont,Unknown,Midfield - Left Midfield,"1,84 m",02.07.1974,162,24,19,0,17,1,1,31,29,12.183
Mirsad Beslija,Retired,https://www.transfermarkt.us/mirsad-beslija/profil/spieler/13269,https://img.a.transfermarkt.technology/portrait/small/s_13269_2573_2012_1.jpg?lm=1,Beslija,14,Bosnia-Herzegovina,unknown,KRC Genk,Zivinice,Mirsad Bešlija,Midfield - Right Midfield,"1,80 m",06.07.1979,162,18,24,0,11,0,1,49,50,10.391
Dániel Tőzsér,Retired,https://www.transfermarkt.us/daniel-tozser/profil/spieler/15888,https://img.a.transfermarkt.technology/portrait/small/15888-1570640813.jpg?lm=1,Tőzsér,9,Hungary,hu,KRC Genk,Szolnok,Unknown,Midfield - Central Midfield,"1,87 m",12.05.1985,161,22,30,0,26,1,0,22,26,12.624
Kevin Vandenbergh,Ramsel SK,https://www.transfermarkt.us/kevin-vandenbergh/profil/spieler/13372,https://img.a.transfermarkt.technology/portrait/small/13372-1537879466.jpg?lm=1,Vandenbergh,19,Belgium,be,KRC Genk,Bonheiden,Unknown,Attack - Centre-Forward,"1,80 m",16.05.1983,159,71,14,0,10,0,0,40,66,10.354
István Brockhauser,Retired,https://www.transfermarkt.us/istvan-brockhauser/profil/spieler/15523,https://img.a.transfermarkt.technology/portrait/small/15523-1620465850.jpg?lm=1,Brockhauser,-,Hungary,hu,KRC Genk,Budapest,Unknown,Goalkeeper,"1,93 m",03.05.1964,155,0,0,0,0,0,3,3,2,13.600
Daniel Kimoni,Retired,https://www.transfermarkt.us/daniel-kimoni/profil/spieler/108125,https://img.a.transfermarkt.technology/portrait/small/108125-1537884302.jpg?lm=1,Kimoni,17,Belgium,be,KRC Genk,Lüttich,Daniel Marc Kimoni,Defender - Centre-Back,N/A,18.08.1971,154,3,2,0,17,0,2,3,9,13.415
Patrick Houben,Retired,https://www.transfermarkt.us/patrick-houben/profil/spieler/662011,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Houben,Unknown,Belgium,be,KRC Genk,Unknown,Unknown,Defender,Unknown,10.07.1959,154,7,0,1,15,0,0,8,10,13.037
Dirk Verwimp,Retired,https://www.transfermarkt.us/dirk-verwimp/profil/spieler/655245,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Verwimp,Unknown,Belgium,be,KRC Genk,Unknown,Unknown,Defender,Unknown,04.05.1963,154,0,0,1,17,1,0,10,7,13.025
Branko Strupar,Retired,https://www.transfermarkt.us/branko-strupar/profil/spieler/10444,https://img.a.transfermarkt.technology/portrait/small/10444-1537882959.jpg?lm=1,Strupar,10,Belgium,be,KRC Genk,Zagreb,Unknown,Attack - Centre-Forward,"1,90 m",09.02.1970,150,88,25,0,17,3,1,7,59,12.483
Carmel Busuttil,Retired,https://www.transfermarkt.us/carmel-busuttil/profil/spieler/134593,https://img.a.transfermarkt.technology/portrait/small/134593-1621064206.jpg?lm=1,Busuttil,-,Malta,mt,KRC Genk,Rabat,Unknown,Attack - Centre-Forward,Unknown,29.02.1964,149,37,0,0,17,0,3,2,20,12.943
Daniel Muñoz,Crystal Palace,https://www.transfermarkt.us/daniel-munoz/profil/spieler/493003,https://img.a.transfermarkt.technology/portrait/small/493003-1718642628.jpg?lm=1,Unknown,Unknown,Colombia,co,KRC Genk,Unknown,Unknown,Unknown,Unknown,26.05.1996,148,19,20,0,37,0,1,10,19,12.375
Daniel Pudil,Hallam FC,https://www.transfermarkt.us/daniel-pudil/profil/spieler/35583,https://img.a.transfermarkt.technology/portrait/small/35583-1464947420.jpg?lm=1,Pudil,11,Czech Republic,cz,KRC Genk,Praha,Unknown,Defender - Left-Back,"1,84 m",27.09.1985,148,4,15,0,30,2,0,11,21,12.260
Didier Zokora,Retired,https://www.transfermarkt.us/didier-zokora/profil/spieler/13389,https://img.a.transfermarkt.technology/portrait/small/13389-1408536889.jpg?lm=1,Zokora,5,Cote d'Ivoire,unknown,KRC Genk,Abidjan,Alain Didier Zokora-Déguy,Midfield - Defensive Midfield,"1,80 m",14.12.1980,147,2,3,1,15,0,3,1,1,13.074
Julien Gorius,Retired,https://www.transfermarkt.us/julien-gorius/profil/spieler/26797,https://img.a.transfermarkt.technology/portrait/small/26797-1418725944.jpg?lm=1,Gorius,Unknown,France,fr,KRC Genk,Metz,Unknown,Midfield - Central Midfield,"1,83 m",17.03.1985,147,24,21,0,14,0,0,14,29,11.740
Junya Ito,Stade Reims,https://www.transfermarkt.us/junya-ito/profil/spieler/348791,https://img.a.transfermarkt.technology/portrait/small/348791-1723820780.png?lm=1,Ito,-,Japan,jp,KRC Genk,"Yokosuka, Kanagawa",伊東 純也,Attack - Right Winger,"1,76 m",09.03.1993,144,29,49,0,9,1,0,10,51,11.535
Mathy Billen,Retired,https://www.transfermarkt.us/mathy-billen/profil/spieler/479865,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Billen,Unknown,Belgium,be,KRC Genk,Neeroeteren,Mathieu Billen,Defender - Centre-Back,Unknown,16.04.1953,140,14,0,0,11,0,1,0,4,12.549
Derrick Tshimanga,Beerschot VA,https://www.transfermarkt.us/derrick-tshimanga/profil/spieler/78507,https://img.a.transfermarkt.technology/portrait/small/78507-1711612728.png?lm=1,Tshimanga,20,Belgium,be,KRC Genk,Kinshasa,Derrick Katuku Tshimanga,Defender - Centre-Back,"1,76 m",06.11.1988,139,2,7,1,20,1,0,4,14,11.816
