name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Franky Van der Elst,Retired,https://www.transfermarkt.us/franky-van-der-elst/profil/spieler/15637,https://img.a.transfermarkt.technology/portrait/small/s_15637_123_2012_1.jpg?lm=1,Van der Elst,6,Belgium,be,Club Brugge KV,Unknown,Unknown,Midfield - Defensive Midfield,N/A,30.04.1961,619,21,7,1,78,0,1,3,57,54.772
Dany Verlinden,Retired,https://www.transfermarkt.us/dany-verlinden/profil/spieler/9668,https://img.a.transfermarkt.technology/portrait/small/9668-1537874439.jpg?lm=1,Verlinden,1,Belgium,be,Club Brugge KV,Aarschot,Daniel Verlinden,Goalkeeper,"1,75 m",15.08.1963,570,0,0,1,4,0,0,1,8,51.175
Gert Verheyen,Retired,https://www.transfermarkt.us/gert-verheyen/profil/spieler/9672,https://img.a.transfermarkt.technology/portrait/small/s_9672_123_2013_10_10_2.jpg?lm=1,Verheyen,11,Belgium,be,Club Brugge KV,Hoogstraten,Unknown,Attack - Right Winger,"1,88 m",20.09.1970,559,196,84,0,76,1,0,24,128,47.185
Jan Ceulemans,Retired,https://www.transfermarkt.us/jan-ceulemans/profil/spieler/118147,https://img.a.transfermarkt.technology/portrait/small/118147-1634033638.jpg?lm=1,Ceulemans,11,Belgium,be,Club Brugge KV,Lier,Jan Anna Gumaar Ceulemans,Midfield - Attacking Midfield,"1,88 m",28.02.1957,507,242,0,0,18,0,0,1,37,44.892
Hans Vanaken,Club Brugge KV,https://www.transfermarkt.us/hans-vanaken/profil/spieler/137576,https://img.a.transfermarkt.technology/portrait/small/137576-1705414489.jpg?lm=1,Vanaken,17,Belgium,be,Club Brugge KV,Neerpelt,Unknown,Midfield - Attacking Midfield,"1,95 m",24.08.1992,496,138,105,0,56,1,2,27,57,42.142
Brandon Mechele,Club Brugge KV,https://www.transfermarkt.us/brandon-mechele/profil/spieler/236168,https://img.a.transfermarkt.technology/portrait/small/236168-1704874625.jpg?lm=1,Mechele,4,Belgium,be,Club Brugge KV,Bredene,Unknown,Defender - Centre-Back,"1,90 m",28.01.1993,481,23,11,6,54,1,0,17,11,42.118
Fons Bastijns,---,https://www.transfermarkt.us/fons-bastijns/profil/spieler/243919,https://img.a.transfermarkt.technology/portrait/small/243919-1673615186.jpg?lm=1,Bastijns,2,Belgium,be,Club Brugge KV,Meer,Alfons Bastijns,Defender - Right-Back,"1,77 m",28.01.1947,478,11,1,3,21,0,0,8,9,42.451
Vital Borkelmans,Retired,https://www.transfermarkt.us/vital-borkelmans/profil/spieler/13039,https://img.a.transfermarkt.technology/portrait/small/s_13039_123_2012_1.jpg?lm=1,Borkelmans,5,Belgium,be,Club Brugge KV,Maaseik,Vital Philomene Borkelmans,Defender - Left-Back,"1,76 m",01.06.1963,457,29,16,1,24,2,2,20,27,39.571
Timmy Simons,Retired,https://www.transfermarkt.us/timmy-simons/profil/spieler/3441,https://img.a.transfermarkt.technology/portrait/small/3441-1511183634.jpg?lm=1,Simons,6,Belgium,be,Club Brugge KV,Diest,Unknown,Midfield - Defensive Midfield,"1,86 m",11.12.1976,439,46,20,1,35,0,1,12,20,38.435
Sven Vermant,Retired,https://www.transfermarkt.us/sven-vermant/profil/spieler/836,https://img.a.transfermarkt.technology/portrait/small/836-1537874089.jpg?lm=1,Vermant,14,Belgium,be,Club Brugge KV,Lier,Unknown,Midfield - Central Midfield,"1,83 m",04.04.1973,414,89,51,0,53,1,0,73,68,31.076
