name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Xavier Gies,Francs Borains,https://www.transfermarkt.us/xavier-gies/profil/spieler/289553,https://img.a.transfermarkt.technology/portrait/small/289553-1662364671.jpg?lm=1,Gies,1,Belgium,be,FCV Dender EH,Unknown,Xavier Pierre Gies,Goalkeeper,"1,82 m",27.12.1996,200,0,1,1,17,0,0,0,0,18.000
Ridwane M'Barki,FCV Dender EH,https://www.transfermarkt.us/ridwane-mbarki/profil/spieler/441120,https://img.a.transfermarkt.technology/portrait/small/441120-1662385159.jpg?lm=1,M'Barki,Unknown,Belgium,be,FCV Dender EH,Dilbeek,Unknown,Midfield - Left Midfield,"1,73 m",02.07.1994,172,20,12,0,43,1,2,41,73,11.545
Lennard Hens,FCV Dender EH,https://www.transfermarkt.us/lennard-hens/profil/spieler/332686,https://img.a.transfermarkt.technology/portrait/small/332686-1662385051.jpg?lm=1,Hens,Unknown,Belgium,be,FCV Dender EH,Unknown,Unknown,Midfield - Attacking Midfield,"1,82 m",08.02.1996,134,27,17,0,18,4,0,17,30,10.356
Kenneth Houdret,Renaissance AEC Mons,https://www.transfermarkt.us/kenneth-houdret/profil/spieler/171147,https://img.a.transfermarkt.technology/portrait/small/171147-1662384801.jpg?lm=1,Houdret,Unknown,Belgium,be,FCV Dender EH,Brussel,Unknown,Midfield - Defensive Midfield,"1,91 m",09.08.1993,101,7,0,0,13,0,0,7,15,8.209
Wouter Hias,Retired,https://www.transfermarkt.us/wouter-hias/profil/spieler/124666,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hias,Unknown,Belgium,be,FCV Dender EH,Tienen,Unknown,Defender - Right-Back,"1,80 m",29.12.1990,98,11,0,0,17,0,1,0,7,8.689
Dylan Ragolle,Renaissance AEC Mons,https://www.transfermarkt.us/dylan-ragolle/profil/spieler/209766,https://img.a.transfermarkt.technology/portrait/small/209766-1662364464.jpg?lm=1,Ragolle,18,Belgium,be,FCV Dender EH,Unknown,Unknown,Defender - Centre-Back,"1,85 m",11.05.1994,94,1,0,0,12,0,1,11,8,7.505
Jonathan Rowell,Retired,https://www.transfermarkt.us/jonathan-rowell/profil/spieler/77145,https://img.a.transfermarkt.technology/portrait/small/77145-1662384727.jpg?lm=1,Rowell,Unknown,England,unknown,FCV Dender EH,Newcastle upon Tyne,Jonathan Michael Rowell,Midfield - Defensive Midfield,"1,79 m",10.09.1989,94,7,0,0,14,2,0,20,12,6.760
Nathan Rôdes,FCV Dender EH,https://www.transfermarkt.us/nathan-rodes/profil/spieler/481171,https://img.a.transfermarkt.technology/portrait/small/481171-1662384962.jpg?lm=1,Rôdes,Unknown,Belgium,be,FCV Dender EH,Etterbeek,Nathan Christian Rôdes,Midfield - Defensive Midfield,"1,91 m",11.12.1997,93,3,3,0,7,0,0,1,10,8.197
Steven De Petter,Retired,https://www.transfermarkt.us/steven-de-petter/profil/spieler/41100,https://img.a.transfermarkt.technology/portrait/small/41100-1487775191.jpg?lm=1,De Petter,Unknown,Belgium,be,FCV Dender EH,Aalst,Unknown,Midfield - Defensive Midfield,"1,81 m",22.11.1985,91,8,2,0,12,1,0,1,4,8.036
Jasper Van Oudenhove,FCV Dender EH,https://www.transfermarkt.us/jasper-van-oudenhove/profil/spieler/377434,https://img.a.transfermarkt.technology/portrait/small/377434-1662384882.jpg?lm=1,Van Oudenhove,Unknown,Belgium,be,FCV Dender EH,Unknown,Unknown,Midfield - Central Midfield,"1,78 m",03.11.1998,90,4,1,0,10,0,0,25,26,5.951
Kjetil Borry,Patro Eisden Maasmechelen,https://www.transfermarkt.us/kjetil-borry/profil/spieler/277272,https://img.a.transfermarkt.technology/portrait/small/277272-1662383413.jpg?lm=1,Borry,Unknown,Belgium,be,FCV Dender EH,Tielt,Kjetil Guillaume Borry,Defender - Centre-Back,"1,90 m",16.08.1994,87,7,0,1,14,0,0,5,8,7.397
Ignazio Cocchiere,Without Club,https://www.transfermarkt.us/ignazio-cocchiere/profil/spieler/151790,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cocchiere,Unknown,Italy,it,FCV Dender EH,Varese,Unknown,Attack - Centre-Forward,"1,85 m",19.09.1987,84,43,0,0,7,0,1,9,29,6.415
David Destorme,Retired,https://www.transfermarkt.us/david-destorme/profil/spieler/41102,https://img.a.transfermarkt.technology/portrait/small/41102-1617017613.jpg?lm=1,Destorme,Unknown,Belgium,be,FCV Dender EH,Gent,Unknown,Midfield - Attacking Midfield,"1,87 m",30.08.1979,80,24,7,0,16,1,0,1,14,6.808
Kobe Cools,FCV Dender EH,https://www.transfermarkt.us/kobe-cools/profil/spieler/340162,https://img.a.transfermarkt.technology/portrait/small/340162-1695456121.jpg?lm=1,Cools,Unknown,Belgium,be,FCV Dender EH,Unknown,Unknown,Defender - Centre-Back,"1,92 m",25.07.1997,80,5,1,1,10,0,2,5,8,6.632
