name,club,periods
Sunil Chhetri,Bengaluru FC,"2013-2015, 2016-2016, 2017-2025"
Miku,Bengaluru FC,2017-2019
Udanta Singh,Bengaluru FC,"2014-2016, 2016-2023"
C.K. Vineeth,Bengaluru FC,"2014-2015, 2015-2016, 2016-2017"
Cleiton Silva,Bengaluru FC,2020-2022
Rahul Bheke,Bengaluru FC,"2017-2021, 2024-2025"
Javi Hernández,Bengaluru FC,2022-2024
Sean Rooney,Bengaluru FC,2013-2015
Siva Sakthi N,Bengaluru FC,2020-2025
Robin Singh,Bengaluru FC,"2013-2015, 2016-2016"
Erik Paartalu,Bengaluru FC,2017-2021
Roy Krishna,Bengaluru FC,2022-2023
Semboi Haokip,Bengaluru FC,2017-2021
Thoi Singh,Bengaluru FC,"2013-2015, 2016-2016"
Ryan Williams,Bengaluru FC,2023-2025
Daniel Lalhlimpuia,Bengaluru FC,"2015-2016, 2016-2018"
Deshorn Brown,Bengaluru FC,2020-2021
Juanan,Bengaluru FC,2016-2021
Alberto Noguera,Bengaluru FC,2024-2025
Nishu Kumar,Bengaluru FC,2015-2020
Alan Costa,Bengaluru FC,2021-2023
Jorge Pereyra Díaz,Bengaluru FC,2024-2025
Song-yong Kim,Bengaluru FC,2015-2016
Beingaichho Beokhokhai,Bengaluru FC,2013-2017
Seiminlen Doungel,Bengaluru FC,"2015-2015, 2015-2017"
John Johnson,Bengaluru FC,2013-2018
Prince Ibara,Bengaluru FC,2021-2023
Alwyn George,Bengaluru FC,"2015-2016, 2016-2018"
Danish Farooq,Bengaluru FC,2021-2023
Dimas Delgado,Bengaluru FC,2017-2021
Dani Segovia,Bengaluru FC,2018-2018
Shankar Sampingiraj,Bengaluru FC,"2013-2015, 2015-2017, 2023-2024"
Vinith Venkatesh,Bengaluru FC,2024-2025
Johnny Menyongar,Bengaluru FC,2013-2014
Jayesh Rane,Bengaluru FC,"2021-2023, 2024-2024"
Boithang Haokip,Bengaluru FC,2017-2019
Josh Walker,Bengaluru FC,2014-2016
Suresh Singh,Bengaluru FC,2019-2025
Toni Dovale,Bengaluru FC,2017-2018
Lenny Rodrigues,Bengaluru FC,"2016-2017, 2017-2018"
Rohit Kumar,Bengaluru FC,2021-2024
Nili Perdomo,Bengaluru FC,2020-2020
Marjan Jugovic,Bengaluru FC,2017-2017
Naorem Roshan Singh,Bengaluru FC,"2017-2017, 2018-2025"
Bidyashagar Singh,Bengaluru FC,"2021-2022, 2023-2023"
Curtis Osano,Bengaluru FC,2013-2016
Leon Augustine,Bengaluru FC,2017-2023
Ashique Kuruniyan,Bengaluru FC,2019-2022
Chencho Gyeltshen,Bengaluru FC,"2018-2019, 2019-2019"
Pablo Pérez,Bengaluru FC,2022-2023
Sandesh Jhingan,Bengaluru FC,"2017-2017, 2022-2023"
Curtis Main,Bengaluru FC,2023-2024
Edu García,Bengaluru FC,2017-2018
Sena Ralte,Bengaluru FC,2016-2017
Faisal Ali,Bengaluru FC,"2022-2023, 2023-2023"
Chingambam Shivaldo Singh,Bengaluru FC,2023-2025
Kevaughn Frater,Bengaluru FC,2020-2020
Mandar Rao Desai,Bengaluru FC,2016-2017
Roby Norales,Bengaluru FC,"2017-2017, 2017-2017"
Harsh Patre,Bengaluru FC,2022-2025
Iman Basafa,Bengaluru FC,2021-2022
Fran González,Bengaluru FC,2020-2021
Pratik Chaudhari,Bengaluru FC,2020-2022
Aleksandar Jovanovic,Bengaluru FC,2022-2025
Siam Hanghal,Bengaluru FC,"2013-2015, 2015-2016"
Harmanjot Khabra,Bengaluru FC,"2016-2017, 2017-2021"
Malsawmzuala,Bengaluru FC,"2015-2016, 2016-2018"
Albert Serrán,Bengaluru FC,2018-2020
Rino Anto,Bengaluru FC,"2013-2015, 2015-2016, 2016-2017, 2018-2020"
Cameron Watson,Bengaluru FC,2016-2017
Xisco Hernández,Bengaluru FC,"2018-2019, 2021-2021"
Salam Singh,Bengaluru FC,"2015-2016, 2016-2016, 2016-2017"
Álex Barrera,Bengaluru FC,2019-2019
Karan Sawhney,Bengaluru FC,2013-2015
Gurpreet Singh Sandhu,Bengaluru FC,2017-2025
Hira Mondal,Bengaluru FC,2022-2023
Lalrozama Fanai,Bengaluru FC,2013-2015
Pedro Capó,Bengaluru FC,2024-2025
Joyner Lourenco,Bengaluru FC,2017-2018
Sahil Poonia,Bengaluru FC,2023-2025
Yaya Banana,Bengaluru FC,2022-2022
Sairuat Kima,Bengaluru FC,2018-2020
Soram Poirei,Bengaluru FC,"2013-2014, 2014-2015, 2018-2019"
Álvaro Rubio,Bengaluru FC,2016-2017
Robin Yadav,Bengaluru FC,2018-2024
Luisma Villa,Bengaluru FC,2019-2019
Manu Onwu,Bengaluru FC,"2019-2020, 2020-2020"
Yrondu Musavu-King,Bengaluru FC,2021-2022
Cornell Glen,Bengaluru FC,2017-2017
Asheer Akhtar,Bengaluru FC,2017-2019
Bruno Colaco,Bengaluru FC,2013-2014
Clarence Fernandes,Bengaluru FC,2022-2025
Amoes,Bengaluru FC,"2013-2014, 2018-2019"
Bidyananda Singh,Bengaluru FC,"2017-2019, 2025-2025"
Harmanpreet Singh,Bengaluru FC,2021-2023
Cletus Paul,Bengaluru FC,2017-2018
