name,club,periods
Chidi Edeh,East Bengal FC,2012-2014
Ranti Martins,East Bengal FC,"2014-2014, 2014-2016"
Cleiton Silva,East Bengal FC,2022-2025
Dudu,East Bengal FC,"2014-2014, 2014-2015, 2018-2018"
Lalrindika Ralte,East Bengal FC,"2012-2014, 2015-2015, 2016-2016, 2016-2017, 2018-2022"
Jaime Santos,East Bengal FC,2018-2025
Naorem Mahesh Singh,East Bengal FC,2022-2025
Danmawia,East Bengal FC,2017-2019
Saúl Crespo,East Bengal FC,2023-2025
Joby Justin,East Bengal FC,2017-2019
Nandha Kumar Sekar,East Bengal FC,2023-2025
Robin Singh,East Bengal FC,"2010-2013, 2017-2017"
Enrique Esqueda,East Bengal FC,2018-2019
Dimitrios Diamantakos,East Bengal FC,2024-2025
Wedson Anselme,East Bengal FC,2017-2025
Penn Orji,East Bengal FC,2010-2013
James Moga,East Bengal FC,2013-2015
Katsumi Yusa,East Bengal FC,2017-2018
Marcos de la Espada,East Bengal FC,2019-2020
Bidyashagar Singh,East Bengal FC,2017-2020
David Lalhlansanga,East Bengal FC,2024-2025
Cavin Lobo,East Bengal FC,"2012-2014, 2014-2015, 2015-2018, 2020-2021"
Bikash Jairu,East Bengal FC,"2015-2015, 2015-2016, 2016-2017"
Baljit Sahni,East Bengal FC,"2010-2014, 2014-2015, 2015-2016"
Vishnu P V,East Bengal FC,2023-2025
Tolgay Özbey,East Bengal FC,2010-2012
Ryuji Sueoka,East Bengal FC,2013-2014
Seiminlen Doungel,East Bengal FC,"2011-2013, 2013-2014"
Andrew Barisic,East Bengal FC,2013-2013
Semboi Haokip,East Bengal FC,2017-2017
Harmanjot Khabra,East Bengal FC,"2009-2014, 2014-2015, 2015-2016, 2023-2024"
Matti Steinmann,East Bengal FC,
Hijazi Maher,East Bengal FC,2023-2025
Mahmoud Al-Amenah,East Bengal FC,2017-2018
Antonio Perosevic,East Bengal FC,
Javi Siverio,East Bengal FC,"2023-2024, 2024-2024"
Manandeep Singh,East Bengal FC,2012-2013
Anthony Pilkington,East Bengal FC,
Yakubu Yusif,East Bengal FC,2008-2010
Ivan Bukenya,East Bengal FC,2017-2017
Chris Payne,East Bengal FC,2017-2017
Raphaël Messi Bouli,East Bengal FC,2025-2025
Jacques Maghoma,East Bengal FC,
Dong-hyeon Do,East Bengal FC,2015-2016
Madih Talal,East Bengal FC,2024-2025
Sumeet Passi,East Bengal FC,2022-2023
Kassim Aidara,East Bengal FC,2018-2020
Suhair VP,East Bengal FC,"2017-2018, 2019-2019, 2022-2024"
Darren Sidoel,East Bengal FC,
Brandon Vanlalremdika,East Bengal FC,2017-2025
Bright Enobakhare,East Bengal FC,
Amir Dervisevic,East Bengal FC,
Víctor Pérez,East Bengal FC,2020-2020
Juan Mera,East Bengal FC,2019-2020
Bernard Mendy,East Bengal FC,2016-2016
Daniel Chima Chukwu,East Bengal FC,
Eduardo,East Bengal FC,2017-2018
Sarthak Golui,East Bengal FC,"2022-2023, 2024-2024"
Aaron Amadi-Holloway,East Bengal FC,
Mehtab Hossain,East Bengal FC,"2007-2014, 2014-2015, 2015-2016, 2016-2017"
Ansumana Kromah,East Bengal FC,"2018-2018, 2020-2020"
Sanju Pradhan,East Bengal FC,"2008-2013, 2014-2014, 2016-2016"
Jeakson Singh,East Bengal FC,2024-2025
Mohammed Rafique,East Bengal FC,"2014-2014, 2014-2015, 2015-2016, 2016-2018"
Lalchungnunga,East Bengal FC,"2022-2023, 2023-2025"
Shylo Malsawmtluanga,East Bengal FC,"2002-2007, 2013-2014, 2014-2015, 2015-2016"
Borja Gómez,East Bengal FC,2018-2020
Uga Samuel Okpara,East Bengal FC,2009-2014
Alvito D'Cunha,East Bengal FC,1998-2016
Reisangmei Vashum,East Bengal FC,2010-2013
Subash Singh,East Bengal FC,2009-2010
Franjo Prce,East Bengal FC,
Samad Mallick,East Bengal FC,2015-2025
Pintu Mahata,East Bengal FC,2019-2025
Rowllin Borges,East Bengal FC,2017-2017
Danny Fox,East Bengal FC,
Joaquim Abranches,East Bengal FC,"2013-2014, 2014-2015, 2015-2016"
Rasaq Bello,East Bengal FC,2016-2016
Scott Neville,East Bengal FC,
Gabriel Fernandes,East Bengal FC,2017-2018
Felicio Brown,East Bengal FC,2024-2024
Lalrinliana Hnamte,East Bengal FC,
Martí Crespí,East Bengal FC,2019-2020
Souvik Chakrabarti,East Bengal FC,2022-2025
Tomislav Mrcela,East Bengal FC,
Boithang Haokip,East Bengal FC,2019-2025
Jesin TK,East Bengal FC,2022-2025
Beingaichho Beokhokhai,East Bengal FC,2011-2013
Gurwinder Singh,East Bengal FC,"2010-2014, 2014-2015, 2015-2016, 2016-2018, 2020-2020"
Edmilson Marques,East Bengal FC,"2007-2009, 2012-2013"
Jake Jervis,East Bengal FC,2023-2023
Ravinder Singh,East Bengal FC,2010-2012
Jeje Lalpekhlua,East Bengal FC,
Arnab Mondal,East Bengal FC,"2012-2014, 2014-2015, 2015-2016, 2016-2018"
Charles de Souza,East Bengal FC,2017-2018
Baldeep Singh,East Bengal FC,2014-2015
Lalramchullova,East Bengal FC,2017-2019
Asheer Akhtar,East Bengal FC,2019-2025
Jordan Elsey,East Bengal FC,2023-2024
