name,club,periods
Lallianzuala Chhangte,Mumbai City FC,"2022-2022, 2022-2025"
Bipin Singh,Mumbai City FC,2018-2025
Jorge Pereyra Díaz,Mumbai City FC,2022-2024
Vikram Partap Singh,Mumbai City FC,2020-2025
Greg Stewart,Mumbai City FC,2022-2024
Modou Sougou,Mumbai City FC,2018-2020
Adam Le Fondre,Mumbai City FC,2020-2021
Igor Angulo,Mumbai City FC,2021-2022
Nikolaos Karelis,Mumbai City FC,2024-2025
Mourtada Fall,Mumbai City FC,2020-2023
Bartholomew Ogbeche,Mumbai City FC,2020-2021
Éverton Santos,Mumbai City FC,2017-2018
Sunil Chhetri,Mumbai City FC,"2015-2016, 2016-2017"
Mehtab Singh,Mumbai City FC,2020-2025
Balwant Singh,Mumbai City FC,2017-2018
Alberto Noguera,Mumbai City FC,2022-2024
Amine Chermiti,Mumbai City FC,2019-2020
Ahmed Jahouh,Mumbai City FC,2020-2023
Apuia,Mumbai City FC,2021-2024
Achille Emaná,Mumbai City FC,2017-2018
Thiago Santos,Mumbai City FC,2017-2018
Diego Forlán,Mumbai City FC,2016-2017
Rafael Bastos,Mumbai City FC,2018-2019
Diego Maurício,Mumbai City FC,2022-2022
Nathan Asher Rodrigues,Mumbai City FC,2023-2025
Ayush Chhikara,Mumbai City FC,"2020-2020, 2021-2025"
Yoëll van Nieff,Mumbai City FC,2023-2025
Sony Nordé,Mumbai City FC,"2015-2015, 2016-2017"
Rowllin Borges,Mumbai City FC,"2019-2023, 2024-2024"
André Moritz,Mumbai City FC,"2014-2014, 2015-2015"
Ygor Catatau,Mumbai City FC,2021-2022
Léo Costa,Mumbai City FC,"2016-2017, 2017-2018"
Matías Defederico,Mumbai City FC,2016-2017
Frédéric Piquionne,Mumbai City FC,2015-2016
Nasser El Khayati,Mumbai City FC,2023-2024
Hugo Boumous,Mumbai City FC,2020-2021
Krisztián Vadócz,Mumbai City FC,2016-2017
Arnold,Mumbai City FC,2018-2019
Iker Guarrotxena,Mumbai City FC,2024-2024
Raynier Fernandes,Mumbai City FC,"2018-2022, 2023-2023"
Lucian Goian,Mumbai City FC,"2016-2017, 2017-2019"
Rostyn Griffiths,Mumbai City FC,2022-2024
Rahul Bheke,Mumbai City FC,2021-2024
Paulo Machado,Mumbai City FC,2018-2020
Thaer Krouma,Mumbai City FC,2024-2025
Gurkirat Singh,Mumbai City FC,2021-2024
Tiri,Mumbai City FC,2023-2025
Nicolas Anelka,Mumbai City FC,"2014-2015, 2015-2016"
Vinit Rai,Mumbai City FC,"2022-2022, 2022-2023, 2023-2024"
Mohamed Larbi,Mumbai City FC,2019-2020
Vignesh D,Mumbai City FC,2018-2023
Hernán Santana,Mumbai City FC,2020-2021
Diego,Mumbai City FC,2019-2020
Serge Angoue,Mumbai City FC,2019-2020
Johann Letzelter,Mumbai City FC,2014-2015
Márcio Rozário,Mumbai City FC,2017-2018
Jakub Vojtus,Mumbai City FC,2024-2024
Syed Nabi,Mumbai City FC,2014-2015
Matías Mirabaje,Mumbai City FC,2018-2019
Manuel Friedrich,Mumbai City FC,2014-2015
Jackichand Singh,Mumbai City FC,"2016-2017, 2021-2021, 2022-2023"
Juan Aguilera,Mumbai City FC,2015-2016
Bidyananda Singh,Mumbai City FC,2019-2021
Frantz Bertin,Mumbai City FC,2015-2016
Sushil Kumar Singh,Mumbai City FC,2014-2015
Abhishek Yadav,Mumbai City FC,2014-2015
Rafa Jordá,Mumbai City FC,2017-2018
Selim Benachour,Mumbai City FC,2015-2016
Seilenthang Lotjem,Mumbai City FC,"2023-2024, 2025-2025"
Jon Toral,Mumbai City FC,2024-2025
Souvik Chakrabarti,Mumbai City FC,2018-2020
Lalrindika Ralte,Mumbai City FC,"2014-2015, 2015-2016"
Pranjal Bhumij,Mumbai City FC,"2017-2022, 2023-2023"
Akash Mishra,Mumbai City FC,2023-2025
Cássio Gabriel,Mumbai City FC,2021-2022
Subash Singh,Mumbai City FC,"2014-2015, 2015-2016, 2016-2016"
Valpuia,Mumbai City FC,"2019-2022, 2023-2025"
Sarthak Golui,Mumbai City FC,2019-2021
Gérson,Mumbai City FC,"2016-2017, 2017-2018"
Cy Goddard,Mumbai City FC,2020-2021
Subhasish Bose,Mumbai City FC,2018-2020
Pratik Chaudhari,Mumbai City FC,2019-2020
Aitor Fernández,Mumbai City FC,2015-2016
Biswajit Saha,Mumbai City FC,2017-2018
Diego Nadaya,Mumbai City FC,2014-2015
Prabir Das,Mumbai City FC,2025-2025
Hitesh Sharma,Mumbai City FC,2024-2025
Supratim Das,Mumbai City FC,2024-2025
Gyamar Nikum,Mumbai City FC,"2023-2023, 2024-2025"
Thangjam Singh,Mumbai City FC,"2015-2016, 2016-2017"
P C Rohlupuia,Mumbai City FC,"2020-2022, 2022-2024"
Hardik Bhatt,Mumbai City FC,"2023-2023, 2024-2025, 2025-2025"
Gabriel Fernandes,Mumbai City FC,2015-2016
David Lalrinmuana,Mumbai City FC,2016-2017
Pronay Halder,Mumbai City FC,2016-2016
Albino Gomes,Mumbai City FC,"2015-2015, 2016-2017, 2017-2017"
Thiago Cunha,Mumbai City FC,2016-2017
Farukh Choudhary,Mumbai City FC,2020-2021
Facundo Cardozo,Mumbai City FC,2016-2016
