name,club,periods
Noah Sadaoui,FC Goa,2022-2024
Hugo Boumous,FC Goa,2018-2020
Iker Guarrotxena,FC Goa,"2022-2023, 2024-2025"
Brandon Fernandes,FC Goa,2017-2024
Edu Bedia,FC Goa,2017-2023
Carlos Martínez,FC Goa,2023-2024
Jorge Ortiz,FC Goa,2020-2022
Igor Angulo,FC Goa,2020-2021
Manu Lanzarote,FC Goa,2017-2018
Mourtada Fall,FC Goa,2018-2020
Jackichand Singh,FC Goa,2018-2020
Devendra Murgaokar,FC Goa,2020-2024
Muhammad Nemil,FC Goa,"2020-2020, 2021-2025"
Rafael Coelho,FC Goa,"2015-2016, 2016-2017"
Romeo Fernandes,FC Goa,"2014-2014, 2015-2015, 2016-2017, 2017-2017, 2021-2021"
Reinaldo Oliveira,FC Goa,"2015-2016, 2016-2017"
Borja Herrera,FC Goa,"2024-2024, 2024-2025"
Airam Cabrera,FC Goa,2021-2022
Jofre Mateu,FC Goa,2015-2017
Alberto Noguera,FC Goa,2020-2022
Redeem Tlang,FC Goa,"2020-2022, 2022-2023"
Miroslav Slepicka,FC Goa,2014-2015
Rowllin Borges,FC Goa,"2023-2024, 2024-2025"
Víctor Rodríguez,FC Goa,2023-2024
Mandar Rao Desai,FC Goa,"2014-2014, 2015-2015, 2016-2016, 2017-2020"
Udanta Singh,FC Goa,2023-2025
André Santos,FC Goa,2014-2015
Manvir Singh,FC Goa,2017-2020
Boris Singh,FC Goa,2023-2025
Mohammed Yasir,FC Goa,"2017-2018, 2024-2024, 2024-2025"
Dudu,FC Goa,2015-2015
Ishan Pandita,FC Goa,2020-2021
Alexander Romario Jesuraj,FC Goa,"2019-2019, 2020-2022"
Sahil Tavora,FC Goa,"2016-2017, 2024-2025"
Jonatan Lucca,FC Goa,2015-2015
Semboi Haokip,FC Goa,2015-2016
Manuel Arana,FC Goa,"2017-2018, 2018-2018"
Iván González,FC Goa,2020-2022
Carl McHugh,FC Goa,2023-2025
Miguel Palanca,FC Goa,2018-2019
Grégory Arnolin,FC Goa,"2014-2015, 2015-2017"
Sandesh Jhingan,FC Goa,2023-2025
Tolgay Özbey,FC Goa,2014-2014
Carlos Peña,FC Goa,2018-2020
Léo Moura,FC Goa,2015-2016
Jay Gupta,FC Goa,2023-2025
Lenny Rodrigues,FC Goa,"2018-2021, 2023-2023"
Aibanbha Dohling,FC Goa,2019-2023
Fares Arnaout,FC Goa,2022-2023
Saviour Gama,FC Goa,2018-2024
Youness Bengelloun,FC Goa,2014-2015
Mark Sifneos,FC Goa,2018-2018
Fulganco Cardozo,FC Goa,2016-2017
Phrangki Buam,FC Goa,"2020-2021, 2022-2023"
Sergio Juste,FC Goa,2017-2018
Lesly Rebello,FC Goa,2022-2023
Edgar Marcelino,FC Goa,2014-2015
Dylan Fox,FC Goa,2021-2022
Robert Pirès,FC Goa,2014-2015
Jewel Raja,FC Goa,2014-2015
Richarlyson,FC Goa,2016-2017
Keenan Almeida,FC Goa,"2015-2015, 2016-2016, 2017-2017"
Júlio César,FC Goa,2016-2017
Robin Singh,FC Goa,"2016-2017, 2017-2017"
Álvaro Vázquez,FC Goa,2022-2023
Seriton Fernandes,FC Goa,2017-2025
Anwar Ali,FC Goa,2022-2023
Seiminlen Doungel,FC Goa,"2019-2021, 2021-2021"
Leander D'Cunha,FC Goa,2020-2024
Adrián Colunga,FC Goa,2017-2018
Princeton Rebello,FC Goa,2018-2023
Ahmed Jahouh,FC Goa,"2017-2018, 2018-2020"
Odei Onaindia,FC Goa,2023-2025
Glan Martins,FC Goa,"2021-2023, 2026-2025"
Aakash Sangwan,FC Goa,2024-2025
Ayush Dev Chhetri,FC Goa,2022-2025
Dejan Drazic,FC Goa,2024-2025
Subhasish Roy Chowdhury,FC Goa,2016-2017
Salman Faris,FC Goa,
Rowilson Rodrigues,FC Goa,2014-2014
Prachit Gaonkar,FC Goa,
Mallikjan Kalegar,FC Goa,
Lalremruata HP,FC Goa,2022-2023
Bruno Colaco,FC Goa,2017-2018
Deeshank Kunkalikar,FC Goa,
Miguel Herlein,FC Goa,2014-2015
Andrade,FC Goa,2015-2016
Alwyn George,FC Goa,2014-2014
Christy Davis,FC Goa,2021-2022
Darryl Duffy,FC Goa,2015-2015
Malsawmtluanga,FC Goa,
Mevan Dias,FC Goa,
Rayan Menezes,FC Goa,
Shanon Viegas,FC Goa,
