name,club,periods
Luka Majcen,Punjab FC,2022-2025
Kurtis Guthrie,Punjab FC,2021-2022
Juan Mera,Punjab FC,2022-2024
Chencho Gyeltshen,Punjab FC,"2020-2021, 2023-2023"
Wilmar Jordán Gil,Punjab FC,2023-2024
Ezequiel Vidal,Punjab FC,2024-2025
Filip Mrzljak,Punjab FC,2024-2025
Madih Talal,Punjab FC,2023-2024
Baba,Punjab FC,2021-2021
Joseba Beitia,Punjab FC,2020-2022
Rupert Nongrum,Punjab FC,2020-2022
Asmir Suljic,Punjab FC,2024-2025
Krishnananda Singh Khundongbam,Punjab FC,2022-2024
Mushaga Bakenga,Punjab FC,2024-2025
Ashangbam Aphaoba Singh,Punjab FC,2020-2023
Robin Singh,Punjab FC,2021-2022
Valpuia,Punjab FC,2022-2023
Sumeet Passi,Punjab FC,2020-2022
Ashish Jha,Punjab FC,2020-2022
Maheson Tongbram Singh,Punjab FC,2019-2025
Brandon Vanlalremdika,Punjab FC,2022-2024
Pranjal Bhumij,Punjab FC,2022-2023
Samuel Lalmuanpuia,Punjab FC,2022-2023
C.K. Vineeth,Punjab FC,2021-2022
Pritam Singh,Punjab FC,2020-2021
Khaimin Lhungdim,Punjab FC,2022-2025
Gurtej Singh,Punjab FC,2021-2022
Vinit Rai,Punjab FC,2024-2025
Petros Giakoumakis,Punjab FC,2025-2025
Deepak Devrani,Punjab FC,"2022-2023, 2024-2024"
Travis Major,Punjab FC,2021-2022
Huidrom Naocha Singh,Punjab FC,2022-2023
Nikhil Prabhu,Punjab FC,2023-2025
Freddy Lallawmawma,Punjab FC,
Bikash Yumnam,Punjab FC,2020-2023
Juan Nellar,Punjab FC,2023-2023
Daniel Lalhlimpuia,Punjab FC,2022-2024
Melroy Assisi,Punjab FC,2023-2025
Leon Augustine,Punjab FC,2023-2025
Nihal Sudeesh,Punjab FC,2024-2025
Ricky John Shabong,Punjab FC,2023-2025
Dimitrios Chatziisaias,Punjab FC,2023-2024
Ivan Novoselec,Punjab FC,2024-2025
Tekcham Abhishek Singh,Punjab FC,2021-2025
Ajay Chhetri,Punjab FC,2022-2023
Mohammed Irshad,Punjab FC,2021-2021
Samad Mallick,Punjab FC,2021-2021
Adnan Secerovic,Punjab FC,2022-2023
Bryce Miranda,Punjab FC,2024-2024
Kingslee Fernandes,Punjab FC,2023-2024
Lalthuammawia Ralte,Punjab FC,2021-2022
Sanju Pradhan,Punjab FC,2019-2021
Lironthung Lotha,Punjab FC,2020-2022
Likmabam Rakesh,Punjab FC,2024-2025
Ranjeet Singh Pandre P,Punjab FC,"2023-2024, 2025-2025"
Abhishek Verma,Punjab FC,2020-2022
Denzil Kharshandi,Punjab FC,2019-2022
Rino Anto,Punjab FC,2021-2022
Ashray Bhardwaj,Punjab FC,2020-2022
Bidyashagar Singh,Punjab FC,2024-2024
Anwar Ali,Punjab FC,2019-2021
Jiten Murmu,Punjab FC,2021-2021
Bidyananda Singh,Punjab FC,2022-2023
Denechandra Meitei,Punjab FC,2023-2025
Mashoor Shereef,Punjab FC,2023-2024
Amarjit Singh,Punjab FC,2023-2024
Muheet Shabir,Punjab FC,2024-2025
Souvik Das,Punjab FC,2020-2021
Nongmaikapam Suresh Meitei,Punjab FC,"2022-2023, 2023-2025"
Kiran Chemjong,Punjab FC,"2019-2021, 2022-2024"
Ashis Pradhan,Punjab FC,2021-2025
Ravi Kumar,Punjab FC,2022-2025
Aakash Sangwan,Punjab FC,2020-2022
Mohammed Salah,Punjab FC,2022-2024
Aleksandar Ignjatovic,Punjab FC,2022-2023
Shankar Sampingiraj,Punjab FC,2021-2023
Telem Suranjit Singh,Punjab FC,2020-2023
Nitesh Darjee,Punjab FC,2023-2025
Josef Yarney,Punjab FC,2021-2022
Hormipam Ruivah,Punjab FC,2020-2021
Ninthoi Meetei,Punjab FC,2024-2025
Muhammad Suhail F,Punjab FC,2024-2025
Manglenthang Kipgen,Punjab FC,2020-2025
Kean Lewis,Punjab FC,2021-2022
Prasanth K,Punjab FC,2023-2024
Jaspreet Singh,Punjab FC,2020-2022
Saurabh Bhanwala,Punjab FC,"2019-2020, 2020-2022"
Bikramjit Singh,Punjab FC,2020-2022
Lalchhuanmawia,Punjab FC,2021-2022
Sahil Tavora,Punjab FC,2024-2024
Samuel Kynshi,Punjab FC,"2023-2025, 2025-2025"
Jaskaranvir Singh,Punjab FC,2020-2025
