name,club,periods
Jeje Lalpekhlua,Chennaiyin FC,"2014-2014, 2015-2016, 2016-2016, 2017-2020"
Nerijus Valskis,Chennaiyin FC,"2019-2020, 2022-2022"
Stiven Mendoza,Chennaiyin FC,"2014-2015, 2015-2015"
Rafael Crivellaro,Chennaiyin FC,"2019-2022, 2023-2024"
Rahim Ali,Chennaiyin FC,"2018-2018, 2019-2024"
Elano,Chennaiyin FC,"2014-2015, 2015-2015"
Lallianzuala Chhangte,Chennaiyin FC,"2019-2022, 2022-2022"
Anirudh Thapa,Chennaiyin FC,"2016-2016, 2017-2023"
Petar Sliskovic,Chennaiyin FC,2022-2023
Wilmar Jordán Gil,Chennaiyin FC,2024-2025
Nasser El Khayati,Chennaiyin FC,2022-2023
Maílson,Chennaiyin FC,"2015-2016, 2017-2019"
Raphael Augusto,Chennaiyin FC,"2015-2015, 2016-2017, 2017-2019"
Bruno Pelissari,Chennaiyin FC,"2014-2014, 2015-2015"
Irfan Yadwad,Chennaiyin FC,2023-2025
Jordan Murray,Chennaiyin FC,2023-2024
Daniel Chima Chukwu,Chennaiyin FC,2024-2025
Kwame Karikari,Chennaiyin FC,2022-2023
Connor Shields,Chennaiyin FC,2023-2025
Vincy Barretto,Chennaiyin FC,2022-2025
Bernard Mendy,Chennaiyin FC,"2014-2015, 2015-2016, 2016-2017"
André Schembri,Chennaiyin FC,2019-2020
Dudu,Chennaiyin FC,2016-2017
Mohammed Rafi,Chennaiyin FC,2017-2019
C.K. Vineeth,Chennaiyin FC,2019-2019
Lukas Brambilla,Chennaiyin FC,2024-2025
Farukh Choudhary,Chennaiyin FC,2023-2025
Thoi Singh,Chennaiyin FC,"2015-2016, 2016-2016, 2017-2021"
Esmaël Gonçalves,Chennaiyin FC,2020-2021
Iñigo Calderón,Chennaiyin FC,2017-2019
Vafa Hakhamaneshi,Chennaiyin FC,2022-2023
Edwin Sydney Vanspaul,Chennaiyin FC,"2019-2023, 2024-2025"
Vladimir Koman,Chennaiyin FC,2021-2022
Dhanachandra Singh,Chennaiyin FC,"2014-2014, 2015-2016, 2016-2018"
Ryan Edwards,Chennaiyin FC,2023-2025
Eli Sabiá,Chennaiyin FC,"2016-2017, 2018-2021"
Davide Succi,Chennaiyin FC,2016-2017
Gregory Nelson,Chennaiyin FC,2017-2019
Ninthoi Meetei,Chennaiyin FC,2021-2024
Rene Mihelic,Chennaiyin FC,2017-2018
Hans Mulder,Chennaiyin FC,2016-2017
Mirlan Murzaev,Chennaiyin FC,2021-2022
Jakub Sylvestr,Chennaiyin FC,2020-2021
Issac Vanmalsawma,Chennaiyin FC,2018-2019
Lucian Goian,Chennaiyin FC,2019-2020
Dhanpal Ganesh,Chennaiyin FC,"2015-2015, 2016-2016, 2017-2022"
Aakash Sangwan,Chennaiyin FC,2022-2024
Ankit Mukherjee,Chennaiyin FC,2023-2025
Jerry Lalrinzuala,Chennaiyin FC,"2016-2016, 2017-2022"
Sereno,Chennaiyin FC,2017-2018
Lukasz Gikiewicz,Chennaiyin FC,2021-2022
Prasanth K,Chennaiyin FC,2022-2023
Chris Herd,Chennaiyin FC,2019-2019
Fatkhullo Fatkhulloev,Chennaiyin FC,2020-2021
Mikaël Silvestre,Chennaiyin FC,2014-2015
Ariel Borysiuk,Chennaiyin FC,2021-2022
Francis Fernandes,Chennaiyin FC,2017-2019
Manu Lanzarote,Chennaiyin FC,2021-2021
Sajal Bag,Chennaiyin FC,2022-2023
Masih Saighani,Chennaiyin FC,2019-2020
Cristian Hidalgo,Chennaiyin FC,2014-2015
Carlos Salom,Chennaiyin FC,2018-2019
Fikru Tefera,Chennaiyin FC,2015-2016
Jean-Eudes Maurice,Chennaiyin FC,2014-2015
John Arne Riise,Chennaiyin FC,2016-2016
Jockson Dhas,Chennaiyin FC,2022-2023
Mehrajuddin Wadoo,Chennaiyin FC,"2015-2016, 2016-2017"
Md Sajid Dhot,Chennaiyin FC,2022-2023
PC Laldinpuia,Chennaiyin FC,2024-2025
Germanpreet Singh,Chennaiyin FC,2017-2022
Balwant Singh,Chennaiyin FC,"2014-2014, 2015-2016, 2016-2016"
Jayesh Rane,Chennaiyin FC,"2014-2014, 2015-2015, 2016-2017, 2017-2017"
Lalrinliana Hnamte,Chennaiyin FC,2024-2025
Lazar Cirkovic,Chennaiyin FC,2023-2024
Alessandro Nesta,Chennaiyin FC,2014-2015
Jairo Suárez,Chennaiyin FC,2014-2015
Duwayne Kerr,Chennaiyin FC,2016-2017
Godwin Franco,Chennaiyin FC,2015-2016
Nallappan Mohanraj,Chennaiyin FC,2016-2017
Senthamizhi S,Chennaiyin FC,2022-2023
Sena Ralte,Chennaiyin FC,2015-2015
Sinivasan Pandiyan,Chennaiyin FC,"2018-2019, 2019-2021"
Marco Materazzi,Chennaiyin FC,2014-2016
Remi,Chennaiyin FC,2019-2021
Pritam Kotal,Chennaiyin FC,2025-2025
Davinder Singh,Chennaiyin FC,2021-2022
Sourav Das,Chennaiyin FC,2022-2024
Abhishek Das,Chennaiyin FC,"2014-2014, 2015-2015, 2016-2017, 2017-2017"
Baoringdao Bodo,Chennaiyin FC,"2016-2016, 2017-2018, 2019-2019"
Baljit Sahni,Chennaiyin FC,2016-2017
Mobashir Rahman,Chennaiyin FC,2024-2024
Andrea Orlandi,Chennaiyin FC,2018-2019
Dane Pereira,Chennaiyin FC,2014-2015
Vignesh D,Chennaiyin FC,2024-2025
Laishram Bedashwor Singh,Chennaiyin FC,"2016-2017, 2017-2019, 2019-2019"
Pappachen Pradeep,Chennaiyin FC,2014-2014
Sanjay Balmuchu,Chennaiyin FC,2017-2018
Pawan Kumar,Chennaiyin FC,"2015-2015, 2016-2017, 2017-2018"
