name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Iago Aspas,Celta de Vigo,https://www.transfermarkt.us/iago-aspas/profil/spieler/72047,https://img.a.transfermarkt.technology/portrait/small/72047-1653042948.jpg?lm=1,Aspas,17,Spain,es,Celta de Vigo,Moaña,Iago Aspas Juncal,Attack - Centre-Forward,"1,76 m",01.08.1987,515,212,82,0,94,6,2,83,155,37.390
Hugo Mallo,Aris Thessaloniki,https://www.transfermarkt.us/hugo-mallo/profil/spieler/119905,https://img.a.transfermarkt.technology/portrait/small/119905-1735061797.jpg?lm=1,Mallo,-,Spain,es,Celta de Vigo,Marín,Hugo Mallo Novegil,Defender - Right-Back,"1,73 m",22.06.1991,449,12,28,0,115,5,3,27,45,37.391
Aleksandr Mostovoy,Retired,https://www.transfermarkt.us/aleksandr-mostovoy/profil/spieler/7556,https://img.a.transfermarkt.technology/portrait/small/7556-1592216372.jpg?lm=1,Mostovoy,10,Russia,unknown,Celta de Vigo,"Lomonosov, St. Petersburg Region",Мостовой Александр Владимирович,Midfield - Attacking Midfield,"1,77 m",22.08.1968,290,72,45,0,69,6,3,35,84,22.345
Gustavo López,Retired,https://www.transfermarkt.us/gustavo-lopez/profil/spieler/7552,https://img.a.transfermarkt.technology/portrait/small/7552-1712246247.jpg?lm=1,López,17,Argentina,ar,Celta de Vigo,Lanús,Gustavo Adrián López Pablo,Attack - Left Winger,"1,74 m",13.04.1973,275,30,26,0,44,0,2,61,159,17.517
Fernando Cáceres,Retired,https://www.transfermarkt.us/fernando-caceres/profil/spieler/7540,https://img.a.transfermarkt.technology/portrait/small/7540-1490105911.jpg?lm=1,Cáceres,13,Argentina,ar,Celta de Vigo,San Isidro,Fernando Gabriel Cáceres,Defender - Centre-Back,"1,80 m",07.02.1969,258,7,3,5,56,3,2,3,8,23.002
Vladimir Gudelj,Retired,https://www.transfermarkt.us/vladimir-gudelj/profil/spieler/253546,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gudelj,Unknown,Bosnia-Herzegovina,unknown,Celta de Vigo,Trebinje,Vladimir Gudelj Vukasinovic,Attack - Centre-Forward,"1,85 m",27.11.1966,257,112,1,0,46,1,4,54,46,18.677
Fran Beltrán,Celta de Vigo,https://www.transfermarkt.us/fran-beltran/profil/spieler/423444,https://img.a.transfermarkt.technology/portrait/small/423444-1693921591.jpg?lm=1,Beltrán,8,Spain,es,Celta de Vigo,Madrid,Francisco José Beltrán Peinado,Midfield - Central Midfield,"1,65 m",03.02.1999,238,8,2,0,23,0,1,61,83,15.661
Vicente Álvarez,Retired,https://www.transfermarkt.us/vicente-alvarez/profil/spieler/277026,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Álvarez,Unknown,Spain,es,Celta de Vigo,Ourense,Vicente Álvarez Núñez,Midfield,Unknown,30.04.1960,236,11,0,1,49,0,3,28,44,18.746
Manolo,Retired,https://www.transfermarkt.us/manolo/profil/spieler/466768,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Manolo,-,Spain,es,Celta de Vigo,Cangas,Unknown,Defender,"1,76 m",22.12.1947,235,5,0,5,13,0,2,5,12,20.331
Gustavo Cabral,CF Pachuca,https://www.transfermarkt.us/gustavo-cabral/profil/spieler/30677,https://img.a.transfermarkt.technology/portrait/small/30677-1447159788.jpg?lm=1,Cabral,-,Argentina,ar,Celta de Vigo,Isidro Casanova,Gustavo Daniel Cabral,Defender - Centre-Back,"1,82 m",14.10.1985,229,8,5,1,46,6,1,11,18,19.292
