name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Damián Suárez,CA Peñarol,https://www.transfermarkt.us/damian-suarez/profil/spieler/76746,https://img.a.transfermarkt.technology/portrait/small/76746-1742486493.jpg?lm=1,Suárez,13,Uruguay,uy,Getafe CF,Montevideo,Damián Nicolás Suárez Suárez,Defender - Right-Back,"1,73 m",27.04.1988,295,4,26,0,107,1,4,13,49,24.606
Djené,Getafe CF,https://www.transfermarkt.us/djene/profil/spieler/221150,https://img.a.transfermarkt.technology/portrait/small/221150-1669364811.jpg?lm=1,Djené,-,Togo,tg,Getafe CF,Lome Dapaong,Unknown,Defender - Centre-Back,"1,78 m",31.12.1991,287,1,4,1,76,4,4,7,31,24.440
David Soria,Getafe CF,https://www.transfermarkt.us/david-soria/profil/spieler/226012,https://img.a.transfermarkt.technology/portrait/small/226012-1696863038.jpg?lm=1,Soria,Unknown,Spain,es,Getafe CF,Madrid,David Soria Solís,Goalkeeper,"1,92 m",04.04.1993,253,0,0,2,16,0,0,0,2,22.759
Daniel Alberto Díaz,Retired,https://www.transfermarkt.us/daniel-alberto-diaz/profil/spieler/39087,https://img.a.transfermarkt.technology/portrait/small/s_39087_13_2012_3.jpg?lm=1,Díaz,-,Argentina,ar,Getafe CF,San Fernando del Valle,Unknown,Defender - Centre-Back,"1,83 m",13.07.1979,237,4,3,0,66,0,1,2,2,21.110
Javi Casquero,Retired,https://www.transfermarkt.us/javi-casquero/profil/spieler/7705,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Casquero,Unknown,Spain,es,Getafe CF,Talavera,Francisco Javier Casquero Paredes,Midfield - Defensive Midfield,"1,80 m",11.03.1976,231,28,9,0,58,1,1,50,62,16.187
Nemanja Maksimovic,Panathinaikos FC,https://www.transfermarkt.us/nemanja-maksimovic/profil/spieler/273152,https://img.a.transfermarkt.technology/portrait/small/273152-1735060522.jpg?lm=1,Maksimovic,-,Serbia,rs,Getafe CF,Banja Koviljača,Немања Максимовић,Midfield - Central Midfield,"1,89 m",26.01.1995,222,9,3,0,27,0,0,10,61,18.227
Mauro Arambarri,Getafe CF,https://www.transfermarkt.us/mauro-arambarri/profil/spieler/290249,https://img.a.transfermarkt.technology/portrait/small/290249-1669365106.jpg?lm=1,Arambarri,20,Uruguay,uy,Getafe CF,Salto,Mauro Wilney Arambarri Rosa,Midfield - Central Midfield,"1,75 m",30.09.1995,221,14,12,1,64,3,0,16,55,17.888
Jaime Gavilán,Retired,https://www.transfermarkt.us/jaime-gavilan/profil/spieler/15461,https://img.a.transfermarkt.technology/portrait/small/s_15461_3709_2013_10_17_1.jpg?lm=1,Gavilán,-,Spain,es,Getafe CF,Valencia,Jaime Gavilán Martínez,Attack - Left Winger,"1,78 m",12.05.1985,207,16,26,0,27,1,0,62,90,12.531
Jaime Mata,UD Las Palmas,https://www.transfermarkt.us/jaime-mata/profil/spieler/227961,https://img.a.transfermarkt.technology/portrait/small/227961-1530601381.jpg?lm=1,Mata,17,Spain,es,Getafe CF,Madrid,Jaime Mata Arnaiz,Attack - Centre-Forward,"1,86 m",24.10.1988,196,46,14,0,57,1,1,68,71,11.396
Manu del Moral,Retired,https://www.transfermarkt.us/manu-del-moral/profil/spieler/37399,https://img.a.transfermarkt.technology/portrait/small/s_37399_368_2012_10_25_1.jpg?lm=1,del Moral,10,Spain,es,Getafe CF,Jaén,Manuel del Moral Fernández,Attack - Centre-Forward,"1,85 m",25.02.1984,195,39,21,1,14,0,2,49,68,13.185
Pedro León,Real Murcia CF,https://www.transfermarkt.us/pedro-leon/profil/spieler/51587,https://img.a.transfermarkt.technology/portrait/small/51587-1447229752.jpg?lm=1,León,22,Spain,es,Getafe CF,Mula,Pedro León Sánchez Gil,Attack - Right Winger,"1,83 m",24.11.1986,188,25,39,0,34,1,1,39,71,13.048
Mehdi Lacen,Retired,https://www.transfermarkt.us/mehdi-lacen/profil/spieler/35539,https://img.a.transfermarkt.technology/portrait/small/35539-1447229642.jpg?lm=1,Lacen,8,Algeria,dz,Getafe CF,Paris,مدحي لحسن,Midfield - Defensive Midfield,"1,76 m",15.05.1984,186,4,8,0,37,1,1,39,26,13.422
David Belenguer,Retired,https://www.transfermarkt.us/david-belenguer/profil/spieler/22967,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Belenguer,Unknown,Spain,es,Getafe CF,Villasar del Mar,David Belenguer Reverter,Defender - Centre-Back,"1,80 m",17.12.1972,170,3,0,1,39,2,0,16,17,14.032
Jorge Molina,Retired,https://www.transfermarkt.us/jorge-molina/profil/spieler/57825,https://img.a.transfermarkt.technology/portrait/small/57825-1447256894.jpg?lm=1,Molina,Unknown,Spain,es,Getafe CF,Alcoy,Jorge Molina Vidal,Attack - Centre-Forward,"1,88 m",22.04.1982,163,52,21,0,22,0,2,36,49,11.482
Ángel Rodríguez,CD Tenerife,https://www.transfermarkt.us/angel-rodriguez/profil/spieler/51510,https://img.a.transfermarkt.technology/portrait/small/51510-1697221261.jpg?lm=1,Rodríguez,Unknown,Spain,es,Getafe CF,Santa Cruz de Tenerife,Ángel Luis Rodríguez Díaz,Attack - Centre-Forward,"1,71 m",26.04.1987,153,46,10,0,22,0,0,77,44,7.856
Alexis Ruano,Retired,https://www.transfermarkt.us/alexis-ruano/profil/spieler/7781,https://img.a.transfermarkt.technology/portrait/small/7781-1490620235.jpg?lm=1,Ruano,-,Spain,es,Getafe CF,Málaga,Alexis Ruano Delgado,Defender - Centre-Back,"1,83 m",04.08.1985,152,10,2,0,54,2,3,5,7,13.109
Francisco Portillo,Real Oviedo,https://www.transfermarkt.us/francisco-portillo/profil/spieler/138803,https://img.a.transfermarkt.technology/portrait/small/138803-1447257232.jpg?lm=1,Portillo,Unknown,Spain,es,Getafe CF,Málaga,Francisco Portillo Soler,Attack - Right Winger,"1,69 m",13.06.1990,151,8,20,0,23,0,1,53,53,9.196
Fabio Celestini,Retired,https://www.transfermarkt.us/fabio-celestini/profil/spieler/6134,https://img.a.transfermarkt.technology/portrait/small/s_6134_527_2010_1.jpg?lm=1,Celestini,-,Switzerland,ch,Getafe CF,Lausanne,Unknown,Midfield - Defensive Midfield,"1,83 m",31.10.1975,150,2,2,0,36,0,1,20,27,11.498
Juan Albín,Without Club,https://www.transfermarkt.us/juan-albin/profil/spieler/44139,https://img.a.transfermarkt.technology/portrait/small/44139-1412947734.jpg?lm=1,Albín,-,Uruguay,uy,Getafe CF,Salto,Juan Ángel Albín Leites,Midfield - Attacking Midfield,"1,79 m",17.07.1986,149,22,17,0,16,1,0,65,39,8.257
Pablo Sarabia,Wolverhampton Wanderers,https://www.transfermarkt.us/pablo-sarabia/profil/spieler/74230,https://img.a.transfermarkt.technology/portrait/small/74230-1602692460.jpg?lm=1,Sarabia,17,Spain,es,Getafe CF,Madrid,Pablo Sarabia García,Attack - Right Winger,"1,74 m",11.05.1992,146,15,20,0,29,1,0,41,45,9.305
Rafa López,Without Club,https://www.transfermarkt.us/rafa-lopez/profil/spieler/16315,https://img.a.transfermarkt.technology/portrait/small/16315-1438173613.jpg?lm=1,López,Unknown,Spain,es,Getafe CF,Peñafiel,Rafael López Gómez,Defender - Centre-Back,N/A,09.04.1985,143,4,2,1,44,2,1,19,17,11.323
Mario Cotelo,Retired,https://www.transfermarkt.us/mario-cotelo/profil/spieler/23033,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cotelo,Unknown,Spain,es,Getafe CF,La Felguera,Mario Gutiérrez Cotelo,Midfield - Right Midfield,"1,79 m",10.02.1975,138,4,7,0,31,0,2,26,30,10.046
Diego Castro,Retired,https://www.transfermarkt.us/diego-castro/profil/spieler/57791,https://img.a.transfermarkt.technology/portrait/small/57791-1530299441.jpg?lm=1,Castro,Unknown,Spain,es,Getafe CF,Pontevedra,Diego Castro Jiménez,Attack - Left Winger,"1,74 m",02.07.1982,137,19,9,1,27,1,0,24,41,9.928
