name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Patxi Puñal,Retired,https://www.transfermarkt.us/patxi-punal/profil/spieler/7739,https://img.a.transfermarkt.technology/portrait/small/s_7739_331_2013_10_17_1.jpg?lm=1,Puñal,Unknown,Spain,es,CA Osasuna,Pamplona,Francisco Puñal Martínez,Midfield - Defensive Midfield,"1,79 m",06.09.1975,477,28,32,1,153,5,3,46,86,37.817
Javier Castañeda,Retired,https://www.transfermarkt.us/javier-castaneda/profil/spieler/273610,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Castañeda,Unknown,Spain,es,CA Osasuna,Madrid,Javier Castañeda López,Defender - Centre-Back,"1,81 m",05.10.1955,370,1,0,3,24,0,0,8,23,32.010
Oier Sanjurjo,Retired,https://www.transfermarkt.us/oier-sanjurjo/profil/spieler/63040,https://img.a.transfermarkt.technology/portrait/small/63040-1490624068.jpg?lm=1,Sanjurjo,Unknown,Spain,es,CA Osasuna,Estella-Lizarra,Oier Sanjurjo Maté,Midfield - Defensive Midfield,"1,78 m",25.05.1986,356,15,12,0,107,2,1,63,49,26.369
Roberto Torres,Gimnàstic de Tarragona,https://www.transfermarkt.us/roberto-torres/profil/spieler/63056,https://img.a.transfermarkt.technology/portrait/small/63056-1490619627.jpg?lm=1,Torres,Unknown,Spain,es,CA Osasuna,Arre,Roberto Torres Morales,Midfield - Attacking Midfield,"1,78 m",07.03.1989,353,60,55,0,55,0,0,94,103,23.445
Eugenio Bustingorri,Retired,https://www.transfermarkt.us/eugenio-bustingorri/profil/spieler/266928,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bustingorri,-,Spain,es,CA Osasuna,Zulueta,Eugenio Bustingorri Oíz,Defender - Left-Back,"1,70 m",28.12.1963,343,23,1,0,51,1,2,17,25,29.199
Miguel Flaño,Retired,https://www.transfermarkt.us/miguel-flano/profil/spieler/35600,https://img.a.transfermarkt.technology/portrait/small/35600-1490623798.jpg?lm=1,Flaño,-,Spain,es,CA Osasuna,Pamplona,Miguel Flaño Bezunartea,Defender - Centre-Back,"1,77 m",19.08.1984,339,13,3,3,68,3,3,20,12,28.701
César Cruchaga,Retired,https://www.transfermarkt.us/cesar-cruchaga/profil/spieler/7724,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Cruchaga,Unknown,Spain,es,CA Osasuna,Ezkaroze,Césat Cruchaga Lasa,Defender - Centre-Back,"1,84 m",26.01.1974,317,13,4,1,46,4,0,12,12,27.301
David García,Al-Rayyan SC,https://www.transfermarkt.us/david-garcia/profil/spieler/298589,https://img.a.transfermarkt.technology/portrait/small/298589-1740664950.jpg?lm=1,García,15,Spain,es,CA Osasuna,Ibero,David García Zubiria,Defender - Centre-Back,"1,86 m",14.02.1994,305,15,3,2,72,2,1,11,7,26.548
Josetxo,Retired,https://www.transfermarkt.us/josetxo/profil/spieler/7726,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Josetxo,Unknown,Spain,es,CA Osasuna,Pamplona,Josetxo Romero Urtasun,Defender - Centre-Back,"1,85 m",25.02.1977,279,1,1,1,79,4,3,16,19,23.334
Roberto Santamaría,Retired,https://www.transfermarkt.us/roberto-santamaria/profil/spieler/266471,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Santamaría,Unknown,Spain,es,CA Osasuna,Pamplona,José Roberto Santamaría Calavia,Goalkeeper,"1,77 m",12.03.1962,264,1,0,0,11,0,1,1,6,23.344
Pepin,Retired,https://www.transfermarkt.us/pepin/profil/spieler/266939,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Pepin,Unknown,Spain,es,CA Osasuna,Unknown,Unknown,Defender,Unknown,15.09.1959,259,3,0,1,39,1,0,0,17,22.939
Ángel Martín,Retired,https://www.transfermarkt.us/angel-martin/profil/spieler/160394,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martín,-,Spain,es,CA Osasuna,Madrid,Ángel Martín González,Midfield - Defensive Midfield,"1,74 m",28.04.1964,253,4,0,1,33,2,1,22,8,20.883
Rubén García,CA Osasuna,https://www.transfermarkt.us/ruben-garcia/profil/spieler/213260,https://img.a.transfermarkt.technology/portrait/small/213260-1583310204.jpg?lm=1,García,-,Spain,es,CA Osasuna,Xàtiva,Rubén García Santos,Attack - Right Winger,"1,72 m",14.07.1993,248,27,32,0,19,0,0,61,131,16.087
José Mari Lumbreras,Retired,https://www.transfermarkt.us/jose-mari-lumbreras/profil/spieler/200754,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lumbreras,-,Spain,es,CA Osasuna,Tudela,José María Lumbreras Paños,Midfield - Central Midfield,"1,77 m",06.01.1961,246,18,0,0,29,0,1,8,32,20.825
Iñaki Ibáñez,Retired,https://www.transfermarkt.us/inaki-ibanez/profil/spieler/273615,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ibáñez,-,Spain,es,CA Osasuna,Pamplona,Ignacio Francisco Ibáñez Sagardoy,Midfield,Unknown,07.05.1964,245,9,0,0,43,0,1,5,45,20.606
Enrique Martín,Retired,https://www.transfermarkt.us/enrique-martin/profil/spieler/310961,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martín,-,Spain,es,CA Osasuna,Tiebas-Muruarte de Reta,Enrique Martín Monreal Lizarraga,Attack - Left Winger,N/A,09.03.1956,244,38,1,0,15,0,1,28,48,19.459
Patxi Rípodas,Retired,https://www.transfermarkt.us/patxi-ripodas/profil/spieler/154640,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rípodas,Unknown,Spain,es,CA Osasuna,Pamplona,Francisco José Rípodas Oroz,Midfield - Central Midfield,"1,78 m",13.09.1960,237,31,0,0,35,3,3,8,28,19.798
Sergio Herrera,CA Osasuna,https://www.transfermarkt.us/sergio-herrera/profil/spieler/248738,https://img.a.transfermarkt.technology/portrait/small/248738-1732220099.jpg?lm=1,Herrera,Unknown,Spain,es,CA Osasuna,Miranda de Ebro,Sergio Herrera Pirón,Goalkeeper,"1,92 m",05.06.1993,220,0,0,2,23,0,1,2,4,19.796
Jon Moncayola,CA Osasuna,https://www.transfermarkt.us/jon-moncayola/profil/spieler/552425,https://img.a.transfermarkt.technology/portrait/small/552425-1583310847.jpg?lm=1,Moncayola,15,Spain,es,CA Osasuna,Garinoain,Jon Moncayola Tollar,Midfield - Central Midfield,"1,82 m",13.05.1998,216,7,13,0,33,1,1,57,70,14.711
Unai García,CA Osasuna,https://www.transfermarkt.us/unai-garcia/profil/spieler/197122,https://img.a.transfermarkt.technology/portrait/small/197122-1490623673.jpg?lm=1,García,Unknown,Spain,es,CA Osasuna,Esquiroz,Unai García Lugea,Defender - Centre-Back,"1,86 m",03.02.1992,212,11,2,5,41,2,1,28,14,16.916
Ricardo,Retired,https://www.transfermarkt.us/ricardo/profil/spieler/3535,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ricardo,1,Spain,es,CA Osasuna,Madrid,Ricardo López Felipe,Goalkeeper,"1,87 m",30.12.1971,210,0,0,0,23,2,1,2,1,18.632
Miguel Sola,Retired,https://www.transfermarkt.us/miguel-sola/profil/spieler/154915,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sola,Unknown,Spain,es,CA Osasuna,Pamplona,Miguel Ángel Sola Elizalde,Midfield - Attacking Midfield,"1,67 m",29.09.1957,207,30,0,0,26,0,0,55,96,13.209
Javad Nekounam,Retired,https://www.transfermarkt.us/javad-nekounam/profil/spieler/24619,https://img.a.transfermarkt.technology/portrait/small/24619-1405082723.jpg?lm=1,Nekounam,6,Iran,ir,CA Osasuna,"Shar Rey, Tehran",جواد نکونام,Midfield - Defensive Midfield,"1,86 m",07.09.1980,198,31,1,0,41,3,2,15,37,16.137
Lucas Torró,CA Osasuna,https://www.transfermarkt.us/lucas-torro/profil/spieler/213670,https://img.a.transfermarkt.technology/portrait/small/213670-1732219931.jpg?lm=1,Torró,14,Spain,es,CA Osasuna,Cocentaina,Lucas Torró Marset,Midfield - Defensive Midfield,"1,90 m",19.07.1994,198,8,6,1,51,0,0,24,58,15.089
Ángel Merino,Retired,https://www.transfermarkt.us/angel-merino/profil/spieler/253953,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Merino,Unknown,Spain,es,CA Osasuna,Madrid,Ángel Miguel Merino Torres,Midfield - Central Midfield,Unknown,02.10.1966,198,18,0,0,22,0,0,34,52,14.594
Fermín de Luis,Retired,https://www.transfermarkt.us/fermin-de-luis/profil/spieler/273612,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,de Luis,Unknown,Spain,es,CA Osasuna,Pamplona,Fermín de Luis Marín,Defender - Right-Back,"1,73 m",22.01.1964,197,2,1,0,20,0,0,6,16,17.063
Kike Barja,CA Osasuna,https://www.transfermarkt.us/kike-barja/profil/spieler/298575,https://img.a.transfermarkt.technology/portrait/small/298575-1583310743.jpg?lm=1,Barja,-,Spain,es,CA Osasuna,Noáin,Enrique Barja Alfonso,Attack - Right Winger,"1,79 m",01.04.1997,195,14,20,0,20,0,0,98,81,8.586
César Palacios,Retired,https://www.transfermarkt.us/cesar-palacios/profil/spieler/7738,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Palacios,-,Spain,es,CA Osasuna,Pamplona,César Palacios Chocarro,Midfield - Central Midfield,"1,85 m",19.10.1974,194,18,3,0,10,0,0,58,35,12.401
José Manuel Echeverria,Retired,https://www.transfermarkt.us/jose-manuel-echeverria/profil/spieler/310879,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Echeverria,Unknown,Spain,es,CA Osasuna,Goizueta,José Manuel Echeverria Salaverria,Attack - Centre-Forward,"1,73 m",17.03.1952,189,38,2,0,20,1,3,29,61,13.414
Francisco Mina,Retired,https://www.transfermarkt.us/francisco-mina/profil/spieler/310954,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mina,Unknown,Spain,es,CA Osasuna,Pamplona,Francisco Javier Mina Mariñelarena,Defender - Centre-Back,"1,74 m",24.11.1954,184,0,0,2,19,1,0,16,10,15.150
Nacho Vidal,Real Oviedo,https://www.transfermarkt.us/nacho-vidal/profil/spieler/216870,https://img.a.transfermarkt.technology/portrait/small/216870-1510233362.jpg?lm=1,Vidal,-,Spain,es,CA Osasuna,El Campello,Ignacio Vidal Miralles,Defender - Right-Back,"1,80 m",24.01.1995,184,3,7,0,37,0,0,47,26,12.668
Javier Flaño,Retired,https://www.transfermarkt.us/javier-flano/profil/spieler/25461,https://img.a.transfermarkt.technology/portrait/small/25461-1490624015.jpg?lm=1,Flaño,-,Spain,es,CA Osasuna,Pamplona,Javier Flaño Bezunartea,Defender - Right-Back,"1,77 m",19.08.1984,179,4,4,0,38,2,1,13,26,14.531
José María Lecumberri,Retired,https://www.transfermarkt.us/jose-maria-lecumberri/profil/spieler/310935,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lecumberri,Unknown,Spain,es,CA Osasuna,Pamplona,José María Lecumberri Gárriz,Defender - Centre-Back,"1,81 m",25.01.1958,177,0,0,2,23,1,2,5,13,15.225
José Manuel Yanguas,Retired,https://www.transfermarkt.us/jose-manuel-yanguas/profil/spieler/7731,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Yanguas,Unknown,Spain,es,CA Osasuna,Pamplona,José Manuel Yanguas Calleja,Defender - Right-Back,"1,74 m",20.06.1972,171,3,0,0,26,1,0,10,25,14.236
Juanfran Torres,Retired,https://www.transfermarkt.us/juanfran-torres/profil/spieler/16635,https://img.a.transfermarkt.technology/portrait/small/16635-1447152729.jpg?lm=1,Torres,16,Spain,es,CA Osasuna,Crevillente,Juan Francisco Torres Belén,Defender - Right-Back,"1,81 m",09.01.1985,170,14,16,0,28,1,0,25,65,12.356
Ante Budimir,CA Osasuna,https://www.transfermarkt.us/ante-budimir/profil/spieler/46413,https://img.a.transfermarkt.technology/portrait/small/46413-1732219707.jpg?lm=1,Budimir,18,Croatia,hr,CA Osasuna,Zenica,Unknown,Attack - Centre-Forward,"1,90 m",22.07.1991,168,65,7,0,22,0,0,43,80,10.897
Jan Urban,Retired,https://www.transfermarkt.us/jan-urban/profil/spieler/117226,https://img.a.transfermarkt.technology/portrait/small/117226-1543590934.jpg?lm=1,Urban,8,Poland,pl,CA Osasuna,Jaworzno,Unknown,Attack - Centre-Forward,"1,79 m",14.05.1962,167,47,2,0,26,0,1,11,23,14.031
Iñaki Muñoz,Retired,https://www.transfermarkt.us/inaki-munoz/profil/spieler/7736,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Muñoz,Unknown,Spain,es,CA Osasuna,Pamplona,Iñaki Muñoz Oroz,Midfield - Defensive Midfield,"1,81 m",02.07.1978,161,15,1,1,28,1,1,80,23,8.044
Cuco Ziganda,Retired,https://www.transfermarkt.us/cuco-ziganda/profil/spieler/150419,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ziganda,-,Spain,es,CA Osasuna,Larraintzar,José Ángel Ziganda Lakuntza,Attack - Centre-Forward,"1,85 m",01.10.1966,160,44,0,0,15,1,1,28,47,11.521
Aridane Hernández,Rayo Vallecano,https://www.transfermarkt.us/aridane-hernandez/profil/spieler/82503,https://img.a.transfermarkt.technology/portrait/small/82503-1484149571.jpg?lm=1,Hernández,Unknown,Spain,es,CA Osasuna,Tuineje,Aridane Hernández Umpiérrez,Defender - Centre-Back,"1,88 m",23.03.1989,152,4,3,2,25,1,1,14,7,12.456
Francisco Javier Bayona,Retired,https://www.transfermarkt.us/francisco-javier-bayona/profil/spieler/310832,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Bayona,Unknown,Spain,es,CA Osasuna,Olite,Francisco Javier Bayona Ruiz,Midfield - Central Midfield,"1,71 m",18.09.1956,148,21,0,0,5,0,0,28,28,10.962
Nino,Retired,https://www.transfermarkt.us/nino/profil/spieler/29178,https://img.a.transfermarkt.technology/portrait/small/29178-1516285918.jpg?lm=1,Nino,Unknown,Spain,es,CA Osasuna,Almería,Unknown,Attack - Centre-Forward,"1,69 m",10.06.1980,147,27,20,0,17,0,0,24,35,11.164
Nacho Monreal,Retired,https://www.transfermarkt.us/nacho-monreal/profil/spieler/43003,https://img.a.transfermarkt.technology/portrait/small/43003-1518795805.jpg?lm=1,Monreal,16,Spain,es,CA Osasuna,Pamplona,Ignacio Monreal Eraso,Defender - Left-Back,"1,79 m",26.02.1986,144,3,6,1,26,2,0,0,10,12.560
Martín Domínguez,Retired,https://www.transfermarkt.us/martin-dominguez/profil/spieler/160393,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Martín Domínguez,-,Spain,es,CA Osasuna,Sant Joan Despí,Unknown,Midfield,"1,78 m",04.04.1964,144,10,1,2,22,0,1,19,34,11.059
Dioni,Retired,https://www.transfermarkt.us/dioni/profil/spieler/310876,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Dioni,Unknown,Spain,es,CA Osasuna,Casar de Cáceres,Dionisio Domínguez Sanguino,Midfield - Central Midfield,"1,82 m",16.09.1957,144,10,0,0,12,0,0,47,24,9.264
Pedro Arozarena,Retired,https://www.transfermarkt.us/pedro-arozarena/profil/spieler/266927,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arozarena,-,Spain,es,CA Osasuna,Pamplona,Pedro Arozarena Redín,Defender - Sweeper,"1,77 m",24.02.1966,144,6,0,0,23,1,0,49,14,9.086
Sabino,---,https://www.transfermarkt.us/sabino/profil/spieler/309231,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sabino,Unknown,Spain,es,CA Osasuna,Mutriku,Unknown,Attack,Unknown,16.12.1931,142,65,0,0,0,0,0,0,0,12.780
Valdo,Retired,https://www.transfermarkt.us/valdo/profil/spieler/7528,https://img.a.transfermarkt.technology/portrait/small/s_7528_6709_2012_1.jpg?lm=1,Valdo,-,Cape Verde,unknown,CA Osasuna,Villablino,Unknown,Attack - Right Winger,"1,84 m",23.04.1981,141,23,11,0,24,0,0,32,45,9.821
Juan Cruz,CA Osasuna,https://www.transfermarkt.us/juan-cruz/profil/spieler/169497,https://img.a.transfermarkt.technology/portrait/small/169497-1732219962.jpg?lm=1,Cruz,Unknown,Spain,es,CA Osasuna,Madrid,Juan-Cruz Álvaro Armada,Defender - Left-Back,"1,82 m",28.07.1992,138,0,1,0,20,0,0,26,33,9.976
Iván Rosado,Retired,https://www.transfermarkt.us/ivan-rosado/profil/spieler/7744,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rosado,Unknown,Spain,es,CA Osasuna,Huelva,Juan Manuel Rosado Mojarro,Attack - Centre-Forward,"1,74 m",24.04.1974,137,31,10,0,13,0,0,34,48,9.217
