name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Jesús Navas,Retired,https://www.transfermarkt.us/jesus-navas/profil/spieler/15956,https://img.a.transfermarkt.technology/portrait/small/15956-1694503739.jpg?lm=1,Navas,-,Spain,es,Sevilla FC,Los Palacios y Villafranca,Jesús Navas González,Defender - Right-Back,"1,70 m",21.11.1985,705,39,119,2,89,0,3,97,152,54.180
Manolo Jiménez,Retired,https://www.transfermarkt.us/manolo-jimenez/profil/spieler/239196,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jiménez,-,Spain,es,Sevilla FC,El Arahal,Manuel Jiménez Jiménez,Defender - Left-Back,"1,73 m",26.01.1964,390,1,0,2,78,3,2,12,29,33.404
Rafa Paz,Retired,https://www.transfermarkt.us/rafa-paz/profil/spieler/239199,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Paz,-,Spain,es,Sevilla FC,Puebla de Don Fadrique,Rafael Paz Marín,Midfield - Right Midfield,"1,80 m",02.08.1965,370,27,1,0,59,2,4,40,87,28.680
Juan Arza,---,https://www.transfermarkt.us/juan-arza/profil/spieler/135762,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arza,-,Spain,es,Sevilla FC,Estella,Juan Arza Íñigo,Attack,Unknown,12.06.1923,368,186,0,0,0,0,1,0,2,33.059
Marcelo Campanal,---,https://www.transfermarkt.us/marcelo-campanal/profil/spieler/290303,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Campanal,-,Spain,es,Sevilla FC,Gijón,Marcelino Vaquero González del Río,Defender - Centre-Back,"1,77 m",13.02.1931,367,2,0,1,0,0,5,0,2,32.750
José María Busto,---,https://www.transfermarkt.us/jose-maria-busto/profil/spieler/290298,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Busto,Unknown,Spain,es,Sevilla FC,Portugalete,José María Busto Llano,Goalkeeper,N/A,12.11.1923,355,0,0,1,0,0,0,1,5,31.671
Antonio Álvarez,Retired,https://www.transfermarkt.us/antonio-alvarez/profil/spieler/273229,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Álvarez,Unknown,Spain,es,Sevilla FC,Marchena,Antonio Álvarez Giráldez,Defender - Centre-Back,N/A,04.04.1955,335,6,0,1,37,0,1,13,11,28.991
Ivan Rakitic,HNK Hajduk Split,https://www.transfermarkt.us/ivan-rakitic/profil/spieler/32467,https://img.a.transfermarkt.technology/portrait/small/32467-1688726103.jpg?lm=1,Rakitic,7,Croatia,hr,Sevilla FC,Möhlin,Ivan Rakitić,Midfield - Central Midfield,"1,84 m",10.03.1988,323,51,63,2,41,3,1,67,102,22.657
Andrés Palop,Retired,https://www.transfermarkt.us/andres-palop/profil/spieler/7563,https://img.a.transfermarkt.technology/portrait/small/s_7563_15_2013_09_16_1.jpg?lm=1,Palop,12,Spain,es,Sevilla FC,Alcudia de Carlet,Andrés Palop Cervera,Goalkeeper,N/A,22.10.1973,294,1,1,0,34,0,2,1,4,26.382
Pedro Alconero,---,https://www.transfermarkt.us/pedro-alconero/profil/spieler/313780,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Alconero,-,Spain,es,Sevilla FC,Barakaldo,Pedro Alconero Artagoitia,Midfield,Unknown,03.09.1919,290,8,1,2,0,0,0,0,0,26.100
Frédéric Kanouté,Retired,https://www.transfermarkt.us/frederic-kanoute/profil/spieler/3700,https://img.a.transfermarkt.technology/portrait/small/3700-1678198342.jpg?lm=1,Kanouté,19,Mali,ml,Sevilla FC,Sainte-Foy-lès-Lyon,Frédéric Oumar Kanouté,Attack - Centre-Forward,"1,92 m",02.09.1977,289,136,25,0,42,2,2,68,70,20.304
Pablo Blanco,Retired,https://www.transfermarkt.us/pablo-blanco/profil/spieler/310562,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Blanco,Unknown,Spain,es,Sevilla FC,Sevilla,Pablo José Blanco Blanco,Defender - Centre-Back,Unknown,15.12.1951,288,8,0,0,47,0,2,32,29,23.037
Diego Rodríguez,Retired,https://www.transfermarkt.us/diego-rodriguez/profil/spieler/120628,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rodríguez,-,Spain,es,Sevilla FC,La Orotava,Diego Rodríguez Fernández,Defender - Centre-Back,"1,83 m",20.04.1960,284,8,0,2,37,1,2,1,14,24.853
Renato,Retired,https://www.transfermarkt.us/renato/profil/spieler/15445,https://img.a.transfermarkt.technology/portrait/small/15445-1543927822.jpg?lm=1,Renato,19,Brazil,br,Sevilla FC,Santa Mercedes,Unknown,Midfield - Central Midfield,"1,77 m",15.05.1979,284,39,15,0,17,0,0,72,68,19.533
Fernando Navarro,Retired,https://www.transfermarkt.us/fernando-navarro/profil/spieler/7593,https://img.a.transfermarkt.technology/portrait/small/7593-1446726963.jpg?lm=1,Navarro,-,Spain,es,Sevilla FC,Barcelona,Fernando Navarro Corbacho,Defender - Left-Back,"1,76 m",25.06.1982,282,0,10,0,84,3,2,15,24,23.687
Francisco,Retired,https://www.transfermarkt.us/francisco/profil/spieler/117614,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Francisco,-,Spain,es,Sevilla FC,Osuna,Unknown,Midfield - Central Midfield,N/A,01.11.1962,281,24,1,0,25,0,1,11,68,23.351
