name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Fernando,Retired,https://www.transfermarkt.us/fernando/profil/spieler/145534,https://img.a.transfermarkt.technology/portrait/small/145534-1574678999.jpg?lm=1,Fernando,-,Spain,es,Valencia CF,Valencia,Unknown,Midfield,"1,78 m",11.09.1965,487,123,4,0,29,0,1,52,53,39.220
David Albelda,Retired,https://www.transfermarkt.us/david-albelda/profil/spieler/7575,https://img.a.transfermarkt.technology/portrait/small/s_7575_1049_2012_10_24_1.jpg?lm=1,Albelda,6,Spain,es,Valencia CF,Pobla Llarga,David Albelda Aliqués,Midfield - Defensive Midfield,"1,82 m",01.09.1977,482,9,14,2,177,2,6,61,101,37.061
Ricardo Arias,Retired,https://www.transfermarkt.us/ricardo-arias/profil/spieler/250865,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arias,-,Spain,es,Valencia CF,Catarroja,Ricardo Penella Arias,Defender - Centre-Back,"1,82 m",25.02.1957,467,5,0,0,100,0,6,24,31,39.657
Miguel Ángel Angulo,Retired,https://www.transfermarkt.us/miguel-angel-angulo/profil/spieler/7579,https://img.a.transfermarkt.technology/portrait/small/7579-1622215231.jpg?lm=1,Angulo,11,Spain,es,Valencia CF,Oviedo,Miguel Ángel Angulo Valderrey,Attack - Second Striker,"1,80 m",23.06.1977,432,65,45,0,63,2,3,132,91,28.001
Santiago Cañizares,Retired,https://www.transfermarkt.us/santiago-canizares/profil/spieler/7562,https://img.a.transfermarkt.technology/portrait/small/7562-1461229309.jpg?lm=1,Cañizares,19,Spain,es,Valencia CF,Madrid,José Santiago Cañizares Ruiz,Goalkeeper,"1,81 m",18.12.1969,413,0,3,0,43,0,2,1,7,36.870
Enrique Saura,Retired,https://www.transfermarkt.us/enrique-saura/profil/spieler/141276,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Saura,-,Spain,es,Valencia CF,Onda,Enrique Saura Gil,Attack - Right Winger,"1,71 m",02.08.1954,394,56,2,0,12,0,1,28,52,32.824
Dani Parejo,Villarreal CF,https://www.transfermarkt.us/dani-parejo/profil/spieler/59561,https://img.a.transfermarkt.technology/portrait/small/59561-1688725780.jpg?lm=1,Parejo,21,Spain,es,Valencia CF,Coslada,Daniel Parejo Muñoz,Midfield - Central Midfield,"1,82 m",16.04.1989,383,63,64,0,91,3,2,35,55,31.066
Manuel Mestre,---,https://www.transfermarkt.us/manuel-mestre/profil/spieler/294319,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mestre,-,Spain,es,Valencia CF,Oliva,Manuel Mestre Torres,Defender,"1,71 m",07.01.1935,369,5,1,2,0,0,0,0,2,33.194
José Gayà,Valencia CF,https://www.transfermarkt.us/jose-gaya/profil/spieler/221322,https://img.a.transfermarkt.technology/portrait/small/221322-1605193468.jpg?lm=1,Gayà,14,Spain,es,Valencia CF,Pedreguer,José Luis Gayà Peña,Defender - Left-Back,"1,72 m",25.05.1995,368,11,43,1,76,2,1,29,48,30.215
Rubén Baraja,Retired,https://www.transfermarkt.us/ruben-baraja/profil/spieler/4191,https://img.a.transfermarkt.technology/portrait/small/4191-1416989896.jpg?lm=1,Baraja,8,Spain,es,Valencia CF,Valladolid,Rubén Baraja Vegas,Midfield - Central Midfield,"1,77 m",11.07.1975,361,56,25,0,103,4,1,54,95,26.867
Ángel Castellanos,---,https://www.transfermarkt.us/angel-castellanos/profil/spieler/250869,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Castellanos,-,Spain,es,Valencia CF,Miguelturra,Ángel Castellanos Céspedes,Midfield - Defensive Midfield,"1,80 m",15.11.1952,353,13,1,0,45,2,3,26,31,29.045
Amedeo Carboni,Retired,https://www.transfermarkt.us/amedeo-carboni/profil/spieler/7566,https://img.a.transfermarkt.technology/portrait/small/s_7566_123_2012_1.jpg?lm=1,Carboni,15,Italy,it,Valencia CF,Arezzo,Unknown,Defender - Left-Back,"1,80 m",06.04.1965,345,1,17,0,76,7,6,17,30,28.857
Vicente,Retired,https://www.transfermarkt.us/vicente/profil/spieler/7582,https://img.a.transfermarkt.technology/portrait/small/7582-1683031923.jpg?lm=1,Vicente,11,Spain,es,Valencia CF,Valencia,Vicente Rodríguez Guillén,Attack - Left Winger,"1,76 m",16.07.1981,338,52,56,0,42,0,1,112,109,20.417
José Claramunt,Retired,https://www.transfermarkt.us/jose-claramunt/profil/spieler/296095,https://img.a.transfermarkt.technology/portrait/small/296095-1475842312.jpg?lm=1,Claramunt,-,Spain,es,Valencia CF,Puçol,José Claramunt Torres,Midfield,"1,65 m",16.07.1946,336,64,1,0,12,0,1,6,30,29.191
José Manuel Sempere,Retired,https://www.transfermarkt.us/jose-manuel-sempere/profil/spieler/283002,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sempere,-,Spain,es,Valencia CF,Torrellano,José Manuel Sempere Macià,Goalkeeper,"1,77 m",15.02.1958,321,0,0,0,14,0,2,2,1,28.848
Paco Camarasa,Retired,https://www.transfermarkt.us/paco-camarasa/profil/spieler/101571,https://img.a.transfermarkt.technology/portrait/small/101571-1461230901.jpg?lm=1,Camarasa,-,Spain,es,Valencia CF,Rafelbunyol,Francisco José Camarasa Castellar,Defender - Centre-Back,N/A,27.09.1967,319,8,1,1,36,6,3,28,16,25.967
Carlos Marchena,Retired,https://www.transfermarkt.us/carlos-marchena/profil/spieler/7572,https://img.a.transfermarkt.technology/portrait/small/s_7572_897_2012_2.jpg?lm=1,Marchena,4,Spain,es,Valencia CF,Las Cabezas,Carlos Marchena López,Defender - Centre-Back,"1,82 m",31.07.1979,318,11,9,0,89,5,5,43,38,24.385
Carlos Arroyo,Retired,https://www.transfermarkt.us/carlos-arroyo/profil/spieler/273477,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Arroyo,Unknown,Spain,es,Valencia CF,Alcorcón,Carlos Arroyo Ayala,Midfield,"1,78 m",16.02.1966,317,43,2,0,32,2,1,111,74,19.428
Robert Fernández,Retired,https://www.transfermarkt.us/robert-fernandez/profil/spieler/215590,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Fernández,-,Spain,es,Valencia CF,Betxí,Roberto Fernández Bonillo,Midfield - Central Midfield,N/A,05.07.1962,313,69,0,0,50,4,3,26,29,25.628
