rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Bradley Wright-Phillips,Bradley Edward Wright-Phillips,240,126,31,18.493,N/A,Wright-Phillips,Unknown,29,0,New York Red Bulls,Attack - Centre-Forward,"1,73 m",England,unknown,https://www.transfermarkt.us/bradley-wright-phillips/profil/spieler/28813,https://img.a.transfermarkt.technology/portrait/small/28813-1618657476.jpg?lm=1,N/A,12.03.1985,London,Des Moines Menace
2,Juan Pablo Ángel,Juan Pablo Ángel Arango,111,61,8,9.626,N/A,Ángel,9,9,1,New York Red Bulls,Attack - Centre-Forward,"1,85 m",Colombia,co,https://www.transfermarkt.us/juan-pablo-angel/profil/spieler/3278,https://img.a.transfermarkt.technology/portrait/small/3278-1591807425.jpg?lm=1,N/A,24.10.1975,Medellín,Retired
3,Thierry Henry,Thierry Daniel Henry,135,52,40,11.486,N/A,Henry,12,19,2,New York Red Bulls,Attack - Centre-Forward,"1,88 m",France,fr,https://www.transfermarkt.us/thierry-henry/profil/spieler/3207,https://img.a.transfermarkt.technology/portrait/small/3207-1683199668.jpg?lm=1,N/A,17.08.1977,Les Ulis,Retired
4,Daniel Royer,Unknown,156,50,19,10.394,N/A,Royer,-,8,1,New York Red Bulls,Attack - Left Winger,"1,77 m",Austria,at,https://www.transfermarkt.us/daniel-royer/profil/spieler/74762,https://img.a.transfermarkt.technology/portrait/small/74762-1618763847.jpg?lm=1,N/A,22.05.1990,Schladming,Retired
5,Giovanni Savarese,Giovanni Savarese Rubinaccio,96,44,5,6.458,N/A,Savarese,9,8,0,New York Red Bulls,Attack - Centre-Forward,"1,83 m",Venezuela,ve,https://www.transfermarkt.us/giovanni-savarese/profil/spieler/252143,https://img.a.transfermarkt.technology/portrait/small/252143-1579451516.jpg?lm=1,N/A,14.07.1970,Caracas,Retired
6,Clint Mathis,Unknown,102,42,18,8.128,N/A,Mathis,11,22,3,New York Red Bulls,Midfield - Attacking Midfield,,United States,us,https://www.transfermarkt.us/clint-mathis/profil/spieler/15644,https://img.a.transfermarkt.technology/portrait/small/15644-1713983120.jpg?lm=1,N/A,25.11.1976,"Conyers, Georgia",Retired
7,Amado Guevara,Unknown,112,34,30,9.729,N/A,Guevara,20,23,0,New York Red Bulls,Midfield - Attacking Midfield,"1,80 m",Honduras,hn,https://www.transfermarkt.us/amado-guevara/profil/spieler/30598,https://img.a.transfermarkt.technology/portrait/small/30598-1606767743.jpg?lm=1,N/A,02.05.1976,Tegucigalpa,Retired
8,Lewis Morgan,Lewis Anthony Morgan,80,31,10,6.403,N/A,Morgan,-,3,0,New York Red Bulls,Attack - Left Winger,"1,78 m",Scotland,unknown,https://www.transfermarkt.us/lewis-morgan/profil/spieler/311351,https://img.a.transfermarkt.technology/portrait/small/311351-1740944110.jpg?lm=1,N/A,30.09.1996,Paisley,New York Red Bulls
9,John Wolyniec,Unknown,155,29,15,8.385,N/A,Wolyniec,-,10,0,New York Red Bulls,Attack - Centre-Forward,"1,88 m",United States,us,https://www.transfermarkt.us/john-wolyniec/profil/spieler/30608,https://img.a.transfermarkt.technology/portrait/small/30608-1587802465.jpg?lm=1,N/A,24.01.1977,"Staten Island, New York",Retired
10,Adolfo Valencia,Adolfo José Valencia Mosquera,56,26,11,4.076,N/A,Valencia,11,6,0,New York Red Bulls,Attack - Centre-Forward,,Colombia,co,https://www.transfermarkt.us/adolfo-valencia/profil/spieler/84610,https://img.a.transfermarkt.technology/portrait/small/84610-1589232893.jpg?lm=1,N/A,06.02.1968,Buenaventura,Retired
