rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Sebastian Giovinco,Unknown,142,83,51,11.922,N/A,Giovinco,21,20,1,Toronto FC,Attack - Second Striker,"1,64 m",Italy,it,https://www.transfermarkt.us/sebastian-giovinco/profil/spieler/52312,https://img.a.transfermarkt.technology/portrait/small/52312-1649681779.jpg?lm=1,N/A,26.01.1987,Torino,Retired
2,Jonathan Osorio,Unknown,374,66,38,27.907,N/A,Osorio,-,36,1,Toronto FC,Midfield - Central Midfield,"1,75 m",Canada,ca,https://www.transfermarkt.us/jonathan-osorio/profil/spieler/260807,https://img.a.transfermarkt.technology/portrait/small/260807-1740819725.jpg?lm=1,N/A,12.06.1992,"Toronto, Ontario",Toronto FC
3,Alejandro Pozuelo,Alejandro Pozuelo Melero,100,30,27,8.380,N/A,Pozuelo,Unknown,13,0,Toronto FC,Midfield - Attacking Midfield,"1,72 m",Spain,es,https://www.transfermarkt.us/alejandro-pozuelo/profil/spieler/188853,https://img.a.transfermarkt.technology/portrait/small/188853-1728573802.png?lm=1,N/A,20.09.1991,Sevilla,Al-Fayha FC
4,Jozy Altidore,Josmer Volmy Altidore,173,79,26,12.123,N/A,Altidore,17,28,3,Toronto FC,Attack - Centre-Forward,"1,85 m",United States,us,https://www.transfermarkt.us/jozy-altidore/profil/spieler/39378,https://img.a.transfermarkt.technology/portrait/small/39378-1678479412.jpg?lm=1,N/A,06.11.1989,"Livingston, New Jersey",Without Club
5,Richie Laryea,Richmond Mamah Laryea,131,12,24,10.336,N/A,Laryea,-,31,0,Toronto FC,Defender - Right-Back,"1,75 m",Canada,ca,https://www.transfermarkt.us/richie-laryea/profil/spieler/417348,https://img.a.transfermarkt.technology/portrait/small/417348-1740819509.jpg?lm=1,N/A,07.01.1995,"Toronto, Ontario",Toronto FC
6,Michael Bradley,Michael Sheehan Bradley,308,19,23,27.445,N/A,Bradley,4,60,0,Toronto FC,Midfield - Central Midfield,"1,89 m",United States,us,https://www.transfermarkt.us/michael-bradley/profil/spieler/30593,https://img.a.transfermarkt.technology/portrait/small/30593-1678202538.jpg?lm=1,N/A,31.07.1987,"Princeton, New Jersey",Retired
7,Mark Delgado,Marco Antonio Delgado,225,17,21,17.525,N/A,Delgado,9,28,1,Toronto FC,Midfield - Central Midfield,"1,75 m",United States,us,https://www.transfermarkt.us/mark-delgado/profil/spieler/222565,https://img.a.transfermarkt.technology/portrait/small/222565-1741202520.jpg?lm=1,N/A,16.05.1995,"Glendora, California",Los Angeles FC
8,Justin Morrow,Unknown,254,18,19,20.223,N/A,Morrow,-,25,2,Toronto FC,Defender - Left-Back,"1,73 m",United States,us,https://www.transfermarkt.us/justin-morrow/profil/spieler/145116,https://img.a.transfermarkt.technology/portrait/small/145116-1618857068.jpg?lm=1,N/A,04.10.1987,"Cleveland, Ohio",Retired
9,Víctor Vázquez,Víctor Vázquez Solsona,77,18,17,4.988,N/A,Vázquez,-,4,0,Toronto FC,Midfield - Attacking Midfield,"1,80 m",Spain,es,https://www.transfermarkt.us/victor-vazquez/profil/spieler/35813,https://img.a.transfermarkt.technology/portrait/small/35813-1715101655.png?lm=1,N/A,20.01.1987,Barcelona,FC Santa Coloma
10,Federico Bernardeschi,Unknown,89,23,15,7.320,N/A,Bernardeschi,20,14,0,Toronto FC,Attack - Right Winger,"1,83 m",Italy,it,https://www.transfermarkt.us/federico-bernardeschi/profil/spieler/197300,https://img.a.transfermarkt.technology/portrait/small/197300-1740819052.jpg?lm=1,N/A,16.02.1994,Carrara,Toronto FC
11,Ashtone Morgan,Ashtone Wayne Henry Morgan,168,3,14,11.894,N/A,Morgan,20,20,1,Toronto FC,Defender - Left-Back,"1,80 m",Canada,ca,https://www.transfermarkt.us/ashtone-morgan/profil/spieler/164559,https://img.a.transfermarkt.technology/portrait/small/164559-1683223036.jpg?lm=1,N/A,09.02.1991,"Toronto, Ontario",Retired
12,Auro,Unknown,109,0,13,8.711,N/A,Auro,13,11,1,Toronto FC,Defender - Right-Back,"1,68 m",Brazil,br,https://www.transfermarkt.us/auro/profil/spieler/294796,https://img.a.transfermarkt.technology/portrait/small/294796-1687706266.png?lm=1,N/A,23.01.1996,Jaú,Al-Muharraq SC
13,Dwayne de Rosario,Dwayne Anthony De Rosario,97,33,13,6.949,N/A,de Rosario,14,14,0,Toronto FC,Midfield - Attacking Midfield,"1,80 m",Canada,ca,https://www.transfermarkt.us/dwayne-de-rosario/profil/spieler/38214,https://img.a.transfermarkt.technology/portrait/small/38214-1586203812.jpg?lm=1,N/A,15.05.1978,"Scarborough, Ontario",Retired
14,Lorenzo Insigne,Unknown,64,18,13,4.578,N/A,Insigne,10,9,0,Toronto FC,Attack - Left Winger,"1,63 m",Italy,it,https://www.transfermarkt.us/lorenzo-insigne/profil/spieler/133964,https://img.a.transfermarkt.technology/portrait/small/133964-1740819475.jpg?lm=1,N/A,04.06.1991,Napoli,Toronto FC
15,Jacob Shaffelburg,Jacob Everett Shaffelburg,61,4,11,3.155,N/A,Shaffelburg,-,2,0,Toronto FC,Attack - Left Winger,"1,81 m",Canada,ca,https://www.transfermarkt.us/jacob-shaffelburg/profil/spieler/637632,https://img.a.transfermarkt.technology/portrait/small/637632-1740673213.jpg?lm=1,N/A,26.11.1999,"Kentville, Nova Scotia",Nashville SC
16,Amado Guevara,Unknown,53,11,10,4.424,N/A,Guevara,20,10,1,Toronto FC,Midfield - Attacking Midfield,"1,80 m",Honduras,hn,https://www.transfermarkt.us/amado-guevara/profil/spieler/30598,https://img.a.transfermarkt.technology/portrait/small/30598-1606767743.jpg?lm=1,N/A,02.05.1976,Tegucigalpa,Retired
17,Luis Silva,Luis Saúl Silva López,55,7,10,3.624,N/A,Silva,Unknown,5,0,Toronto FC,Attack - Centre-Forward,"1,83 m",United States,us,https://www.transfermarkt.us/luis-silva/profil/spieler/213001,https://img.a.transfermarkt.technology/portrait/small/213001-1566577240.jpg?lm=1,N/A,12.10.1988,"Los Angeles, California",Retired
18,Nick Soolsma,Unknown,47,4,10,2.827,N/A,Soolsma,Unknown,3,0,Toronto FC,Attack - Right Winger,"1,85 m",Netherlands,nl,https://www.transfermarkt.us/nick-soolsma/profil/spieler/56367,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,17.01.1988,Andijk,Unknown
19,Jahkeele Marshall-Rutty,Jahkeele Stanford Jack Marshall-Rutty,83,1,10,3.610,N/A,Marshall-Rutty,37,4,0,Toronto FC,Defender - Right-Back,"1,70 m",Canada,ca,https://www.transfermarkt.us/jahkeele-marshall-rutty/profil/spieler/640852,https://img.a.transfermarkt.technology/portrait/small/640852-1740597296.jpg?lm=1,N/A,16.06.2004,"Brampton, Ontario",CF Montréal
20,Joao Plata,Joao Jimmy Plata Cotera,52,10,9,3.519,N/A,Plata,11,1,0,Toronto FC,Attack - Left Winger,"1,60 m",Ecuador,ec,https://www.transfermarkt.us/joao-plata/profil/spieler/179319,https://img.a.transfermarkt.technology/portrait/small/179319-1549875585.jpg?lm=1,N/A,01.03.1992,Guayaquil,Without Club
21,Ryan Johnson,Unknown,63,18,8,5.455,N/A,Johnson,-,6,0,Toronto FC,Attack - Centre-Forward,"1,85 m",Jamaica,jm,https://www.transfermarkt.us/ryan-johnson/profil/spieler/39418,https://img.a.transfermarkt.technology/portrait/small/s_39418_4291_2013_08_01_1.jpg?lm=1,N/A,26.11.1984,Kingston,Retired
22,Chad Barrett,Chad Randall Barrett,78,22,7,5.355,N/A,Barrett,-,8,0,Toronto FC,Attack - Centre-Forward,"1,80 m",United States,us,https://www.transfermarkt.us/chad-barrett/profil/spieler/39262,https://img.a.transfermarkt.technology/portrait/small/39262-1606768081.jpg?lm=1,N/A,30.04.1985,"San Diego, California",Retired
23,Raheem Edwards,Raheem Nathaniel Anfernee Edwards,27,1,7,1.330,N/A,Edwards,44,2,0,Toronto FC,Defender - Left-Back,"1,72 m",Canada,ca,https://www.transfermarkt.us/raheem-edwards/profil/spieler/367429,https://img.a.transfermarkt.technology/portrait/small/367429-1740943548.jpg?lm=1,N/A,17.07.1995,"Toronto, Ontario",New York Red Bulls
24,Julian de Guzmán,Julian Bobby de Guzmán,93,3,7,7.047,N/A,de Guzmán,6,23,2,Toronto FC,Midfield - Defensive Midfield,"1,69 m",Canada,ca,https://www.transfermarkt.us/julian-de-guzman/profil/spieler/1083,https://img.a.transfermarkt.technology/portrait/small/s_1083_109_2013_06_10_1.jpg?lm=1,N/A,25.03.1981,"Toronto, Ontario",Retired
25,Luke Moore,Luke Isaac Moore,46,7,7,2.910,N/A,Moore,-,3,1,Toronto FC,Attack - Centre-Forward,"1,80 m",England,unknown,https://www.transfermarkt.us/luke-moore/profil/spieler/4075,https://img.a.transfermarkt.technology/portrait/small/4075-1601202439.jpg?lm=1,N/A,13.02.1986,Birmingham,Retired
26,Maicón Santos,Unknown,40,14,6,2.640,N/A,Maicón Santos,Unknown,4,0,Toronto FC,Attack - Centre-Forward,"1,86 m",Brazil,br,https://www.transfermarkt.us/maicon-santos/profil/spieler/66322,https://img.a.transfermarkt.technology/portrait/small/66322-1606768003.jpg?lm=1,N/A,18.04.1984,Paracambi,Retired
27,Steven Beitashour,مهرداد بیت‌آشور,68,0,6,5.651,N/A,Beitashour,20,6,0,Toronto FC,Defender - Right-Back,"1,78 m",Iran,ir,https://www.transfermarkt.us/steven-beitashour/profil/spieler/145114,https://img.a.transfermarkt.technology/portrait/small/145114-1678127200.jpg?lm=1,N/A,01.02.1987,"San José, California",Retired
28,Danny Dichio,Daniele Salvatore Dichio,66,14,6,3.686,N/A,Dichio,-,9,1,Toronto FC,Attack - Centre-Forward,"1,91 m",England,unknown,https://www.transfermarkt.us/danny-dichio/profil/spieler/3651,https://img.a.transfermarkt.technology/portrait/small/3651-1599843580.jpg?lm=1,N/A,19.10.1974,London,Retired
29,Kobe Franklin,Kobe Lloyd Franklin,59,1,6,3.440,N/A,Franklin,13,4,0,Toronto FC,Defender - Right-Back,"1,73 m",Canada,ca,https://www.transfermarkt.us/kobe-franklin/profil/spieler/718086,https://img.a.transfermarkt.technology/portrait/small/718086-1740819340.jpg?lm=1,N/A,10.05.2003,"East York, Ontario",Toronto FC
30,Gilberto,Unknown,32,7,6,2.254,N/A,Gilberto,Unknown,3,0,Toronto FC,Attack - Centre-Forward,"1,78 m",Brazil,br,https://www.transfermarkt.us/gilberto/profil/spieler/164013,https://img.a.transfermarkt.technology/portrait/small/164013-1464164132.jpg?lm=1,N/A,05.06.1989,Piranhas,Esporte Clube Juventude
31,Marvell Wynne,Marvell Wynne II,75,2,6,6.523,N/A,Wynne,-,4,0,Toronto FC,Defender - Right-Back,"1,75 m",United States,us,https://www.transfermarkt.us/marvell-wynne/profil/spieler/39393,https://img.a.transfermarkt.technology/portrait/small/39393-1606064816.jpg?lm=1,N/A,08.05.1986,"Pittsburgh, Pennsylvania",Retired
32,Nick Hagglund,Nicholas Stuart Hagglund,115,6,6,8.078,N/A,Hagglund,Unknown,9,2,Toronto FC,Defender - Centre-Back,"1,86 m",United States,us,https://www.transfermarkt.us/nick-hagglund/profil/spieler/307890,https://img.a.transfermarkt.technology/portrait/small/307890-1741200777.jpg?lm=1,N/A,14.09.1992,"Cincinnati, Ohio",FC Cincinnati
33,Yeferson Soteldo,Yeferson Julio Soteldo Martínez,26,4,6,1.841,N/A,Soteldo,11,6,0,Toronto FC,Attack - Left Winger,"1,60 m",Venezuela,ve,https://www.transfermarkt.us/yeferson-soteldo/profil/spieler/312294,https://img.a.transfermarkt.technology/portrait/small/312294-1647975597.jpg?lm=1,N/A,30.06.1997,Acarigua,Santos FC
34,Jay Chapman,Jay Tyler Chapman,88,6,6,3.362,N/A,Chapman,8,4,0,Toronto FC,Midfield - Central Midfield,"1,83 m",Canada,ca,https://www.transfermarkt.us/jay-chapman/profil/spieler/189032,https://img.a.transfermarkt.technology/portrait/small/189032-1713106687.jpg?lm=1,N/A,01.01.1994,"Brampton, Ontario",Detroit City FC
35,Danny Koevermans,Unknown,41,19,5,2.730,N/A,Koevermans,24,4,0,Toronto FC,Attack - Centre-Forward,"1,91 m",Netherlands,nl,https://www.transfermarkt.us/danny-koevermans/profil/spieler/19319,https://img.a.transfermarkt.technology/portrait/small/s_19319_123_2014_03_20_1.jpg?lm=1,N/A,01.11.1978,Schiedam,Retired
36,Tsubasa Endoh,遠藤 翼,80,10,5,4.448,N/A,Endoh,Unknown,2,0,Toronto FC,Attack - Right Winger,"1,70 m",Japan,jp,https://www.transfermarkt.us/tsubasa-endoh/profil/spieler/417350,https://img.a.transfermarkt.technology/portrait/small/417350-1584473741.jpg?lm=1,N/A,20.08.1993,"---, Tokyo",Career break
37,Nicolas Hasler,Unknown,32,3,5,2.037,N/A,Hasler,9,1,0,Toronto FC,Midfield - Central Midfield,"1,81 m",Liechtenstein,li,https://www.transfermarkt.us/nicolas-hasler/profil/spieler/114038,https://img.a.transfermarkt.technology/portrait/small/114038-1742297865.PNG?lm=1,N/A,04.05.1991,Vaduz,FC Vaduz
38,Nick LaBrocca,Nicholas LaBrocca,36,1,5,2.714,N/A,LaBrocca,Unknown,3,1,Toronto FC,Midfield - Central Midfield,"1,78 m",United States,us,https://www.transfermarkt.us/nick-labrocca/profil/spieler/59590,https://img.a.transfermarkt.technology/portrait/small/59590-1724961873.jpg?lm=1,N/A,04.12.1984,"Howell, New Jersey",Retired
39,Jordan Hamilton,Jordan Patrick Dear Hamilton,66,15,5,3.116,N/A,Hamilton,29,2,0,Toronto FC,Attack - Centre-Forward,"1,85 m",Canada,ca,https://www.transfermarkt.us/jordan-hamilton/profil/spieler/294707,https://img.a.transfermarkt.technology/portrait/small/294707-1714919133.jpg?lm=1,N/A,17.03.1996,"Scarborough, Ontario",Without Club
40,Torsten Frings,Unknown,46,2,5,3.935,N/A,Frings,22,10,0,Toronto FC,Midfield - Defensive Midfield,,Germany,de,https://www.transfermarkt.us/torsten-frings/profil/spieler/528,https://img.a.transfermarkt.technology/portrait/small/528-1661416145.jpg?lm=1,N/A,22.11.1976,Würselen,Retired
41,Prince Owusu,Prince Osei Owusu,45,12,5,2.458,N/A,Owusu,-,4,0,Toronto FC,Attack - Centre-Forward,"1,90 m",Germany,de,https://www.transfermarkt.us/prince-owusu/profil/spieler/207593,https://img.a.transfermarkt.technology/portrait/small/207593-1740597428.jpg?lm=1,N/A,07.01.1997,Wertheim,CF Montréal
42,Daniel Lovitz,Daniel Harry Lovitz,46,0,5,1.836,N/A,Lovitz,16,2,0,Toronto FC,Defender - Left-Back,"1,78 m",United States,us,https://www.transfermarkt.us/daniel-lovitz/profil/spieler/271198,https://img.a.transfermarkt.technology/portrait/small/271198-1740672888.jpg?lm=1,N/A,27.08.1991,"Wyndmoor, Pennsylvania",Nashville SC
43,Derrick Etienne Jr.,Derrick Burckley Etienne Jr.,33,5,5,2.193,N/A,Etienne Jr.,-,4,0,Toronto FC,Attack - Left Winger,"1,78 m",Haiti,ht,https://www.transfermarkt.us/derrick-etienne-jr-/profil/spieler/354763,https://img.a.transfermarkt.technology/portrait/small/354763-1740819315.jpg?lm=1,N/A,25.11.1996,"Richmond, Virginia",Toronto FC
44,Carl Robinson,Unknown,84,3,5,7.407,N/A,Robinson,18,18,0,Toronto FC,Midfield - Central Midfield,"1,78 m",Wales,unknown,https://www.transfermarkt.us/carl-robinson/profil/spieler/9210,https://img.a.transfermarkt.technology/portrait/small/9210-1606767476.jpg?lm=1,N/A,13.10.1976,Llandrindod Wells,Retired
45,Nick DeLeon,Nicholas Lee DeLeon,83,12,5,4.074,N/A,DeLeon,Unknown,7,0,Toronto FC,Midfield - Right Midfield,"1,77 m",United States,us,https://www.transfermarkt.us/nick-deleon/profil/spieler/212979,https://img.a.transfermarkt.technology/portrait/small/212979-1584473409.jpg?lm=1,N/A,17.07.1990,"Phoenix, Arizona",Retired
46,Jim Brennan,James Gerald Brennan,93,4,5,8.260,N/A,Brennan,11,21,0,Toronto FC,Midfield - Left Midfield,,Canada,ca,https://www.transfermarkt.us/jim-brennan/profil/spieler/11653,https://img.a.transfermarkt.technology/portrait/small/11653-1606767674.jpg?lm=1,N/A,08.05.1977,"East York, Ontario",Retired
47,Dominic Oduro,Unknown,23,2,4,1.490,N/A,Oduro,-,2,0,Toronto FC,Attack - Right Winger,"1,83 m",Ghana,gh,https://www.transfermarkt.us/dominic-oduro/profil/spieler/40117,https://img.a.transfermarkt.technology/portrait/small/40117-1561141905.jpg?lm=1,N/A,13.08.1985,Accra,Retired
48,Robbie Findley,Robert Findley,26,2,4,1.548,N/A,Findley,-,2,0,Toronto FC,Attack - Centre-Forward,"1,75 m",United States,us,https://www.transfermarkt.us/robbie-findley/profil/spieler/27167,https://img.a.transfermarkt.technology/portrait/small/27167-1589276629.jpg?lm=1,N/A,04.08.1985,"Phoenix, Arizona",Retired
49,O'Brian White,Unknown,45,4,4,2.059,N/A,White,-,3,0,Toronto FC,Attack - Centre-Forward,"1,85 m",Jamaica,jm,https://www.transfermarkt.us/obrian-white/profil/spieler/105996,https://img.a.transfermarkt.technology/portrait/small/105996-1606768213.jpg?lm=1,N/A,14.12.1985,Ocho Rios,Retired
