rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Preki,Предраг Радосављевић Преки,241,78,67,19.636,N/A,Preki,20,26,1,Sporting Kansas City,Midfield - Central Midfield,"1,75 m",United States,us,https://www.transfermarkt.us/preki/profil/spieler/26847,https://img.a.transfermarkt.technology/portrait/small/26847-1536132973.jpg?lm=1,N/A,24.06.1963,Belgrad,Retired
2,Dom Dwyer,Dominic James Dwyer,155,68,11,11.691,N/A,Dwyer,-,29,1,Sporting Kansas City,Attack - Centre-Forward,"1,75 m",United States,us,https://www.transfermarkt.us/dom-dwyer/profil/spieler/105185,https://img.a.transfermarkt.technology/portrait/small/105185-1651253143.jpg?lm=1,N/A,30.07.1990,Cuckfield,Mansfield Town
3,Johnny Russell,Jonathan Russell,232,67,39,17.062,N/A,Russell,16,23,1,Sporting Kansas City,Attack - Right Winger,"1,78 m",Scotland,unknown,https://www.transfermarkt.us/johnny-russell/profil/spieler/55494,https://img.a.transfermarkt.technology/portrait/small/55494-1709929397.jpg?lm=1,N/A,08.04.1990,Glasgow,Without Club
4,Dániel Sallói,Unknown,258,61,39,18.146,N/A,Sallói,11,24,3,Sporting Kansas City,Attack - Left Winger,"1,85 m",Hungary,hu,https://www.transfermarkt.us/daniel-salloi/profil/spieler/321946,https://img.a.transfermarkt.technology/portrait/small/321946-1741026631.jpg?lm=1,N/A,19.07.1996,Siófok,Sporting Kansas City
5,Davy Arnaud,Unknown,261,47,23,20.748,N/A,Arnaud,22,47,3,Sporting Kansas City,Midfield - Central Midfield,"1,83 m",United States,us,https://www.transfermarkt.us/davy-arnaud/profil/spieler/26824,https://img.a.transfermarkt.technology/portrait/small/26824-1589276173.jpg?lm=1,N/A,22.06.1980,"Nederland, Texas",Retired
6,Josh Wolff,Joshua David Wolff,159,44,24,12.559,N/A,Wolff,16,7,1,Sporting Kansas City,Attack - Right Winger,"1,72 m",United States,us,https://www.transfermarkt.us/josh-wolff/profil/spieler/26860,https://img.a.transfermarkt.technology/portrait/small/26860-1586368067.jpg?lm=1,N/A,25.02.1977,"Stone Mountain, Georgia",Retired
7,Chris Klein,Unknown,218,42,38,17.715,N/A,Klein,11,7,1,Sporting Kansas City,Midfield - Right Midfield,"1,85 m",United States,us,https://www.transfermarkt.us/chris-klein/profil/spieler/26864,https://img.a.transfermarkt.technology/portrait/small/26864-1586204087.jpg?lm=1,N/A,04.01.1976,"St. Louis, Missouri",Retired
8,Kei Kamara,Unknown,122,40,16,9.727,N/A,Unknown,Unknown,10,0,Sporting Kansas City,Unknown,Unknown,Sierra Leone,sl,https://www.transfermarkt.us/kei-kamara/profil/spieler/39049,https://img.a.transfermarkt.technology/portrait/small/39049-1720286952.jpg?lm=1,N/A,01.09.1984,Unknown,Without Club
9,Alan Pulido,Alan Pulido Izaguirre,108,38,15,7.754,N/A,Pulido,9,7,1,Sporting Kansas City,Attack - Centre-Forward,"1,76 m",Mexico,mx,https://www.transfermarkt.us/alan-pulido/profil/spieler/143045,https://img.a.transfermarkt.technology/portrait/small/143045-1709930012.jpg?lm=1,N/A,08.03.1991,Ciudad Victoria,Deportivo Guadalajara
10,Graham Zusi,Graham Jonathan Zusi,408,35,60,32.530,N/A,Zusi,19,41,1,Sporting Kansas City,Defender - Right-Back,"1,78 m",United States,us,https://www.transfermarkt.us/graham-zusi/profil/spieler/108353,https://img.a.transfermarkt.technology/portrait/small/108353-1678214254.jpg?lm=1,N/A,18.08.1986,"Longwood, Florida",Retired
11,Benny Feilhaber,Unknown,198,34,38,15.565,N/A,Feilhaber,-,30,1,Sporting Kansas City,Midfield - Central Midfield,"1,75 m",United States,us,https://www.transfermarkt.us/benny-feilhaber/profil/spieler/33118,https://img.a.transfermarkt.technology/portrait/small/33118-1550086153.jpg?lm=1,N/A,19.01.1985,Rio de Janeiro,Des Moines Menace
12,Vitalis Takawira,Unknown,111,32,17,7.513,N/A,Takawira,-,5,1,Sporting Kansas City,Attack,"1,75 m",Zimbabwe,zw,https://www.transfermarkt.us/vitalis-takawira/profil/spieler/487646,https://img.a.transfermarkt.technology/portrait/small/487646-1727472722.jpg?lm=1,N/A,24.09.1972,Harare,Retired
13,Mo Johnston,Maurice John Giblin Johnston,167,32,18,13.979,N/A,Johnston,-,33,4,Sporting Kansas City,Attack - Centre-Forward,,Scotland,unknown,https://www.transfermarkt.us/mo-johnston/profil/spieler/29914,https://img.a.transfermarkt.technology/portrait/small/29914-1586203870.jpg?lm=1,N/A,13.04.1963,Glasgow,Retired
14,Krisztián Németh,Unknown,72,29,11,4.874,N/A,Németh,11,10,1,Sporting Kansas City,Attack - Centre-Forward,"1,80 m",Hungary,hu,https://www.transfermarkt.us/krisztian-nemeth/profil/spieler/48262,https://img.a.transfermarkt.technology/portrait/small/48262-1583080641.png?lm=1,N/A,05.01.1989,Győr,MTK Budapest
15,Scott Sealy,Scott Ryan Sealy,91,28,5,5.777,N/A,Sealy,11,4,0,Sporting Kansas City,Attack - Centre-Forward,"1,79 m",Trinidad and Tobago,tt,https://www.transfermarkt.us/scott-sealy/profil/spieler/37438,https://img.a.transfermarkt.technology/portrait/small/37438-1599842945.jpg?lm=1,N/A,04.06.1981,Chaguanas,Retired
16,Gerso,Unknown,129,26,22,7.804,N/A,Gerso,Unknown,13,0,Sporting Kansas City,Attack - Left Winger,"1,72 m",Guinea-Bissau,gw,https://www.transfermarkt.us/gerso/profil/spieler/197157,https://img.a.transfermarkt.technology/portrait/small/197157-1615444090.jpeg?lm=1,N/A,23.02.1991,Bissau,Incheon United
17,Willy Agada,William Agada,74,24,6,4.103,N/A,Agada,Unknown,4,1,Sporting Kansas City,Attack - Centre-Forward,"1,75 m",Nigeria,ng,https://www.transfermarkt.us/willy-agada/profil/spieler/564388,https://img.a.transfermarkt.technology/portrait/small/564388-1741026156.jpg?lm=1,N/A,17.09.1999,Bauchi,Sporting Kansas City
18,C.J. Sapong,Charles Nana Kwabena Sapong,138,24,10,8.410,N/A,Sapong,-,5,1,Sporting Kansas City,Attack - Centre-Forward,"1,85 m",United States,us,https://www.transfermarkt.us/c-j-sapong/profil/spieler/174724,https://img.a.transfermarkt.technology/portrait/small/174724-1688634788.jpg?lm=1,N/A,27.12.1988,"Manassas, Virginia",Without Club
19,Teal Bunbury,Teal Alexander Bunbury,102,22,9,5.488,N/A,Bunbury,-,9,0,Sporting Kansas City,Attack - Centre-Forward,"1,88 m",United States,us,https://www.transfermarkt.us/teal-bunbury/profil/spieler/141217,https://img.a.transfermarkt.technology/portrait/small/141217-1740672724.jpg?lm=1,N/A,27.02.1990,"Hamilton, Ontario",Nashville SC
20,Mark Chung,Unknown,104,21,20,9.195,N/A,Chung,-,0,0,Sporting Kansas City,Midfield - Left Midfield,"1,70 m",United States,us,https://www.transfermarkt.us/mark-chung/profil/spieler/26996,https://img.a.transfermarkt.technology/portrait/small/26996-1410437037.jpg?lm=1,N/A,18.06.1970,"Toronto, Ontario",Retired
21,Diego Rubio,Diego Iván Rubio Köstner,65,20,10,3.214,N/A,Rubio,16,11,0,Sporting Kansas City,Attack - Centre-Forward,"1,79 m",Chile,cl,https://www.transfermarkt.us/diego-rubio/profil/spieler/179308,https://img.a.transfermarkt.technology/portrait/small/179308-1740778657.jpg?lm=1,N/A,15.05.1993,Santiago de Chile,Austin FC
22,Felipe Gutiérrez,Felipe Alejandro Gutiérrez Leiva,74,19,6,5.606,N/A,Gutiérrez,14,19,0,Sporting Kansas City,Midfield - Central Midfield,"1,75 m",Chile,cl,https://www.transfermarkt.us/felipe-gutierrez/profil/spieler/133089,https://img.a.transfermarkt.technology/portrait/small/133089-1550265519.jpg?lm=1,N/A,08.10.1990,Quintero,Retired
23,Eddie Johnson,Edward Abraham Johnson,46,17,5,3.900,N/A,Johnson,18,9,0,Sporting Kansas City,Attack - Centre-Forward,"1,83 m",United States,us,https://www.transfermarkt.us/eddie-johnson/profil/spieler/38773,https://img.a.transfermarkt.technology/portrait/small/38773-1589275908.jpg?lm=1,N/A,31.03.1984,"Bunnell, Florida",Retired
24,Jimmy Conrad,James Paul Conrad,221,17,4,19.612,N/A,Conrad,12,25,1,Sporting Kansas City,Defender - Centre-Back,"1,88 m",United States,us,https://www.transfermarkt.us/jimmy-conrad/profil/spieler/26828,https://img.a.transfermarkt.technology/portrait/small/26828-1606064718.jpg?lm=1,N/A,12.02.1977,"Arcadia, California",Retired
25,Miklos Molnar,Miklos Jon Molnar,24,17,1,1.964,N/A,Molnar,-,6,0,Sporting Kansas City,Attack - Centre-Forward,,Denmark,dk,https://www.transfermarkt.us/miklos-molnar/profil/spieler/102759,https://img.a.transfermarkt.technology/portrait/small/102759-1635493440.jpg?lm=1,N/A,10.04.1970,Kopenhagen,Retired
26,Erik Thommy,Unknown,100,17,14,7.439,N/A,Thommy,Unknown,12,0,Sporting Kansas City,Midfield - Attacking Midfield,"1,75 m",Germany,de,https://www.transfermarkt.us/erik-thommy/profil/spieler/156779,https://img.a.transfermarkt.technology/portrait/small/156779-1741026689.jpg?lm=1,N/A,20.08.1994,Ulm,Sporting Kansas City
27,Matt McKeon,Matthew John McKeon,166,16,9,13.021,N/A,McKeon,-,37,2,Sporting Kansas City,Midfield - Defensive Midfield,"1,88 m",United States,us,https://www.transfermarkt.us/matt-mckeon/profil/spieler/181789,https://img.a.transfermarkt.technology/portrait/small/181789-1591442418.jpg?lm=1,N/A,24.08.1974,"St. Louis, Missouri",Retired
28,Igor Simutenkov,Симутенков Игорь Витальевич,58,16,9,3.820,N/A,Simutenkov,-,11,0,Sporting Kansas City,Attack - Centre-Forward,"1,72 m",Russia,unknown,https://www.transfermarkt.us/igor-simutenkov/profil/spieler/26851,https://img.a.transfermarkt.technology/portrait/small/s_26851_123_2012_1.jpg?lm=1,N/A,03.04.1973,Moskau,Retired
29,Claudio Bieler,Claudio Daniel Bieler,53,16,5,3.144,N/A,Bieler,Unknown,6,0,Sporting Kansas City,Attack - Centre-Forward,"1,79 m",Argentina,ar,https://www.transfermarkt.us/claudio-bieler/profil/spieler/63403,https://img.a.transfermarkt.technology/portrait/small/63403-1601226482.jpg?lm=1,N/A,01.03.1984,Vera,Huracán Futbol Club (Vera)
30,Gadi Kinda,"גדי קינדה , ጋዲ ኪንዳ",80,16,17,5.224,N/A,Kinda,-,14,0,Sporting Kansas City,Midfield - Attacking Midfield,"1,73 m",Israel,il,https://www.transfermarkt.us/gadi-kinda/profil/spieler/200560,https://img.a.transfermarkt.technology/portrait/small/200560-1678213594.jpg?lm=1,N/A,23.03.1994,Addis Ababa,Maccabi Haifa
31,Chris Brown,Christopher Brown,133,16,7,7.935,N/A,Brown,Unknown,3,0,Sporting Kansas City,Attack - Second Striker,"1,80 m",United States,us,https://www.transfermarkt.us/chris-brown/profil/spieler/39402,https://img.a.transfermarkt.technology/portrait/small/39402-1587801527.jpg?lm=1,N/A,10.03.1977,"Portland, Oregon",Retired
32,Aurélien Collin,Unknown,130,15,4,11.202,N/A,Collin,Unknown,41,3,Sporting Kansas City,Defender - Centre-Back,"1,88 m",France,fr,https://www.transfermarkt.us/aurelien-collin/profil/spieler/45155,https://img.a.transfermarkt.technology/portrait/small/45155-1583780572.JPG?lm=1,N/A,08.03.1986,Enghien-les-Bains,Retired
33,Jack Jewsbury,Unknown,211,15,16,14.482,N/A,Jewsbury,Unknown,31,0,Sporting Kansas City,Midfield - Defensive Midfield,"1,83 m",United States,us,https://www.transfermarkt.us/jack-jewsbury/profil/spieler/26837,https://img.a.transfermarkt.technology/portrait/small/26837-1606769237.jpg?lm=1,N/A,13.04.1981,"Joplin, Missouri",Retired
34,Khiry Shelton,Khiry Lamar Shelton,166,15,17,10.053,N/A,Shelton,11,13,0,Sporting Kansas City,Attack - Centre-Forward,"1,91 m",United States,us,https://www.transfermarkt.us/khiry-shelton/profil/spieler/354609,https://img.a.transfermarkt.technology/portrait/small/354609-1741026680.jpg?lm=1,N/A,26.06.1993,"Fort Carson, Colorado",Sporting Kansas City
35,Claudio López,Claudio Javier López,65,15,13,5.252,N/A,López,7,9,1,Sporting Kansas City,Attack - Centre-Forward,"1,78 m",Argentina,ar,https://www.transfermarkt.us/claudio-lopez/profil/spieler/3418,https://img.a.transfermarkt.technology/portrait/small/s_3418_123_2013_03_21_1.jpg?lm=1,N/A,17.07.1974,Río Tercero,Retired
36,Jacob Peterson,Unknown,132,15,8,7.268,N/A,Peterson,-,5,1,Sporting Kansas City,Attack - Right Winger,"1,78 m",United States,us,https://www.transfermarkt.us/jacob-peterson/profil/spieler/13580,https://img.a.transfermarkt.technology/portrait/small/13580-1489533594.jpg?lm=1,N/A,27.01.1986,"Portage, Michigan",Retired
37,Róger Espinoza,Róger Aníbal Espinoza Ramírez,396,14,32,28.893,N/A,Espinoza,15,85,11,Sporting Kansas City,Midfield - Central Midfield,"1,78 m",Honduras,hn,https://www.transfermarkt.us/roger-espinoza/profil/spieler/71096,https://img.a.transfermarkt.technology/portrait/small/71096-1678213427.jpg?lm=1,N/A,25.10.1986,Puerto Cortés,Retired
38,José Burciaga,José Luis Burciaga Jr.,123,14,14,10.010,N/A,Burciaga,-,19,2,Sporting Kansas City,Defender - Left-Back,"1,85 m",United States,us,https://www.transfermarkt.us/jose-burciaga/profil/spieler/26826,https://img.a.transfermarkt.technology/portrait/small/26826-1616434564.jpg?lm=1,N/A,16.11.1981,"Oak Cliff, Texas",Retired
39,Ike Opara,Ikenna Martin Opara,136,14,4,10.929,N/A,Opara,-,16,0,Sporting Kansas City,Defender - Centre-Back,"1,88 m",United States,us,https://www.transfermarkt.us/ike-opara/profil/spieler/125696,https://img.a.transfermarkt.technology/portrait/small/125696-1583610431.jpg?lm=1,N/A,21.02.1989,"Durham, North Carolina",Retired
40,Chris Henderson,Christopher Henderson,68,13,11,5.923,N/A,Henderson,14,10,0,Sporting Kansas City,Midfield - Right Midfield,"1,78 m",United States,us,https://www.transfermarkt.us/chris-henderson/profil/spieler/27000,https://img.a.transfermarkt.technology/portrait/small/27000-1511856597.jpg?lm=1,N/A,11.12.1970,"Edmonds, Washington",Retired
41,Francisco Gómez,Unknown,122,13,8,6.362,N/A,Gómez,-,6,1,Sporting Kansas City,Midfield - Right Midfield,"1,80 m",United States,us,https://www.transfermarkt.us/francisco-gomez/profil/spieler/26834,https://img.a.transfermarkt.technology/portrait/small/26834-1600104918.jpg?lm=1,N/A,25.01.1979,"Watsonville, Kalifornien",Retired
42,Sasha Victorine,Sasha Caleb Victorine,111,13,14,8.999,N/A,Victorine,-,8,0,Sporting Kansas City,Attack - Centre-Forward,"1,88 m",United States,us,https://www.transfermarkt.us/sasha-victorine/profil/spieler/39301,https://img.a.transfermarkt.technology/portrait/small/39301-1589232280.jpg?lm=1,N/A,03.02.1978,"Santa Ana, California",Retired
43,Soony Saad,Hassan Ali Saad,84,12,9,3.725,N/A,Saad,8,3,0,Sporting Kansas City,Attack - Left Winger,"1,82 m",Lebanon,lb,https://www.transfermarkt.us/soony-saad/profil/spieler/175622,https://img.a.transfermarkt.technology/portrait/small/175622-1489613613.jpg?lm=1,N/A,17.08.1992,"Dearborn, Michigan",Without Club
44,Paul Wright,Unknown,92,11,11,5.221,N/A,Wright,Unknown,6,0,Sporting Kansas City,Attack,"1,75 m",United States,us,https://www.transfermarkt.us/paul-wright/profil/spieler/172118,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,29.07.1969,London,Retired
