rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Diego Fagúndez,Diego Santiago Fagúndez Pepe,95,17,18,7.006,N/A,Fagúndez,14,10,0,Austin FC,Attack - Left Winger,"1,71 m",Uruguay,uy,https://www.transfermarkt.us/diego-fagundez/profil/spieler/170100,https://img.a.transfermarkt.technology/portrait/small/170100-1740776268.jpg?lm=1,N/A,14.02.1995,Montevideo,Los Angeles Galaxy
2,Sebastián Driussi,Unknown,115,51,17,9.650,N/A,Driussi,22,15,1,Austin FC,Midfield - Attacking Midfield,"1,79 m",Argentina,ar,https://www.transfermarkt.us/sebastian-driussi/profil/spieler/294853,https://img.a.transfermarkt.technology/portrait/small/294853-1709367014.jpg?lm=1,N/A,09.02.1996,San Justo,CA River Plate
3,Jon Gallagher,Unknown,143,13,13,9.957,N/A,Gallagher,Unknown,14,0,Austin FC,Defender - Right-Back,"1,75 m",Ireland,ie,https://www.transfermarkt.us/jon-gallagher/profil/spieler/562553,https://img.a.transfermarkt.technology/portrait/small/562553-1740778488.jpg?lm=1,N/A,23.02.1996,"Dundalk, Louth",Austin FC
4,Owen Wolff,Owen Michael Wolff,101,3,13,5.457,N/A,Wolff,16,9,0,Austin FC,Midfield - Central Midfield,"1,75 m",United States,us,https://www.transfermarkt.us/owen-wolff/profil/spieler/797414,https://img.a.transfermarkt.technology/portrait/small/797414-1740778873.jpg?lm=1,N/A,30.12.2004,"Snellville, Georgia",Austin FC
5,Alexander Ring,Unknown,137,13,13,11.032,N/A,Ring,6,20,0,Austin FC,Midfield - Central Midfield,"1,78 m",Finland,fi,https://www.transfermarkt.us/alexander-ring/profil/spieler/82113,https://img.a.transfermarkt.technology/portrait/small/82113-1709365621.jpg?lm=1,N/A,09.04.1991,Helsinki,HJK Helsinki
6,Daniel Pereira,Daniel Pereira Gil,129,4,11,9.473,N/A,Pereira,-,33,1,Austin FC,Midfield - Central Midfield,"1,75 m",Venezuela,ve,https://www.transfermarkt.us/daniel-pereira/profil/spieler/856498,https://img.a.transfermarkt.technology/portrait/small/856498-1740778608.jpg?lm=1,N/A,14.07.2000,Caracas,Austin FC
7,Ethan Finlay,Unknown,100,12,9,4.931,N/A,Finlay,-,2,0,Austin FC,Attack - Right Winger,"1,74 m",United States,us,https://www.transfermarkt.us/ethan-finlay/profil/spieler/212949,https://img.a.transfermarkt.technology/portrait/small/212949-1709366886.jpg?lm=1,N/A,06.08.1990,"Duluth, Minnesota",Retired
8,Nick Lima,Nicholas Lima,104,1,9,7.437,N/A,Lima,12,13,0,Austin FC,Defender - Right-Back,"1,73 m",United States,us,https://www.transfermarkt.us/nick-lima/profil/spieler/478802,https://img.a.transfermarkt.technology/portrait/small/478802-1740595293.jpg?lm=1,N/A,17.11.1994,"Castro Valley, California",San Jose Earthquakes
9,Žan Kolmanič,Unknown,79,0,8,4.478,N/A,Kolmanič,20,8,0,Austin FC,Defender - Left-Back,"1,78 m",Slovenia,si,https://www.transfermarkt.us/zan-kolmanic/profil/spieler/469686,https://img.a.transfermarkt.technology/portrait/small/469686-1740778552.jpg?lm=1,N/A,03.03.2000,Celje,Austin FC
10,Emiliano Rigoni,Emiliano Ariel Rigoni,58,6,6,3.609,N/A,Rigoni,-,6,0,Austin FC,Attack - Right Winger,"1,82 m",Argentina,ar,https://www.transfermarkt.us/emiliano-rigoni/profil/spieler/282544,https://img.a.transfermarkt.technology/portrait/small/282544-1709366982.jpg?lm=1,N/A,04.02.1993,Colonia Caroya,Club León FC
11,Julio Cascante,Julio César Cascante Solórzano,125,9,5,9.964,N/A,Cascante,3,26,1,Austin FC,Defender - Centre-Back,"1,85 m",Costa Rica,cr,https://www.transfermarkt.us/julio-cascante/profil/spieler/194909,https://img.a.transfermarkt.technology/portrait/small/194909-1740778148.jpg?lm=1,N/A,03.10.1993,Puerto Limón,Austin FC
12,Diego Rubio,Diego Iván Rubio Köstner,40,4,4,2.005,N/A,Rubio,16,7,0,Austin FC,Attack - Centre-Forward,"1,79 m",Chile,cl,https://www.transfermarkt.us/diego-rubio/profil/spieler/179308,https://img.a.transfermarkt.technology/portrait/small/179308-1740778657.jpg?lm=1,N/A,15.05.1993,Santiago de Chile,Austin FC
13,Jared Stroud,Jared Presson Stroud,27,1,4,1.210,N/A,Stroud,Unknown,5,0,Austin FC,Attack - Left Winger,"1,78 m",United States,us,https://www.transfermarkt.us/jared-stroud/profil/spieler/573442,https://img.a.transfermarkt.technology/portrait/small/573442-1740674602.jpg?lm=1,N/A,10.07.1996,"Chester Borough, New Jersey",D.C. United
14,Gyasi Zardes,Gyasi A. Zardes,67,10,4,2.976,N/A,Zardes,9,5,0,Austin FC,Attack - Centre-Forward,"1,88 m",United States,us,https://www.transfermarkt.us/gyasi-zardes/profil/spieler/254230,https://img.a.transfermarkt.technology/portrait/small/254230-1709367128.jpg?lm=1,N/A,02.09.1991,"Hawthorne, California",MLS Pool
15,Héctor Jiménez,Hector O. Jiménez,60,1,4,3.117,N/A,Jiménez,Unknown,7,1,Austin FC,Defender - Right-Back,"1,75 m",United States,us,https://www.transfermarkt.us/hector-jimenez/profil/spieler/178226,https://img.a.transfermarkt.technology/portrait/small/178226-1709366924.jpg?lm=1,N/A,03.11.1988,"Huntington Park, California",Retired
16,Cecilio Domínguez,Cecilio Andrés Domínguez Ruiz,38,9,3,2.671,N/A,Domínguez,19,4,0,Austin FC,Attack - Left Winger,"1,77 m",Paraguay,py,https://www.transfermarkt.us/cecilio-dominguez/profil/spieler/273012,https://img.a.transfermarkt.technology/portrait/small/273012-1647190155.png?lm=1,N/A,11.08.1994,San Lorenzo,Club Cerro Porteño
