rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Luciano Acosta,Luciano Federico Acosta,151,54,53,12.392,N/A,Acosta,Unknown,30,1,FC Cincinnati,Midfield - Attacking Midfield,"1,60 m",Argentina,ar,https://www.transfermarkt.us/luciano-acosta/profil/spieler/315169,https://img.a.transfermarkt.technology/portrait/small/315169-1740505898.jpg?lm=1,N/A,31.05.1994,Rosario,FC Dallas
2,Brandon Vazquez,Brandon Vazquez Toledo,127,43,15,7.874,N/A,Vazquez,-,7,0,FC Cincinnati,Attack - Centre-Forward,"1,88 m",United States,us,https://www.transfermarkt.us/brandon-vazquez/profil/spieler/389255,https://img.a.transfermarkt.technology/portrait/small/389255-1740778830.jpg?lm=1,N/A,14.10.1998,"San Diego, California",Austin FC
3,Brenner,Brenner Souza da Silva,73,27,7,5.558,N/A,Brenner,-,9,0,FC Cincinnati,Attack - Centre-Forward,"1,75 m",Brazil,br,https://www.transfermarkt.us/brenner/profil/spieler/412366,https://img.a.transfermarkt.technology/portrait/small/412366-1692880573.jpg?lm=1,N/A,16.01.2000,Cuiabá,Udinese Calcio
4,Emmanuel Ledesma,Emmanuel Jorge Ledesma,61,22,21,4.687,N/A,Ledesma,Unknown,14,0,FC Cincinnati,Attack - Right Winger,"1,80 m",Argentina,ar,https://www.transfermarkt.us/emmanuel-ledesma/profil/spieler/62247,https://img.a.transfermarkt.technology/portrait/small/62247-1550078444.jpg?lm=1,N/A,24.05.1988,Quilmes,Retired
5,Danni König,Danni Caseru König,57,22,3,3.323,N/A,König,Unknown,10,0,FC Cincinnati,Attack - Centre-Forward,"1,88 m",Denmark,dk,https://www.transfermarkt.us/danni-konig/profil/spieler/23496,https://img.a.transfermarkt.technology/portrait/small/23496-1524425518.png?lm=1,N/A,17.12.1986,Tingbjerg,Retired
6,Yuya Kubo,久保 裕也,167,19,9,10.625,N/A,Kubo,14,21,0,FC Cincinnati,Midfield - Attacking Midfield,"1,78 m",Japan,jp,https://www.transfermarkt.us/yuya-kubo/profil/spieler/186260,https://img.a.transfermarkt.technology/portrait/small/186260-1741200854.jpg?lm=1,N/A,24.12.1993,"Yamaguchi, Yamaguchi",FC Cincinnati
7,Álvaro Barreal,Unknown,121,19,24,8.933,N/A,Barreal,-,19,1,FC Cincinnati,Midfield - Left Midfield,"1,72 m",Argentina,ar,https://www.transfermarkt.us/alvaro-barreal/profil/spieler/613873,https://img.a.transfermarkt.technology/portrait/small/613873-1709401095.jpg?lm=1,N/A,17.08.2000,Buenos Aires,Santos FC
8,Corben Bone,Unknown,110,16,8,8.757,N/A,Bone,Unknown,7,0,FC Cincinnati,Midfield - Central Midfield,"1,75 m",United States,us,https://www.transfermarkt.us/corben-bone/profil/spieler/141216,https://img.a.transfermarkt.technology/portrait/small/141216-1648498854.jpg?lm=1,N/A,16.09.1988,"Plano, Texas",Retired
9,Djiby Fall,Baye Djiby Fall,29,16,3,2.015,N/A,Fall,18,4,1,FC Cincinnati,Attack - Centre-Forward,,Senegal,sn,https://www.transfermarkt.us/djiby-fall/profil/spieler/43012,https://img.a.transfermarkt.technology/portrait/small/s_43012_65_2013_07_16_1.jpg?lm=1,N/A,20.04.1985,Thiès,Retired
10,Sean Okoli,Sean Ugochukwu Okoli,31,16,1,2.629,N/A,Okoli,-,6,0,FC Cincinnati,Attack - Centre-Forward,"1,86 m",United States,us,https://www.transfermarkt.us/sean-okoli/profil/spieler/306757,https://img.a.transfermarkt.technology/portrait/small/306757-1587069593.jpg?lm=1,N/A,03.02.1993,"Federal Way, Washington",Without Club
