name,club,periods
Brian Ching,Houston Dynamo FC,"2005-2011, 2012-2013"
Mauro Manotas,Houston Dynamo FC,2015-2021
Will Bruin,Houston Dynamo FC,2011-2017
Brad Davis,Houston Dynamo FC,"2005-2016, 2017-2017"
Alberth Elis,Houston Dynamo FC,"2017-2017, 2018-2020"
Giles Barnes,Houston Dynamo FC,2012-2016
Ricardo Clark,Houston Dynamo FC,"2006-2010, 2012-2018, 2020-2020"
Dwayne de Rosario,Houston Dynamo FC,2006-2008
Stuart Holden,Houston Dynamo FC,2006-2010
Memo Rodríguez,Houston Dynamo FC,"2014-2015, 2015-2016, 2017-2017, 2017-2023"
Sebastián Ferreira,Houston Dynamo FC,"2022-2023, 2023-2025"
Amine Bassi,Houston Dynamo FC,2023-2025
Darwin Quintero,Houston Dynamo FC,2019-2023
Fafà Picault,Houston Dynamo FC,2020-2022
Cam Weaver,Houston Dynamo FC,2009-2013
Corey Baird,Houston Dynamo FC,2021-2024
Romell Quioto,Houston Dynamo FC,2017-2019
Boniek García,Houston Dynamo FC,2012-2022
Bobby Boswell,Houston Dynamo FC,2007-2013
Geoff Cameron,Houston Dynamo FC,2008-2012
Tomás Martínez,Houston Dynamo FC,2017-2021
Érick Torres,Houston Dynamo FC,"2015-2015, 2015-2016, 2016-2018"
Griffin Dorsey,Houston Dynamo FC,2021-2025
Nate Jaqua,Houston Dynamo FC,"2007-2008, 2008-2008"
Ibrahim Aliyu,Houston Dynamo FC,2023-2025
Brian Mullan,Houston Dynamo FC,2005-2010
Kei Kamara,Houston Dynamo FC,2008-2009
Joseph Ngwenya,Houston Dynamo FC,"2007-2008, 2010-2010"
Andrew Wenger,Houston Dynamo FC,2015-2019
Adalberto Carrasquilla,Houston Dynamo FC,"2021-2022, 2022-2025"
Alex Lima,Houston Dynamo FC,2015-2018
Dominic Oduro,Houston Dynamo FC,"2009-2010, 2011-2011"
André Hainault,Houston Dynamo FC,2009-2013
Adam Moffat,Houston Dynamo FC,2011-2013
Héctor Herrera,Houston Dynamo FC,2022-2025
Calen Carr,Houston Dynamo FC,2011-2013
Thor Úlfarsson,Houston Dynamo FC,2022-2024
Christian Ramirez,Houston Dynamo FC,2019-2021
Craig Waibel,Houston Dynamo FC,2006-2010
Eddie Robinson,Houston Dynamo FC,2006-2012
Maximiliano Urruti,Houston Dynamo FC,2021-2021
Ezequiel Ponce,Houston Dynamo FC,2024-2025
Chris Wondolowski,Houston Dynamo FC,2006-2009
Latif Blessing,Houston Dynamo FC,2024-2025
Tyler Pasher,Houston Dynamo FC,2021-2022
Daniel Steres,Houston Dynamo FC,2021-2025
Leonel Miranda,Houston Dynamo FC,2015-2016
Lovel Palmer,Houston Dynamo FC,2010-2011
Franco Escobar,Houston Dynamo FC,2023-2025
Sebastian Kowalczyk,Houston Dynamo FC,2023-2025
DaMarcus Beasley,Houston Dynamo FC,2014-2020
Paul Dalglish,Houston Dynamo FC,2006-2008
Nelson Quiñónes,Houston Dynamo FC,"2022-2023, 2023-2025"
Omar Cummings,Houston Dynamo FC,2013-2015
Colin Clark,Houston Dynamo FC,2010-2012
David Horst,Houston Dynamo FC,2013-2017
Raúl Rodríguez,Houston Dynamo FC,2015-2017
Philippe Senderos,Houston Dynamo FC,2017-2019
Danny Cruz,Houston Dynamo FC,2009-2012
Matías Vera,Houston Dynamo FC,"2019-2023, 2023-2024"
Macoumba Kandji,Houston Dynamo FC,2012-2013
Corey Ashe,Houston Dynamo FC,2007-2015
Alejandro Fuenmayor,Houston Dynamo FC,"2018-2019, 2019-2022"
Dylan Remick,Houston Dynamo FC,"2016-2017, 2017-2019"
Alejandro Moreno,Houston Dynamo FC,2006-2007
Brad Smith,Houston Dynamo FC,2023-2025
Ariel Lassiter,Houston Dynamo FC,"2020-2020, 2021-2021"
Cristian Maidana,Houston Dynamo FC,2015-2017
Iván Franco,Houston Dynamo FC,2023-2023
