name,club,periods
David Villa,New York City FC,"2014-2014, 2014-2019"
Taty Castellanos,New York City FC,"2018-2018, 2019-2022, 2023-2023"
Maxi Moralez,New York City FC,"2017-2023, 2023-2025"
Santiago Rodríguez,New York City FC,"2021-2022, 2023-2025"
Ismael Tajouri-Shradi,New York City FC,2018-2021
Jesús Medina,New York City FC,2018-2022
Alonso Martínez,New York City FC,2023-2025
Talles Magno,New York City FC,"2021-2024, 2025-2025"
Alexandru Mitriță,New York City FC,"2019-2020, 2021-2021, 2022-2022, 2023-2023"
Keaton Parks,New York City FC,"2019-2019, 2020-2025"
Frank Lampard,New York City FC,"2014-2014, 2015-2017"
Gabriel Pereira,New York City FC,2022-2023
Alexander Callens,New York City FC,2017-2023
Jack Harrison,New York City FC,2016-2018
Tommy McNamara,New York City FC,"2014-2015, 2015-2018"
Thiago Andrade,New York City FC,"2021-2023, 2023-2024, 2024-2025"
Maxime Chanot,New York City FC,2016-2023
Alexander Ring,New York City FC,2017-2020
Anton Tinnerholm,New York City FC,2018-2023
Monsef Bakrar,New York City FC,2023-2025
Kwadwo Poku,New York City FC,"2015-2015, 2015-2016"
Hannes Wolf,New York City FC,2024-2025
Khiry Shelton,New York City FC,2015-2017
Patrick Mullins,New York City FC,2014-2016
Julián Fernández,New York City FC,2023-2025
Stiven Mendoza,New York City FC,2016-2016
Rodney Wallace,New York City FC,2017-2019
Jo Inge Berget,New York City FC,2018-2019
Andres Jasson,New York City FC,2020-2024
Ronald Matarrita,New York City FC,2016-2021
Mix Diskerud,New York City FC,"2015-2017, 2017-2018"
Andrés Perea,New York City FC,"2023-2023, 2024-2025"
Ebenezer Ofori,New York City FC,2018-2019
Agustín Ojeda,New York City FC,2024-2025
Gary Mackay-Steven,New York City FC,2019-2021
Mehdi Ballouchy,New York City FC,2014-2017
Jonathan Lewis,New York City FC,"2017-2018, 2018-2019"
Tony Taylor,New York City FC,2015-2017
Mitja Ilenič,New York City FC,2023-2025
Braian Cufré,New York City FC,2023-2023
Ned Grabavoy,New York City FC,2014-2016
Frédéric Brillant,New York City FC,2016-2017
Gabriel Segal,New York City FC,"2023-2023, 2023-2024"
Gudmundur Thórarinsson,New York City FC,2020-2022
Jovan Mijatović,New York City FC,"2024-2025, 2025-2025"
Malachi Jones,New York City FC,2023-2025
Jefferson Mena,New York City FC,"2015-2017, 2017-2018"
Sean Okoli,New York City FC,"2016-2018, 2018-2018"
Malte Amundsen,New York City FC,2021-2023
Andraz Struna,New York City FC,2017-2018
Kwame Watson-Siriboe,New York City FC,2014-2016
Andrew Jacobson,New York City FC,"2014-2014, 2014-2016"
Chris Gloster,New York City FC,"2021-2021, 2021-2023"
Javier Calle,New York City FC,2015-2015
James Sands,New York City FC,"2017-2018, 2018-2022, 2023-2025, 2025-2025"
Miguel Camargo,New York City FC,2017-2017
Matías Pellegrini,New York City FC,2022-2024
Alfredo Morales,New York City FC,2021-2024
R. J. Allen,New York City FC,2015-2017
Tony Rocha,New York City FC,2019-2022
Yangel Herrera,New York City FC,2017-2018
Andrea Pirlo,New York City FC,2015-2018
Kevin O'Toole,New York City FC,2022-2025
Ben Sweat,New York City FC,2017-2019
Tayvon Gray,New York City FC,2019-2025
Thiago Martins,New York City FC,2022-2025
Justin Haak,New York City FC,"2019-2020, 2020-2021, 2021-2025"
Eloi Amagat,New York City FC,2018-2019
Joe Scally,New York City FC,2018-2021
Juan Torres,New York City FC,"2019-2021, 2021-2022"
Nico Benalcázar,New York City FC,"2022-2022, 2022-2024"
Samuel Owusu,New York City FC,"2022-2022, 2022-2024"
Tony Alfaro,New York City FC,2023-2023
Connor Brandt,New York City FC,"2015-2015, 2015-2017"
Eirik Holmen Johansen,New York City FC,"2015-2015, 2015-2018"
John Stertzer,New York City FC,2017-2018
Josh Williams,New York City FC,2014-2015
Máximo Carrizo,New York City FC,2022-2025
Cédric Hountondji,New York City FC,2018-2019
Saad Abdul-Salaam,New York City FC,"2017-2018, 2018-2019"
Diego Martínez,New York City FC,2016-2017
Seymour Reid,New York City FC,2026-2025
Eric Miller,New York City FC,2019-2019
Matt Dunn,New York City FC,"2014-2015, 2015-2015"
Jonathan Shore,New York City FC,2023-2025
Ryan Meara,New York City FC,2014-2015
Nico Cavallo,New York City FC,2024-2025
Daniel Bedoya,New York City FC,"2018-2019, 2019-2020"
Shannon Gómez,New York City FC,"2016-2016, 2017-2017, 2017-2018"
Pablo Álvarez,New York City FC,"2015-2015, 2015-2016"
Sebastien Ibeagha,New York City FC,2018-2021
Adam Nemec,New York City FC,2015-2015
Kwame Awuah,New York City FC,2017-2019
Josh Saunders,New York City FC,"2014-2014, 2014-2017"
Matt Freese,New York City FC,2023-2025
Jason Hernández,New York City FC,2015-2017
Nicolás Acevedo,New York City FC,"2020-2023, 2024-2025"
Birk Risa,New York City FC,2023-2025
Andoni Iraola,New York City FC,2015-2017
