name,club,periods
Ignacio Piatti,CF Montréal,2014-2020
Marco Di Vaio,CF Montréal,2012-2014
Romell Quioto,CF Montréal,2019-2024
Didier Drogba,CF Montréal,2015-2017
Roberto Brown,CF Montréal,2007-2010
Saphir Taïder,CF Montréal,"2018-2019, 2020-2020"
Eduardo Sebrango,CF Montréal,"2002-2006, 2009-2011, 2011-2012"
Sunusi Ibrahim,CF Montréal,2021-2025
Tony Donatelli,CF Montréal,2009-2011
Jack McInerney,CF Montréal,2014-2015
Anthony Jackson-Hamel,CF Montréal,2014-2021
Patrice Bernier,CF Montréal,2012-2018
Dominic Oduro,CF Montréal,2015-2018
Matteo Mancosu,CF Montréal,"2016-2017, 2017-2019"
Djordje Mihailovic,CF Montréal,2020-2023
Andrés Romero,CF Montréal,"2013-2014, 2015-2018"
Lassi Lappalainen,CF Montréal,"2019-2021, 2022-2025"
Josef Martínez,CF Montréal,2024-2025
Felipe Martins,CF Montréal,2011-2015
Ali Gerba,CF Montréal,"2005-2005, 2010-2011"
Peter Byers,CF Montréal,"2008-2009, 2009-2010"
Mason Toye,CF Montréal,2020-2024
Mathieu Choinière,CF Montréal,2018-2024
Charles Gbeke,CF Montréal,"2005-2006, 2006-2008"
Rocco Placentino,CF Montréal,2008-2010
Hassoun Camara,CF Montréal,2011-2018
Orji Okwonkwo,CF Montréal,2019-2020
Maximiliano Urruti,CF Montréal,2018-2021
Kei Kamara,CF Montréal,2022-2023
Antonio Ribeiro,CF Montréal,"2002-2009, 2010-2011"
Leonardo di Lorenzo,CF Montréal,2006-2012
Dilly Duka,CF Montréal,2014-2016
Sanna Nyassi,CF Montréal,2011-2014
Andrew Wenger,CF Montréal,2012-2014
Joey Gjertsen,CF Montréal,2007-2010
Rudy Camacho,CF Montréal,2018-2023
Blerim Dzemaili,CF Montréal,2017-2017
Zachary Brault-Guillard,CF Montréal,"2019-2019, 2020-2024"
Mauricio Salles,CF Montréal,2006-2006
Bryce Duke,CF Montréal,2023-2025
Ryan Pore,CF Montréal,2011-2011
Joaquín Torres,CF Montréal,"2021-2021, 2022-2023"
Bojan Krkic,CF Montréal,2019-2021
Alejandro Silva,CF Montréal,2018-2019
Mauro Biello,CF Montréal,2000-2009
Michael Salazar,CF Montréal,"2016-2017, 2017-2018, 2018-2019"
Ballou Tabla,CF Montréal,"2015-2018, 2019-2019, 2020-2022"
David Testo,CF Montréal,2007-2012
Mahala Opoku,CF Montréal,2023-2025
Nevio Pizzolitto,CF Montréal,"1998-1999, 2000-2012"
Victor Wanyama,CF Montréal,2020-2025
Justin Mapp,CF Montréal,2011-2015
Mauricio Vincello,CF Montréal,2004-2008
Matías Cóccaro,CF Montréal,"2024-2025, 2025-2025"
Ariel Lassiter,CF Montréal,2023-2024
Sinisa Ubiparipovic,CF Montréal,"2011-2013, 2013-2013"
Maxim Tissot,CF Montréal,2013-2016
Chinonso Offor,CF Montréal,"2022-2022, 2023-2024, 2024-2024"
Davy Arnaud,CF Montréal,2011-2013
Patrick Leduc,CF Montréal,2000-2011
Ismaël Koné,CF Montréal,2021-2023
Alistair Johnston,CF Montréal,2021-2023
Jeisson Vargas,CF Montréal,"2016-2016, 2017-2017, 2017-2019, 2019-2020"
Daniele Paponi,CF Montréal,2013-2013
Laurent Ciman,CF Montréal,2015-2017
Bernardo Corradi,CF Montréal,2012-2012
Caden Clark,CF Montréal,2024-2025
Stefano Pesoli,CF Montréal,2007-2010
Joel Waterman,CF Montréal,2020-2025
Mignane Diouf,CF Montréal,2011-2011
Matthew Palleschi,CF Montréal,2007-2008
Anthony Le Gall,CF Montréal,2010-2012
Zakaria Diallo,CF Montréal,2018-2019
Jules-Anthony Vilsaint,CF Montréal,2023-2025
Omar Browne,CF Montréal,2019-2019
Samuel Piette,CF Montréal,2017-2025
Johan Venegas,CF Montréal,2015-2017
Marco Donadel,CF Montréal,2014-2018
Amar Sejdić,CF Montréal,"2019-2019, 2019-2021"
Ambroise Oyongo,CF Montréal,2015-2018
Kamal Miller,CF Montréal,2020-2023
Ahmed Hamdi,CF Montréal,"2021-2021, 2022-2024"
Dan Antoniuk,CF Montréal,2006-2007
Matko Miljevic,CF Montréal,2021-2023
Jeb Brovsky,CF Montréal,2011-2014
Harry Shipp,CF Montréal,2016-2017
Reda Agourram,CF Montréal,2010-2012
Martín Fabro,CF Montréal,2007-2007
Ian Westlake,CF Montréal,2011-2012
Wandrille Lefèvre,CF Montréal,"2011-2012, 2013-2017, 2017-2018"
Ruan,CF Montréal,2023-2024
Frederico Moojen,CF Montréal,2007-2008
Dominik Yankov,CF Montréal,2024-2025
Blake Smith,CF Montréal,"2013-2014, 2014-2015"
Lamar Neagle,CF Montréal,2012-2013
Idriss Ech-Chergui,CF Montréal,2011-2011
Lucas Ontivero,CF Montréal,2016-2016
Nathan-Dylan Saliba,CF Montréal,2020-2025
Félix Brillant,CF Montréal,2008-2009
