name,club,periods
Anders Dreyer,San Diego FC,2025-2025
Luca de la Torre,San Diego FC,"2012-2013, 2025-2025"
Franco Negri,San Diego FC,2024-2025
Onni Valakari,San Diego FC,2025-2025
Marcus Ingvartsen,San Diego FC,2025-2025
CJ dos Santos,San Diego FC,2024-2025
Ian Pilcher,San Diego FC,2024-2025
Hamady Diop,San Diego FC,2025-2025
Alex Mighten,San Diego FC,"2024-2024, 2024-2025"
Emmanuel Boateng,San Diego FC,2025-2025
Hirving Lozano,San Diego FC,2025-2025
Alejandro Alvarado,San Diego FC,2025-2025
Luca Bombino,San Diego FC,2025-2025
Paddy McNair,San Diego FC,"2024-2024, 2024-2025"
Aníbal Godoy,San Diego FC,2024-2025
Willy Kumado,San Diego FC,2025-2025
Tomás Ángel,San Diego FC,2024-2025
Jasper Löffelsend,San Diego FC,2024-2025
Jeppe Tverskov,San Diego FC,2025-2025
Christopher McVey,San Diego FC,2024-2025
Anisse Saidi,San Diego FC,2025-2025
