rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,José Sand,José Gustavo Sand,320,171,34,25.292,,Sand,-,46,1,CA Lanús,Attack - Centre-Forward,"1,82 m",Argentina,ar,https://www.transfermarkt.us/jose-sand/profil/spieler/26269,https://img.a.transfermarkt.technology/portrait/small/26269-1722344526.JPG?lm=1,,17.07.1980,Bella Vista,Retired
2,Lautaro Acosta,Lautaro Germán Acosta,418,59,61,29.585,,Acosta,-,71,0,CA Lanús,Attack - Left Winger,"1,71 m",Argentina,ar,https://www.transfermarkt.us/lautaro-acosta/profil/spieler/45307,https://img.a.transfermarkt.technology/portrait/small/45307-1721935906.png?lm=1,,14.03.1988,Glew,CA Lanús
3,Diego Váleri,Diego Hernán Váleri,200,29,32,12.821,,Váleri,-,24,1,CA Lanús,Midfield - Attacking Midfield,"1,78 m",Argentina,ar,https://www.transfermarkt.us/diego-valeri/profil/spieler/54588,https://img.a.transfermarkt.technology/portrait/small/54588-1618763253.JPG?lm=1,,01.05.1986,Lanús,Retired
4,Víctor Ayala,Víctor Hugo Ayala Núñez,163,23,17,11.98,,Ayala,-,38,2,CA Lanús,Midfield - Central Midfield,"1,77 m",Paraguay,py,https://www.transfermarkt.us/victor-ayala/profil/spieler/122519,https://img.a.transfermarkt.technology/portrait/small/122519-1681906916.JPG?lm=1,,01.01.1988,Eusebio Ayala,Encarnacena FC
5,Maximiliano Velázquez,Maximiliano Nicolás Velázquez,426,22,46,36.239,,Velázquez,Unknown,94,3,CA Lanús,Defender - Left-Back,"1,75 m",Argentina,ar,https://www.transfermarkt.us/maximiliano-velazquez/profil/spieler/54552,https://img.a.transfermarkt.technology/portrait/small/54552-1463494573.JPG?lm=1,,14.03.1980,Concepción del Uruguay,Retired
6,Marcelino Moreno,Damián Marcelino Moreno,175,21,34,13.278,,Moreno,Unknown,15,1,CA Lanús,Midfield - Attacking Midfield,"1,68 m",Argentina,ar,https://www.transfermarkt.us/marcelino-moreno/profil/spieler/456617,https://img.a.transfermarkt.technology/portrait/small/456617-1721935774.png?lm=1,,25.06.1995,Palmira,CA Lanús
7,Sebastián Blanco,Sebastián Marcelo Blanco,141,19,27,10.07,,Blanco,-,28,1,CA Lanús,Midfield - Attacking Midfield,"1,68 m",Argentina,ar,https://www.transfermarkt.us/sebastian-blanco/profil/spieler/54576,https://img.a.transfermarkt.technology/portrait/small/54576-1678461887.jpg?lm=1,,15.03.1988,Buenos Aires,Miami FC
8,Agustín Pelletieri,Agustín Daniel Pelletieri,249,19,2,19.588,,Pelletieri,-,77,3,CA Lanús,Midfield - Defensive Midfield,"1,75 m",Argentina,ar,https://www.transfermarkt.us/agustin-pelletieri/profil/spieler/54584,https://img.a.transfermarkt.technology/portrait/small/54584-1463494783.JPG?lm=1,,17.05.1982,Buenos Aires,Retired
9,Tomás Belmonte,Unknown,172,16,8,12.659,,Belmonte,17,43,0,CA Lanús,Midfield - Defensive Midfield,"1,81 m",Argentina,ar,https://www.transfermarkt.us/tomas-belmonte/profil/spieler/483446,https://img.a.transfermarkt.technology/portrait/small/483446-1739897240.jpg?lm=1,,27.05.1998,Lanús,CA Boca Juniors
10,Diego González,Diego Hernán González,204,14,12,13.763,,González,Unknown,53,2,CA Lanús,Midfield - Defensive Midfield,"1,80 m",Argentina,ar,https://www.transfermarkt.us/diego-gonzalez/profil/spieler/54578,https://img.a.transfermarkt.technology/portrait/small/54578-1639411335.JPG?lm=1,,09.02.1988,Lomas de Zamora,CA San Martín (San Juan)
11,Marcos Aguirre,Marcos Sebastián Aguirre,147,14,11,10.106,,Aguirre,8,16,2,CA Lanús,Midfield - Right Midfield,"1,71 m",Argentina,ar,https://www.transfermarkt.us/marcos-aguirre/profil/spieler/54573,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,30.03.1984,Arroyito,Retired
12,Paolo Goltz,Paolo Duval Goltz,158,13,2,14.204,,Goltz,-,28,1,CA Lanús,Defender - Centre-Back,"1,84 m",Argentina,ar,https://www.transfermarkt.us/paolo-goltz/profil/spieler/55183,https://img.a.transfermarkt.technology/portrait/small/55183-1717764556.JPG?lm=1,,12.05.1985,Hasenkamp,Retired
13,Santiago Hoyos,Santiago Abel Hoyos,253,12,2,19.729,,Hoyos,Unknown,55,5,CA Lanús,Defender - Centre-Back,"1,82 m",Argentina,ar,https://www.transfermarkt.us/santiago-hoyos/profil/spieler/54558,https://img.a.transfermarkt.technology/portrait/small/54558-1487323188.jpg?lm=1,,03.06.1982,Buenos Aires,Retired
14,Diego Braghieri,Diego Luis Braghieri,182,11,3,15.139,,Braghieri,Unknown,34,1,CA Lanús,Defender - Centre-Back,"1,86 m",Argentina,ar,https://www.transfermarkt.us/diego-braghieri/profil/spieler/55149,https://img.a.transfermarkt.technology/portrait/small/55149-1565169067.jpg?lm=1,,23.02.1987,Las Parejas,CS Deportivo Madryn
15,Carlos Izquierdoz,Carlos Roberto Izquierdoz,163,10,2,13.769,,Izquierdoz,Unknown,27,2,CA Lanús,Defender - Centre-Back,"1,85 m",Argentina,ar,https://www.transfermarkt.us/carlos-izquierdoz/profil/spieler/116968,https://img.a.transfermarkt.technology/portrait/small/116968-1721933804.png?lm=1,,03.11.1988,San Carlos de Bariloche,CA Lanús
16,Nicolás Pasquini,Unknown,250,10,18,17.458,,Pasquini,Unknown,23,0,CA Lanús,Defender - Left-Back,"1,77 m",Argentina,ar,https://www.transfermarkt.us/nicolas-pasquini/profil/spieler/270987,https://img.a.transfermarkt.technology/portrait/small/270987-1721832165.jpg?lm=1,,02.01.1991,Los Surgentes,Club Sporting Cristal
17,Matías Fritzler,Matías Lionel Fritzler,218,9,5,18.107,,Fritzler,Unknown,64,2,CA Lanús,Midfield - Defensive Midfield,"1,79 m",Argentina,ar,https://www.transfermarkt.us/matias-fritzler/profil/spieler/54557,https://img.a.transfermarkt.technology/portrait/small/54557-1462366448.jpg?lm=1,,23.08.1986,Lomas de Zamora,Retired
18,Sebastián Salomón,Unknown,191,7,19,13.042,,Salomón,Unknown,37,1,CA Lanús,Midfield - Central Midfield,"1,78 m",Argentina,ar,https://www.transfermarkt.us/sebastian-salomon/profil/spieler/54585,https://img.a.transfermarkt.technology/portrait/small/54585-1729263367.JPG?lm=1,,12.12.1978,General Roca,Retired
19,Braian Aguirre,Braian Nahuel Aguirre,146,5,8,11.463,,Aguirre,Unknown,32,0,CA Lanús,Defender - Right-Back,"1,75 m",Argentina,ar,https://www.transfermarkt.us/braian-aguirre/profil/spieler/829378,https://img.a.transfermarkt.technology/portrait/small/829378-1721934132.png?lm=1,,28.07.2000,Rafael Calzada,Sport Club Internacional
20,Carlos Araujo,Carlos Luciano Araujo,167,3,7,14.486,,Araujo,-,35,1,CA Lanús,Defender - Right-Back,"1,72 m",Argentina,ar,https://www.transfermarkt.us/carlos-araujo/profil/spieler/30674,https://img.a.transfermarkt.technology/portrait/small/30674-1462365999.jpg?lm=1,,19.11.1981,Mendoza,Retired
21,Ezequiel Carboni,Ezequiel Alejo Carboni,169,1,0,14.33,,Carboni,Unknown,36,0,CA Lanús,Midfield - Defensive Midfield,"1,79 m",Argentina,ar,https://www.transfermarkt.us/ezequiel-carboni/profil/spieler/31126,https://img.a.transfermarkt.technology/portrait/small/31126-1697732466.jpg?lm=1,,04.04.1979,Buenos Aires,Retired
22,Eduardo Ledesma,Eduardo Fabián Ledesma Trinidad,169,1,7,9.33,,Ledesma,-,12,0,CA Lanús,Midfield - Defensive Midfield,"1,77 m",Paraguay,py,https://www.transfermarkt.us/eduardo-ledesma/profil/spieler/54579,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,07.08.1985,Asunción,Retired
23,Rodolfo Graieb,Rodolfo Moisés Graieb,165,0,2,13.171,,Graieb,Unknown,51,1,CA Lanús,Defender - Right-Back,"1,75 m",Argentina,ar,https://www.transfermarkt.us/rodolfo-graieb/profil/spieler/54526,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,08.06.1974,Río Ceballos,Retired
24,Carlos Bossio,Carlos Gustavo Bossio,204,0,0,18.345,,Bossio,12,15,0,CA Lanús,Goalkeeper,"1,95 m",Argentina,ar,https://www.transfermarkt.us/carlos-bossio/profil/spieler/13212,https://img.a.transfermarkt.technology/portrait/small/13212-1697470287.jpg?lm=1,,01.12.1973,Córdoba,Retired
25,Agustín Marchesín,Agustín Federico Marchesín,222,0,0,19.799,,Marchesín,12,25,0,CA Lanús,Goalkeeper,"1,88 m",Argentina,ar,https://www.transfermarkt.us/agustin-marchesin/profil/spieler/54534,https://img.a.transfermarkt.technology/portrait/small/54534-1739888548.jpg?lm=1,,16.03.1988,San Cayetano,CA Boca Juniors
