rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ömer Bozan,Unknown,157,33,0,12.159,2010-2015,Bozan,Unknown,27,0,Hatayspor,Midfield - Attacking Midfield,"1,82 m",Türkiye,tr,https://www.transfermarkt.us/omer-bozan/profil/spieler/230079,https://img.a.transfermarkt.technology/portrait/small/230079-1663626367.png?lm=1,,05.04.1987,Adana,Etimesgut Spor Kulübü
2,Mame Diouf,Mame Biram Diouf,75,31,8,6.358,2020-2022,Diouf,9,14,0,Hatayspor,Attack - Centre-Forward,"1,85 m",Senegal,sn,https://www.transfermarkt.us/mame-diouf/profil/spieler/62049,https://img.a.transfermarkt.technology/portrait/small/62049-1692188668.png?lm=1,,16.12.1987,Dakar,Ankara Keciörengücü
3,Selim Ilgaz,Unknown,169,30,14,10.899,2016-2021,Ilgaz,-,13,0,Hatayspor,Attack - Right Winger,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/selim-ilgaz/profil/spieler/205551,https://img.a.transfermarkt.technology/portrait/small/205551-1662208482.png?lm=1,,22.06.1995,Montfermeil,Kahramanmaras Istiklal Spor
4,Mithat Yaşar,Unknown,93,26,0,6.62,2015-2019,Yaşar,10,20,0,Hatayspor,Midfield - Attacking Midfield,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/mithat-yasar/profil/spieler/8547,https://img.a.transfermarkt.technology/portrait/small/8547-1694375575.png?lm=1,,27.07.1986,Manisa,Izmirspor
5,Ayoub El Kaabi,أيوب الكعبي,55,26,4,4.409,2021-2023,El Kaabi,11,5,0,Hatayspor,Attack - Centre-Forward,"1,82 m",Morocco,ma,https://www.transfermarkt.us/ayoub-el-kaabi/profil/spieler/521127,https://img.a.transfermarkt.technology/portrait/small/521127-1728418218.png?lm=1,,25.06.1993,Casablanca,Olympiacos Piraeus
6,Güney Atılgan,Unknown,72,25,1,5.465,2012-2014,Atılgan,Unknown,12,0,Hatayspor,Attack - Left Winger,"1,85 m",Türkiye,tr,https://www.transfermarkt.us/guney-atilgan/profil/spieler/101388,https://img.a.transfermarkt.technology/portrait/small/101388-1463773012.jpg?lm=1,,02.12.1987,Ankara,Retired
7,Özkan Toprak,Unknown,67,24,0,5.704,2009-2012,Toprak,Unknown,10,0,Hatayspor,Defender - Left-Back,Unknown,Türkiye,tr,https://www.transfermarkt.us/ozkan-toprak/profil/spieler/68256,https://img.a.transfermarkt.technology/portrait/small/68256-1478030791.jpg?lm=1,,18.08.1985,Bursa,Retired
8,Mirkan Aydin,Mirkan Aydın,64,23,2,4.039,2018-2021,Aydin,Unknown,6,0,Hatayspor,Attack - Centre-Forward,"1,88 m",Türkiye,tr,https://www.transfermarkt.us/mirkan-aydin/profil/spieler/46897,https://img.a.transfermarkt.technology/portrait/small/46897-1607538811.jpeg?lm=1,,08.07.1987,Hattingen,Retired
9,Aaron Boupendza,Aaron Salem Boupendza Pozzi,38,22,1,2.706,2020-2021,Boupendza,7,7,0,Hatayspor,Attack - Centre-Forward,"1,80 m",Gabon,ga,https://www.transfermarkt.us/aaron-boupendza/profil/spieler/427605,https://img.a.transfermarkt.technology/portrait/small/427605-1709401223.jpg?lm=1,,07.08.1996,Moanda,Zhejiang FC
10,Hamza Gür,حمزة جور,90,21,4,5.041,"2006-2007, 2017-2020",Gür,Unknown,9,0,Hatayspor,Attack - Right Winger,"1,75 m",Türkiye,tr,https://www.transfermarkt.us/hamza-gur/profil/spieler/185908,https://img.a.transfermarkt.technology/portrait/small/185908-1680604462.png?lm=1,,03.04.1994,Amman,Bursaspor
