rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Celal Dumanlı,Unknown,280,48,13,14.718,2012-2025,Dumanlı,Unknown,35,1,Bodrum FK,Attack - Centre-Forward,"1,89 m",Türkiye,tr,https://www.transfermarkt.us/celal-dumanli/profil/spieler/374578,https://img.a.transfermarkt.technology/portrait/small/374578-1671272534.png?lm=1,,28.04.1994,Mugla,Bodrum FK
2,Ozan Sol,Unknown,74,45,8,5.285,"2018-2021, 2023-2025",Sol,Unknown,19,0,Bodrum FK,Attack - Left Winger,"1,78 m",Türkiye,tr,https://www.transfermarkt.us/ozan-sol/profil/spieler/251824,https://img.a.transfermarkt.technology/portrait/small/251824-1664104303.png?lm=1,,13.06.1993,Mugla,Corum FK
3,Mümin Aysever,Unknown,51,35,0,4.136,2015-2017,Aysever,Unknown,7,0,Bodrum FK,Attack - Centre-Forward,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/mumin-aysever/profil/spieler/50794,https://img.a.transfermarkt.technology/portrait/small/50794-1461190461.jpg?lm=1,,18.11.1987,Kardzhali,Retired
4,Kenan Özer,Unknown,75,23,13,5.065,2022-2025,Özer,14,15,0,Bodrum FK,Attack - Right Winger,"1,70 m",Türkiye,tr,https://www.transfermarkt.us/kenan-ozer/profil/spieler/38195,https://img.a.transfermarkt.technology/portrait/small/38195-1671272482.png?lm=1,,16.08.1987,Nikosia,Magusa Türk Gücü
5,Harun Kavaklıdere,Unknown,92,22,2,5.319,"2016-2018, 2018-2019, 2020-2021, 2021-2022, 2022-2022, 2023-2023",Kavaklıdere,Unknown,12,0,Bodrum FK,Attack - Right Winger,"1,78 m",Türkiye,tr,https://www.transfermarkt.us/harun-kavaklidere/profil/spieler/456936,https://img.a.transfermarkt.technology/portrait/small/456936-1638060223.png?lm=1,,16.03.1998,Manisa,Van Spor FK
6,Gökdeniz Bayrakdar,Unknown,86,22,9,6.122,"2023-2023, 2023-2025",Bayrakdar,7,10,0,Bodrum FK,Attack - Right Winger,"1,81 m",Türkiye,tr,https://www.transfermarkt.us/gokdeniz-bayrakdar/profil/spieler/345105,https://img.a.transfermarkt.technology/portrait/small/345105-1717099642.png?lm=1,,23.11.2001,Kocaeli,Bodrum FK
7,Samet Yalçın,Unknown,134,20,6,11.15,2021-2025,Yalçın,Unknown,25,0,Bodrum FK,Midfield - Central Midfield,"1,80 m",Türkiye,tr,https://www.transfermarkt.us/samet-yalcin/profil/spieler/355757,https://img.a.transfermarkt.technology/portrait/small/355757-1671272289.png?lm=1,,03.03.1994,Istanbul,Kocaelispor
8,Çağrı Tekin,Unknown,34,18,0,2.586,2017-2018,Tekin,Unknown,11,1,Bodrum FK,Attack - Centre-Forward,"1,91 m",Türkiye,tr,https://www.transfermarkt.us/cagri-tekin/profil/spieler/137615,https://img.a.transfermarkt.technology/portrait/small/137615-1537127213.jpg?lm=1,,13.10.1987,Manisa,Unknown
9,Cem Ekinci,Unknown,38,16,0,2.082,2018-2019,Ekinci,Unknown,1,0,Bodrum FK,Attack - Left Winger,"1,80 m",Türkiye,tr,https://www.transfermarkt.us/cem-ekinci/profil/spieler/90772,https://img.a.transfermarkt.technology/portrait/small/90772-1696085591.png?lm=1,,05.03.1990,Nürnberg,Serik Belediyespor
10,Göksu Türkdoğan,Unknown,33,14,2,2.446,2018-2019,Türkdoğan,Unknown,4,0,Bodrum FK,Attack - Centre-Forward,"1,82 m",Türkiye,tr,https://www.transfermarkt.us/goksu-turkdogan/profil/spieler/179478,https://img.a.transfermarkt.technology/portrait/small/179478-1609799581.jpg?lm=1,,15.04.1985,Istanbul,Without Club
11,Berk Ünsal,Berk İsmail Ünsal,36,14,0,2.116,2021-2022,Ünsal,18,5,0,Bodrum FK,Attack - Centre-Forward,"1,90 m",Türkiye,tr,https://www.transfermarkt.us/berk-unsal/profil/spieler/176265,https://img.a.transfermarkt.technology/portrait/small/176265-1540160974.jpg?lm=1,,06.08.1994,Istanbul,Serik Belediyespor
12,Saban Genisyürek,Şaban Yılmaz Genişyürek,52,12,0,2.751,2018-2020,Genisyürek,Unknown,9,0,Bodrum FK,Attack - Centre-Forward,,Türkiye,tr,https://www.transfermarkt.us/saban-genisyurek/profil/spieler/50744,https://img.a.transfermarkt.technology/portrait/small/50744-1586982570.png?lm=1,,03.01.1986,Illertissen,Without Club
13,Emre Şahin,Unknown,64,11,0,3.908,2017-2019,Şahin,14,10,0,Bodrum FK,Midfield - Attacking Midfield,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/emre-sahin/profil/spieler/110682,https://img.a.transfermarkt.technology/portrait/small/110682-1473369173.jpg?lm=1,,05.01.1992,Heusden-Zolder,Torbalispor
14,Süleyman Güneş,Unknown,68,11,2,3.641,2021-2023,Güneş,Unknown,7,0,Bodrum FK,Attack - Right Winger,"1,85 m",Türkiye,tr,https://www.transfermarkt.us/suleyman-gunes/profil/spieler/417199,https://img.a.transfermarkt.technology/portrait/small/417199-1672833408.png?lm=1,,04.01.1997,Izmir,1461 Trabzon FK
15,Erdem Çetinkaya,Unknown,44,10,0,2.979,"2022-2022, 2022-2023",Çetinkaya,18,7,0,Bodrum FK,Attack - Left Winger,"1,77 m",Türkiye,tr,https://www.transfermarkt.us/erdem-cetinkaya/profil/spieler/701834,https://img.a.transfermarkt.technology/portrait/small/701834-1727699515.jpg?lm=1,,29.03.2001,Ankara,Sariyer
16,George Pușcaș,George Alexandru Pușcaș,29,10,4,1.802,2024-2025,Pușcaș,9,0,0,Bodrum FK,Attack - Centre-Forward,"1,88 m",Romania,ro,https://www.transfermarkt.us/george-puscas/profil/spieler/208690,https://img.a.transfermarkt.technology/portrait/small/208690-1716545812.jpg?lm=1,,08.04.1996,Marghita,Bodrum FK
17,Bahadır Erol,Unknown,41,8,1,2.679,2021-2023,Erol,Unknown,5,0,Bodrum FK,Defender - Left-Back,"1,84 m",Türkiye,tr,https://www.transfermarkt.us/bahadir-erol/profil/spieler/283198,https://img.a.transfermarkt.technology/portrait/small/283198-1664278055.jpg?lm=1,,24.02.1994,Samsun,1461 Trabzon FK
